"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"DUSP1"	"CREB1"	"39"	"0.999950559441477"	"Sig-non"
"DUSP1"	"ATF1"	"40"	"0.999951528043374"	"Sig-non"
"DUSP1"	"SMAD3"	"41"	"0.999951885238701"	"Sig-non"
"DUSP1"	"SMAD2"	"42"	"0.999952804223325"	"Sig-non"
"DUSP1"	"RPS6KA5"	"43"	"0.999953256819689"	"Sig-non"
"DUSP1"	"CASP9"	"44"	"0.999953936576729"	"Non-non"
"DUSP1"	"SH2D3C"	"45"	"0.999954928662618"	"Non-non"
"DUSP1"	"PAK1"	"46"	"0.999956770450544"	"Sig-non"
"DUSP1"	"PKN2"	"47"	"0.999957004349517"	"Non-non"
"DUSP1"	"CTNND1"	"48"	"0.999959832039503"	"Sig-non"
"DUSP1"	"STXBP1"	"49"	"0.999959940209724"	"Sig-non"
"DUSP1"	"DDEF1"	"50"	"0.999960592430887"	"Sig-non"
"DUSP1"	"RBBP7"	"51"	"0.999963411146941"	"Sig-non"
"DUSP1"	"TNIP1"	"52"	"0.999965685359363"	"Sig-non"
"DUSP1"	"MAPK14"	"53"	"0.999966041317902"	"Sig-non"
"DUSP1"	"RFXANK"	"54"	"0.999966557705347"	"Non-non"
"DUSP1"	"HIP1"	"55"	"0.999969554674883"	"Sig-non"
"DUSP1"	"EPN1"	"56"	"0.999969652453037"	"Non-non"
"DUSP1"	"EPS15L1"	"57"	"0.999970666824837"	"Non-non"
"DUSP1"	"MTA2"	"58"	"0.999972068585324"	"Non-non"
"DUSP1"	"APPL2"	"59"	"0.999973321222756"	"Non-non"
"DUSP1"	"APPL1"	"60"	"0.99997377165189"	"Sig-non"
"DUSP1"	"EEF1A1"	"61"	"0.999974347910891"	"Sig-non"
"DUSP1"	"CEACAM1"	"62"	"0.999974550361352"	"Sig-non"
"DUSP1"	"WASL"	"63"	"0.999975960916842"	"Sig-non"
"DUSP1"	"RPS6KA2"	"64"	"0.999976505764675"	"Sig-non"
"DUSP1"	"RPS6KA3"	"65"	"0.999978014261423"	"Sig-non"
"DUSP1"	"RPS6KA1"	"66"	"0.999978339501323"	"Sig-non"
"DUSP1"	"SNCA"	"67"	"0.999978756899349"	"Sig-non"
"DUSP1"	"AKT1"	"68"	"0.999979513789463"	"Non-non"
"DUSP1"	"SP1"	"69"	"0.999980493788466"	"Sig-non"
"DUSP1"	"JUN"	"70"	"0.99998078747565"	"Sig-non"
"DUSP1"	"SH3GL2"	"71"	"0.999980939264598"	"Non-non"
"DUSP1"	"HDAC1"	"72"	"0.999981215859132"	"Sig-non"
"DUSP1"	"TGIF1"	"73"	"0.999981862517405"	"Sig-non"
"DUSP1"	"KLF11"	"74"	"0.999981955507875"	"Sig-non"
"DUSP1"	"PEBP1"	"75"	"0.9999819935077"	"Sig-non"
"DUSP1"	"MYC"	"76"	"0.999983069864772"	"Non-non"
"DUSP1"	"CEBPA"	"77"	"0.999983390521705"	"Sig-non"
"DUSP1"	"FOS"	"78"	"0.999983421986123"	"Sig-non"
"DUSP1"	"JUND"	"79"	"0.999983743012626"	"Sig-non"
"DUSP1"	"SPRY2"	"80"	"0.999983765480156"	"Sig-non"
"DUSP1"	"CDC42"	"81"	"0.999984547932402"	"Sig-non"
"DUSP1"	"SH3GL3"	"82"	"0.99998500344582"	"Sig-non"
"DUSP1"	"DNM1"	"83"	"0.999985631863406"	"Sig-non"
"DUSP1"	"SOS2"	"84"	"0.999985832232369"	"Sig-non"
"DUSP1"	"ABI1"	"85"	"0.999986582466453"	"Non-non"
"DUSP1"	"TNK2"	"86"	"0.999987162523377"	"Non-non"
"DUSP1"	"REPS1"	"87"	"0.999987328059944"	"Non-non"
"DUSP1"	"RALB"	"88"	"0.999987531484439"	"Sig-non"
"DUSP1"	"RALBP1"	"89"	"0.999987932938608"	"Non-non"
"DUSP1"	"REPS2"	"90"	"0.999988620130909"	"Sig-non"
"DUSP1"	"CSK"	"91"	"0.999988851210356"	"Non-non"
"DUSP1"	"SH3BGRL"	"92"	"0.999988982601428"	"Sig-non"
"DUSP1"	"PIK3C2B"	"93"	"0.999989074577167"	"Sig-non"
"DUSP1"	"HTT"	"94"	"0.999989134167397"	"Sig-non"
"DUSP1"	"EPS8"	"95"	"0.999989250314417"	"Non-non"
"DUSP1"	"EPS15"	"96"	"0.99998963650175"	"Sig-non"
"DUSP1"	"PLD1"	"97"	"0.999989721060565"	"Sig-non"
"DUSP1"	"PLD2"	"98"	"0.99998996827813"	"Non-non"
"DUSP1"	"CBLB"	"99"	"0.999990217671286"	"Sig-non"
"DUSP1"	"CBLC"	"100"	"0.999990552272074"	"Sig-non"
"DUSP1"	"PITPNA"	"101"	"0.999990598916237"	"Sig-non"
"DUSP1"	"DOK2"	"102"	"0.999990680817866"	"Sig-non"
"DUSP1"	"PLSCR1"	"103"	"0.99999079980336"	"Sig-non"
"DUSP1"	"PTPN12"	"104"	"0.99999132626109"	"Sig-non"
"DUSP1"	"PLEC1"	"105"	"0.999992086713131"	"Non-non"
"DUSP1"	"EPPK1"	"106"	"0.999992849917584"	"Sig-non"
"DUSP1"	"SNRPD2"	"107"	"0.999992948971322"	"Sig-non"
"DUSP1"	"HIST3H3"	"108"	"0.999993046670696"	"Non-non"
"DUSP1"	"KRT18"	"109"	"0.999993491144834"	"Sig-non"
"DUSP1"	"KRT17"	"110"	"0.999993951968903"	"Sig-non"
"DUSP1"	"KRT8"	"111"	"0.999994094027218"	"Sig-non"
"DUSP1"	"KRT7"	"112"	"0.999994273323118"	"Sig-non"
"DUSP1"	"EGFR"	"113"	"0.999994435354543"	"Sig-non"
"DUSP1"	"WNK1"	"114"	"0.999994662918496"	"Sig-non"
"DUSP1"	"YWHAB"	"115"	"0.999994830957994"	"Sig-non"
"DUSP1"	"GJA1"	"116"	"0.99999488795551"	"Sig-non"
"DUSP1"	"PTPRR"	"117"	"0.999994964071923"	"Non-non"
"DUSP1"	"MAP2K7"	"118"	"0.999995100257954"	"Sig-non"
"DUSP1"	"MAPK8"	"119"	"0.999995197379796"	"Non-non"
"DUSP1"	"ELK1"	"120"	"0.999995260060795"	"Sig-non"
"DUSP1"	"ELK4"	"121"	"0.999995391912198"	"Sig-non"
"DUSP1"	"MAPK3"	"122"	"0.999995451724567"	"Sig-non"
"DUSP1"	"MAPK1"	"123"	"0.999995562478893"	"Sig-non"
"DUSP1"	"MAPK7"	"124"	"0.999995607561419"	"Sig-non"
"DUSP1"	"VAV2"	"125"	"0.999995763998867"	"Non-non"
"DUSP1"	"VAV3"	"126"	"0.999995966220157"	"Non-non"
"DUSP1"	"VAV1"	"127"	"0.999996088576788"	"Non-non"
"DUSP1"	"MAP3K4"	"128"	"0.999996251485049"	"Sig-non"
"DUSP1"	"MAP2K5"	"129"	"0.999996309539011"	"Sig-non"
"DUSP1"	"MAP2K3"	"130"	"0.999996430463362"	"Sig-non"
"DUSP1"	"MAP2K2"	"131"	"0.999996614166144"	"Sig-non"
"DUSP1"	"PRKCG"	"132"	"0.999996691533856"	"Non-non"
"DUSP1"	"PRKCB1"	"133"	"0.999996801541575"	"Sig-non"
"DUSP1"	"PRKCI"	"134"	"0.999996806100564"	"Sig-non"
"DUSP1"	"PRKD1"	"135"	"0.999996844571762"	"Sig-non"
"DUSP1"	"PRKCZ"	"136"	"0.999996854370103"	"Sig-non"
"DUSP1"	"PRKCA"	"137"	"0.999996859551364"	"Sig-non"
"DUSP1"	"MAP2K1"	"138"	"0.99999697462809"	"Non-non"
"DUSP1"	"STAT5B"	"139"	"0.999997231885041"	"Sig-non"
"DUSP1"	"STAT2"	"140"	"0.999997263623635"	"Sig-non"
"DUSP1"	"STAT5A"	"141"	"0.999997328006179"	"Sig-non"
"DUSP1"	"STAT3"	"142"	"0.999997390860977"	"Sig-non"
"DUSP1"	"JAK2"	"143"	"0.999997432812951"	"Sig-non"
"DUSP1"	"STAT1"	"144"	"0.999997442615304"	"Sig-non"
"DUSP1"	"JAK1"	"145"	"0.999997448612173"	"Sig-non"
"DUSP1"	"GAB2"	"146"	"0.999997471650937"	"Sig-non"
"DUSP1"	"GAB1"	"147"	"0.999997538417986"	"Non-non"
"DUSP1"	"PIK3CG"	"148"	"0.999997674718135"	"Sig-non"
"DUSP1"	"PIK3CD"	"149"	"0.999997708195405"	"Sig-non"
"DUSP1"	"PIK3CB"	"150"	"0.999997713697749"	"Non-non"
"DUSP1"	"PIK3CA"	"151"	"0.999997798184336"	"Non-non"
"DUSP1"	"PIK3R3"	"152"	"0.999997827889278"	"Non-non"
"DUSP1"	"SHC1"	"153"	"0.999997860012703"	"Sig-non"
"DUSP1"	"PIK3R2"	"154"	"0.99999786206929"	"Sig-non"
"DUSP1"	"GRB7"	"155"	"0.999997864060625"	"Sig-non"
"DUSP1"	"SOS1"	"156"	"0.999997936257599"	"Sig-non"
"DUSP1"	"MAP3K3"	"157"	"0.999997937634695"	"Sig-non"
"DUSP1"	"GRB10"	"158"	"0.999997940858084"	"Sig-non"
"DUSP1"	"GRB2"	"159"	"0.999998013102771"	"Non-non"
"DUSP1"	"GRB14"	"160"	"0.999998063521374"	"Sig-non"
"DUSP1"	"MAP3K2"	"161"	"0.999998090782071"	"Sig-non"
"DUSP1"	"PIK3R1"	"162"	"0.999998188019961"	"Sig-non"
"DUSP1"	"SHOC2"	"163"	"0.999998204363324"	"Sig-non"
"DUSP1"	"KRAS"	"164"	"0.999998246239264"	"Sig-non"
"DUSP1"	"NRAS"	"165"	"0.999998251176593"	"Sig-non"
"DUSP1"	"HRAS"	"166"	"0.999998314096819"	"Non-non"
"DUSP1"	"RAF1"	"167"	"0.999998315950169"	"Non-non"
"DUSP1"	"EGF"	"168"	"0.999998348314319"	"Sig-non"
"PTPN11"	"PRKAR1A"	"169"	"0.999998394454374"	"Sig-non"
"PTPN11"	"PTK6"	"170"	"0.999998399984045"	"Sig-non"
"PTPN11"	"RASA1"	"171"	"0.99999840596096"	"Non-non"
"PTPN11"	"RALGDS"	"172"	"0.999998416311366"	"Sig-non"
"PTPN11"	"MAP3K14"	"173"	"0.999998438129818"	"Sig-non"
"PTPN11"	"RIPK1"	"174"	"0.999998467038429"	"Sig-non"
"PTPN11"	"ARF4"	"175"	"0.999998477439979"	"Sig-non"
"PTPN11"	"RAB5A"	"176"	"0.999998479733316"	"Sig-non"
"PTPN11"	"INPPL1"	"177"	"0.999998514174139"	"Sig-non"
"PTPN11"	"SOCS3"	"178"	"0.999998519060179"	"Sig-non"
"PTPN11"	"SOCS1"	"179"	"0.999998522124246"	"Sig-non"
"PTPN11"	"RGS16"	"180"	"0.999998566091553"	"Sig-non"
"PTPN11"	"GIT1"	"181"	"0.999998579551951"	"Non-non"
"PTPN11"	"NCK2"	"182"	"0.999998598271725"	"Non-non"
"PTPN11"	"NCK1"	"183"	"0.99999860876175"	"Sig-non"
"PTPN11"	"CAV2"	"184"	"0.999998664235462"	"Sig-non"
"PTPN11"	"CAV1"	"185"	"0.999998683526714"	"Sig-non"
"PTPN11"	"PTK2B"	"186"	"0.999998714123941"	"Sig-non"
"PTPN11"	"RAC1"	"187"	"0.999998736103043"	"Sig-non"
"PTPN11"	"NDUFA13"	"188"	"0.999998741292661"	"Sig-non"
"PTPN11"	"CRKL"	"189"	"0.999998751176756"	"Non-non"
"PTPN11"	"CRK"	"190"	"0.999998762761422"	"Sig-non"
"PTPN11"	"CBL"	"191"	"0.999998776463434"	"Non-non"
"PTPN11"	"SRC"	"192"	"0.999998790285542"	"Sig-non"
"PTPN11"	"PTPN6"	"193"	"0.999998794100716"	"Sig-non"
"PTPN11"	"PLCG2"	"194"	"0.999998818372419"	"Sig-non"
"PTPN11"	"PLCG1"	"195"	"0.999998822399732"	"Non-non"
"PTPN11"	"ZNF259"	"196"	"0.999998843512737"	"Sig-non"
"PTPN11"	"MCF2"	"197"	"0.999998859895306"	"Non-non"
"PTPN11"	"ARAF"	"198"	"0.999998861530835"	"Non-non"
"PTPN11"	"ITCH"	"199"	"0.999998869233569"	"Sig-non"
"PTPN11"	"CAMK2A"	"200"	"0.999998871544913"	"Non-non"
"PTPN11"	"HAT1"	"201"	"0.999998888061866"	"Sig-non"
"PTPN11"	"ELF3"	"202"	"0.99999889443227"	"Sig-non"
"PTPN11"	"PXN"	"203"	"0.999998894921124"	"Sig-non"
"PTPN11"	"FOXO1"	"204"	"0.999998897346859"	"Sig-non"
"PTPN11"	"CREB1"	"205"	"0.999998915066305"	"Sig-non"
"PTPN11"	"ATF1"	"206"	"0.999998920147631"	"Sig-non"
"PTPN11"	"SMAD3"	"207"	"0.999998930275321"	"Sig-non"
"PTPN11"	"SMAD2"	"208"	"0.999998936481123"	"Sig-non"
"PTPN11"	"RPS6KA5"	"209"	"0.999998948397622"	"Sig-non"
"PTPN11"	"CASP9"	"210"	"0.99999894910765"	"Non-non"
"PTPN11"	"SH2D3C"	"211"	"0.999998964657612"	"Non-non"
"PTPN11"	"PAK1"	"212"	"0.99999898992835"	"Sig-non"
"PTPN11"	"PKN2"	"213"	"0.999998993294192"	"Non-non"
"PTPN11"	"CTNND1"	"214"	"0.999999001551699"	"Sig-non"
"PTPN11"	"STXBP1"	"215"	"0.999999002875759"	"Sig-non"
"PTPN11"	"DDEF1"	"216"	"0.999999003800073"	"Sig-non"
"PTPN11"	"RBBP7"	"217"	"0.999999015651396"	"Sig-non"
"PTPN11"	"TNIP1"	"218"	"0.999999016504672"	"Sig-non"
"PTPN11"	"MAPK14"	"219"	"0.999999030107396"	"Sig-non"
"PTPN11"	"RFXANK"	"220"	"0.999999085216689"	"Non-non"
"PTPN11"	"HIP1"	"221"	"0.999999088100011"	"Sig-non"
"PTPN11"	"EPN1"	"222"	"0.999999102687108"	"Non-non"
"PTPN11"	"EPS15L1"	"223"	"0.999999110096377"	"Non-non"
"PTPN11"	"MTA2"	"224"	"0.999999112856388"	"Non-non"
"PTPN11"	"APPL2"	"225"	"0.999999113302599"	"Non-non"
"PTPN11"	"APPL1"	"226"	"0.999999123295637"	"Sig-non"
"PTPN11"	"EEF1A1"	"227"	"0.999999127782896"	"Sig-non"
"PTPN11"	"CEACAM1"	"228"	"0.999999154424524"	"Sig-non"
"PTPN11"	"WASL"	"229"	"0.999999154649072"	"Sig-non"
"PTPN11"	"RPS6KA2"	"230"	"0.999999157310096"	"Sig-non"
"PTPN11"	"RPS6KA3"	"231"	"0.999999157935699"	"Sig-non"
"PTPN11"	"RPS6KA1"	"232"	"0.999999162719295"	"Sig-non"
"PTPN11"	"SNCA"	"233"	"0.999999165764973"	"Sig-non"
"PTPN11"	"AKT1"	"234"	"0.999999168588012"	"Non-non"
"PTPN11"	"SP1"	"235"	"0.999999174502572"	"Sig-non"
"PTPN11"	"JUN"	"236"	"0.99999917664743"	"Sig-non"
"PTPN11"	"SH3GL2"	"237"	"0.999999189372964"	"Non-non"
"PTPN11"	"HDAC1"	"238"	"0.999999189627437"	"Sig-non"
"PTPN11"	"TGIF1"	"239"	"0.999999198455554"	"Sig-non"
"PTPN11"	"KLF11"	"240"	"0.99999920558763"	"Sig-non"
"PTPN11"	"PEBP1"	"241"	"0.999999243489029"	"Sig-non"
"PTPN11"	"MYC"	"242"	"0.999999277152301"	"Non-non"
"PTPN11"	"CEBPA"	"243"	"0.999999283512004"	"Sig-non"
"PTPN11"	"FOS"	"244"	"0.999999303925067"	"Sig-non"
"PTPN11"	"JUND"	"245"	"0.999999306144063"	"Sig-non"
"PTPN11"	"SPRY2"	"246"	"0.999999319178942"	"Sig-non"
"PTPN11"	"CDC42"	"247"	"0.999999322504513"	"Sig-non"
"PTPN11"	"SH3GL3"	"248"	"0.999999326813973"	"Sig-non"
"PTPN11"	"DNM1"	"249"	"0.999999327636537"	"Sig-non"
"PTPN11"	"SOS2"	"250"	"0.999999336306595"	"Sig-non"
"PTPN11"	"ABI1"	"251"	"0.999999339564478"	"Non-non"
"PTPN11"	"TNK2"	"252"	"0.9999993417376"	"Non-non"
"PTPN11"	"REPS1"	"253"	"0.999999343434615"	"Non-non"
"PTPN11"	"RALB"	"254"	"0.999999368329351"	"Sig-non"
"PTPN11"	"RALBP1"	"255"	"0.999999377249159"	"Non-non"
"PTPN11"	"REPS2"	"256"	"0.999999379147506"	"Sig-non"
"PTPN11"	"CSK"	"257"	"0.999999380478315"	"Non-non"
"PTPN11"	"SH3BGRL"	"258"	"0.999999381841176"	"Sig-non"
"PTPN11"	"PIK3C2B"	"259"	"0.999999384375016"	"Sig-non"
"PTPN11"	"HTT"	"260"	"0.999999399672291"	"Sig-non"
"PTPN11"	"EPS8"	"261"	"0.999999400650067"	"Non-non"
"PTPN11"	"EPS15"	"262"	"0.999999402115716"	"Sig-non"
"PTPN11"	"PLD1"	"263"	"0.999999417349981"	"Sig-non"
"PTPN11"	"PLD2"	"264"	"0.999999421690738"	"Non-non"
"PTPN11"	"CBLB"	"265"	"0.999999425091245"	"Sig-non"
"PTPN11"	"CBLC"	"266"	"0.999999435517737"	"Sig-non"
"PTPN11"	"PITPNA"	"267"	"0.999999444309042"	"Sig-non"
"PTPN11"	"DOK2"	"268"	"0.999999446198352"	"Sig-non"
"PTPN11"	"PLSCR1"	"269"	"0.999999451777275"	"Sig-non"
"PTPN11"	"PTPN12"	"270"	"0.999999460449384"	"Sig-non"
"PTPN11"	"PLEC1"	"271"	"0.999999461893372"	"Non-non"
"PTPN11"	"EPPK1"	"272"	"0.999999464303896"	"Sig-non"
"PTPN11"	"SNRPD2"	"273"	"0.999999465169468"	"Sig-non"
"PTPN11"	"HIST3H3"	"274"	"0.999999472321109"	"Non-non"
"PTPN11"	"KRT18"	"275"	"0.999999472817541"	"Sig-non"
"PTPN11"	"KRT17"	"276"	"0.999999480789503"	"Sig-non"
"PTPN11"	"KRT8"	"277"	"0.999999489933763"	"Sig-non"
"PTPN11"	"KRT7"	"278"	"0.999999506171821"	"Sig-non"
"PTPN11"	"EGFR"	"279"	"0.999999507085035"	"Sig-non"
"PTPN11"	"WNK1"	"280"	"0.999999522270117"	"Sig-non"
"PTPN11"	"YWHAB"	"281"	"0.999999530075948"	"Sig-non"
"PTPN11"	"GJA1"	"282"	"0.999999536842729"	"Sig-non"
"PTPN11"	"PTPRR"	"283"	"0.999999539587378"	"Non-non"
"PTPN11"	"MAP2K7"	"284"	"0.999999563261388"	"Sig-non"
"PTPN11"	"MAPK8"	"285"	"0.999999564639405"	"Non-non"
"PTPN11"	"ELK1"	"286"	"0.999999570553414"	"Sig-non"
"PTPN11"	"ELK4"	"287"	"0.99999957436403"	"Sig-non"
"PTPN11"	"MAPK3"	"288"	"0.999999574701304"	"Sig-non"
"PTPN11"	"MAPK1"	"289"	"0.999999576004411"	"Sig-non"
"PTPN11"	"MAPK7"	"290"	"0.999999581440452"	"Sig-non"
"PTPN11"	"VAV2"	"291"	"0.999999585885376"	"Non-non"
"PTPN11"	"VAV3"	"292"	"0.999999597068446"	"Non-non"
"PTPN11"	"VAV1"	"293"	"0.999999597112565"	"Non-non"
"PTPN11"	"MAP3K4"	"294"	"0.999999597664924"	"Sig-non"
"PTPN11"	"MAP2K5"	"295"	"0.999999599457445"	"Sig-non"
"PTPN11"	"MAP2K3"	"296"	"0.999999602044591"	"Sig-non"
"PTPN11"	"MAP2K2"	"297"	"0.999999633732466"	"Sig-non"
"PTPN11"	"PRKCG"	"298"	"0.999999634380607"	"Non-non"
"PTPN11"	"PRKCB1"	"299"	"0.999999639821306"	"Sig-non"
"PTPN11"	"PRKCI"	"300"	"0.999999645810834"	"Sig-non"
"PTPN11"	"PRKD1"	"301"	"0.999999646134426"	"Sig-non"
"PTPN11"	"PRKCZ"	"302"	"0.999999650762336"	"Sig-non"
"PTPN11"	"PRKCA"	"303"	"0.999999651673293"	"Sig-non"
"PTPN11"	"MAP2K1"	"304"	"0.999999652885962"	"Non-non"
"PTPN11"	"STAT5B"	"305"	"0.999999653442625"	"Sig-non"
"PTPN11"	"STAT2"	"306"	"0.999999656550508"	"Sig-non"
"PTPN11"	"STAT5A"	"307"	"0.999999662666193"	"Sig-non"
"PTPN11"	"STAT3"	"308"	"0.999999663126021"	"Sig-non"
"PTPN11"	"JAK2"	"309"	"0.999999663421027"	"Sig-non"
"PTPN11"	"STAT1"	"310"	"0.999999665356357"	"Sig-non"
"PTPN11"	"JAK1"	"311"	"0.99999967274264"	"Sig-non"
"PTPN11"	"GAB2"	"312"	"0.999999677545182"	"Sig-non"
"PTPN11"	"GAB1"	"313"	"0.999999678853383"	"Non-non"
"PTPN11"	"PIK3CG"	"314"	"0.999999685054441"	"Sig-non"
"PTPN11"	"PIK3CD"	"315"	"0.999999687420831"	"Sig-non"
"PTPN11"	"PIK3CB"	"316"	"0.999999687645742"	"Non-non"
"PTPN11"	"PIK3CA"	"317"	"0.999999697336756"	"Non-non"
"PTPN11"	"PIK3R3"	"318"	"0.999999698524232"	"Non-non"
"PTPN11"	"SHC1"	"319"	"0.999999701527306"	"Sig-non"
"PTPN11"	"PIK3R2"	"320"	"0.999999703272441"	"Sig-non"
"PTPN11"	"GRB7"	"321"	"0.999999708434432"	"Sig-non"
"PTPN11"	"SOS1"	"322"	"0.999999708762047"	"Sig-non"
"PTPN11"	"MAP3K3"	"323"	"0.999999710030082"	"Sig-non"
"PTPN11"	"GRB10"	"324"	"0.999999710443574"	"Sig-non"
"PTPN11"	"GRB2"	"325"	"0.999999715894065"	"Non-non"
"PTPN11"	"GRB14"	"326"	"0.999999720537896"	"Sig-non"
"PTPN11"	"MAP3K2"	"327"	"0.999999720715952"	"Sig-non"
"PTPN11"	"PIK3R1"	"328"	"0.999999722001837"	"Sig-non"
"PTPN11"	"SHOC2"	"329"	"0.999999724052306"	"Sig-non"
"PTPN11"	"KRAS"	"330"	"0.999999726888623"	"Sig-non"
"PTPN11"	"NRAS"	"331"	"0.999999728145374"	"Sig-non"
"PTPN11"	"HRAS"	"332"	"0.999999736026258"	"Non-non"
"PTPN11"	"RAF1"	"333"	"0.999999736520407"	"Non-non"
"PTPN11"	"EGF"	"334"	"0.999999737388339"	"Sig-non"
"PRKAR1A"	"PTK6"	"335"	"0.999999738681676"	"Sig-sig"
"PRKAR1A"	"RASA1"	"336"	"0.999999742066913"	"Sig-non"
"PRKAR1A"	"RALGDS"	"337"	"0.999999745071176"	"Sig-sig"
"PRKAR1A"	"MAP3K14"	"338"	"0.999999745303508"	"Sig-sig"
"PRKAR1A"	"RIPK1"	"339"	"0.999999745894312"	"Sig-sig"
"PRKAR1A"	"ARF4"	"340"	"0.99999974855908"	"Sig-sig"
"PRKAR1A"	"RAB5A"	"341"	"0.999999749539739"	"Sig-sig"
"PRKAR1A"	"INPPL1"	"342"	"0.999999750707648"	"Sig-sig"
"PRKAR1A"	"SOCS3"	"343"	"0.999999764068697"	"Sig-sig"
"PRKAR1A"	"SOCS1"	"344"	"0.999999768515334"	"Sig-sig"
"PRKAR1A"	"RGS16"	"345"	"0.999999768614134"	"Sig-sig"
"PRKAR1A"	"GIT1"	"346"	"0.99999977019616"	"Sig-non"
"PRKAR1A"	"NCK2"	"347"	"0.999999773561386"	"Sig-non"
"PRKAR1A"	"NCK1"	"348"	"0.999999773601837"	"Sig-sig"
"PRKAR1A"	"CAV2"	"349"	"0.999999781856793"	"Sig-sig"
"PRKAR1A"	"CAV1"	"350"	"0.99999978284633"	"Sig-sig"
"PRKAR1A"	"PTK2B"	"351"	"0.99999978500184"	"Sig-sig"
"PRKAR1A"	"RAC1"	"352"	"0.999999785625383"	"Sig-sig"
"PRKAR1A"	"NDUFA13"	"353"	"0.999999787833422"	"Sig-sig"
"PRKAR1A"	"CRKL"	"354"	"0.999999794366871"	"Sig-non"
"PRKAR1A"	"CRK"	"355"	"0.999999794399589"	"Sig-sig"
"PRKAR1A"	"CBL"	"356"	"0.999999798768531"	"Sig-non"
"PRKAR1A"	"SRC"	"357"	"0.999999799857839"	"Sig-sig"
"PRKAR1A"	"PTPN6"	"358"	"0.999999802672552"	"Sig-sig"
"PRKAR1A"	"PLCG2"	"359"	"0.999999810230314"	"Sig-sig"
"PRKAR1A"	"PLCG1"	"360"	"0.999999811196699"	"Sig-non"
"PRKAR1A"	"ZNF259"	"361"	"0.999999815178747"	"Sig-sig"
"PRKAR1A"	"MCF2"	"362"	"0.999999817148169"	"Sig-non"
"PRKAR1A"	"ARAF"	"363"	"0.99999981771013"	"Sig-non"
"PRKAR1A"	"ITCH"	"364"	"0.999999820321267"	"Sig-sig"
"PRKAR1A"	"CAMK2A"	"365"	"0.999999822664389"	"Sig-non"
"PRKAR1A"	"HAT1"	"366"	"0.999999828349932"	"Sig-sig"
"PRKAR1A"	"ELF3"	"367"	"0.999999828785362"	"Sig-sig"
"PRKAR1A"	"PXN"	"368"	"0.999999832584591"	"Sig-sig"
"PRKAR1A"	"FOXO1"	"369"	"0.999999832841316"	"Sig-sig"
"PRKAR1A"	"CREB1"	"370"	"0.999999832945247"	"Sig-sig"
