"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"FZD10"	"BIRC5"	"57"	"0.997212396372146"	"Sig-non"
"FZD10"	"MYC"	"58"	"0.997301188420851"	"Non-non"
"FZD10"	"CCND1"	"59"	"0.997385622327602"	"Sig-non"
"FZD10"	"MAP2K1"	"60"	"0.997399576730153"	"Non-non"
"FZD10"	"MAPK1"	"61"	"0.997492558550746"	"Sig-non"
"FZD10"	"MAPK3"	"62"	"0.997544511351586"	"Sig-non"
"FZD10"	"JUN"	"63"	"0.997563765662937"	"Sig-non"
"FZD10"	"FOS"	"64"	"0.997592974168536"	"Sig-non"
"FZD10"	"CYCS"	"65"	"0.997708803247451"	"Sig-non"
"FZD10"	"BCL2"	"66"	"0.997719324691778"	"Sig-non"
"FZD10"	"TP53"	"67"	"0.997800671006051"	"Sig-non"
"FZD10"	"LEF1"	"68"	"0.997879757998186"	"Sig-non"
"FZD10"	"TCF7"	"69"	"0.997974924726281"	"Sig-non"
"FZD10"	"TCF7L2"	"70"	"0.998043537307295"	"Sig-non"
"FZD10"	"TCF7L1"	"71"	"0.998068040545175"	"Sig-non"
"FZD10"	"GSK3B"	"72"	"0.998094838067085"	"Non-non"
"FZD10"	"CTNNB1"	"73"	"0.998145228968088"	"Sig-non"
"FZD10"	"AKT3"	"74"	"0.998187359155149"	"Sig-non"
"FZD10"	"AKT1"	"75"	"0.998321169449952"	"Non-non"
"FZD10"	"AKT2"	"76"	"0.998405220074677"	"Sig-non"
"FZD10"	"BAD"	"77"	"0.998433582157862"	"Non-non"
"FZD10"	"TGFBR2"	"78"	"0.998434484617894"	"Sig-non"
"FZD10"	"MSH6"	"79"	"0.998443879619237"	"Sig-non"
"FZD10"	"BAX"	"80"	"0.998463726814876"	"Sig-non"
"FZD10"	"MSH3"	"81"	"0.998536209735071"	"Sig-non"
"FZD2"	"FZD5"	"82"	"0.998566661107516"	"Sig-non"
"FZD2"	"FZD3"	"83"	"0.9985714352905"	"Sig-non"
"FZD2"	"FZD1"	"84"	"0.998581405218143"	"Sig-non"
"FZD2"	"FZD4"	"85"	"0.998591321838258"	"Sig-non"
"FZD2"	"FZD6"	"86"	"0.998640472533358"	"Non-non"
"FZD2"	"FZD7"	"87"	"0.998746564498946"	"Sig-non"
"FZD2"	"FZD9"	"88"	"0.998762213755258"	"Non-non"
"FZD2"	"EGFR"	"89"	"0.998836353454889"	"Sig-non"
"FZD2"	"IGF1R"	"90"	"0.99884661628499"	"Sig-non"
"FZD2"	"MET"	"91"	"0.998875849559145"	"Sig-non"
"FZD2"	"PDGFRA"	"92"	"0.998886031955206"	"Sig-non"
"FZD2"	"PDGFRB"	"93"	"0.998912121146438"	"Sig-non"
"FZD2"	"GRB2"	"94"	"0.998912711373009"	"Non-non"
"FZD2"	"SOS1"	"95"	"0.998919805802659"	"Sig-non"
"FZD2"	"SOS2"	"96"	"0.998926793648999"	"Sig-non"
"FZD2"	"DCC"	"97"	"0.99893396748422"	"Non-non"
"FZD2"	"CASP3"	"98"	"0.998935233948356"	"Sig-non"
"FZD2"	"TGFB1"	"99"	"0.998937925614468"	"Non-non"
"FZD2"	"TGFB2"	"100"	"0.998978176544474"	"Non-non"
"FZD2"	"TGFB3"	"101"	"0.998997606125766"	"Non-non"
"FZD2"	"DVL1"	"102"	"0.999029186522636"	"Sig-non"
"FZD2"	"DVL2"	"103"	"0.999070934029601"	"Sig-non"
"FZD2"	"DVL3"	"104"	"0.999091911991827"	"Sig-non"
"FZD2"	"PIK3R5"	"105"	"0.999111313200501"	"Non-non"
"FZD2"	"PIK3CA"	"106"	"0.999142510637265"	"Non-non"
"FZD2"	"PIK3CB"	"107"	"0.999162871098044"	"Non-non"
"FZD2"	"PIK3CD"	"108"	"0.999171172209526"	"Sig-non"
"FZD2"	"PIK3CG"	"109"	"0.999173404687194"	"Sig-non"
"FZD2"	"PIK3R1"	"110"	"0.999182299710867"	"Sig-non"
"FZD2"	"PIK3R2"	"111"	"0.999191674105902"	"Sig-non"
"FZD2"	"PIK3R3"	"112"	"0.999222142062946"	"Non-non"
"FZD2"	"CASP9"	"113"	"0.99924273248067"	"Non-non"
"FZD2"	"APPL1"	"114"	"0.999248137142693"	"Sig-non"
"FZD2"	"APC2"	"115"	"0.999249147608039"	"Non-non"
"FZD2"	"APC"	"116"	"0.999271314331216"	"Sig-non"
"FZD2"	"SMAD2"	"117"	"0.999278698307731"	"Sig-non"
"FZD2"	"SMAD3"	"118"	"0.999289093406797"	"Sig-non"
"FZD2"	"TGFBR1"	"119"	"0.999290070867343"	"Non-non"
"FZD2"	"ACVR1B"	"120"	"0.999295653762523"	"Sig-non"
"FZD2"	"SMAD4"	"121"	"0.999304223481816"	"Sig-non"
"FZD2"	"MLH1"	"122"	"0.999305963531742"	"Sig-non"
"FZD2"	"MSH2"	"123"	"0.999331220452158"	"Sig-non"
"FZD2"	"KRAS"	"124"	"0.999345775780349"	"Sig-non"
"FZD2"	"ARAF"	"125"	"0.999349055250772"	"Non-non"
"FZD2"	"RAF1"	"126"	"0.999392711890356"	"Non-non"
"FZD2"	"BRAF"	"127"	"0.999404912302818"	"Non-non"
"FZD2"	"MAPK8"	"128"	"0.999406086169008"	"Non-non"
"FZD2"	"MAPK9"	"129"	"0.999411462373762"	"Sig-non"
"FZD2"	"MAPK10"	"130"	"0.999418063837777"	"Sig-non"
"FZD2"	"AXIN1"	"131"	"0.999420546572893"	"Sig-non"
"FZD2"	"RALGDS"	"132"	"0.999422873076775"	"Sig-non"
"FZD2"	"RAC1"	"133"	"0.999423898301411"	"Sig-non"
"FZD2"	"RAC2"	"134"	"0.999439339915154"	"Non-non"
"FZD2"	"RAC3"	"135"	"0.999448409427292"	"Sig-non"
"FZD2"	"BIRC5"	"136"	"0.999452751998734"	"Sig-non"
"FZD2"	"MYC"	"137"	"0.999459220899868"	"Non-non"
"FZD2"	"CCND1"	"138"	"0.999459400811396"	"Sig-non"
"FZD2"	"MAP2K1"	"139"	"0.999460293214322"	"Non-non"
"FZD2"	"MAPK1"	"140"	"0.999466937339237"	"Sig-non"
"FZD2"	"MAPK3"	"141"	"0.999475055056394"	"Sig-non"
"FZD2"	"JUN"	"142"	"0.99948183260131"	"Sig-non"
"FZD2"	"FOS"	"143"	"0.999486300301647"	"Sig-non"
"FZD2"	"CYCS"	"144"	"0.999497068956765"	"Sig-non"
"FZD2"	"BCL2"	"145"	"0.99949739737768"	"Sig-non"
"FZD2"	"TP53"	"146"	"0.999498933541367"	"Sig-non"
"FZD2"	"LEF1"	"147"	"0.999512749849145"	"Sig-non"
"FZD2"	"TCF7"	"148"	"0.999519239565629"	"Sig-non"
"FZD2"	"TCF7L2"	"149"	"0.999520584504079"	"Sig-non"
"FZD2"	"TCF7L1"	"150"	"0.999532394173631"	"Sig-non"
"FZD2"	"GSK3B"	"151"	"0.99953280604251"	"Non-non"
"FZD2"	"CTNNB1"	"152"	"0.999534558270978"	"Sig-non"
"FZD2"	"AKT3"	"153"	"0.999536690705664"	"Sig-non"
"FZD2"	"AKT1"	"154"	"0.99953929129293"	"Non-non"
"FZD2"	"AKT2"	"155"	"0.999543591826521"	"Sig-non"
"FZD2"	"BAD"	"156"	"0.999548666982602"	"Non-non"
"FZD2"	"TGFBR2"	"157"	"0.999552344321576"	"Sig-non"
"FZD2"	"MSH6"	"158"	"0.999552691685638"	"Sig-non"
"FZD2"	"BAX"	"159"	"0.999567057032479"	"Sig-non"
"FZD2"	"MSH3"	"160"	"0.999592562582712"	"Sig-non"
"FZD5"	"FZD3"	"161"	"0.999600426798896"	"Sig-sig"
"FZD5"	"FZD1"	"162"	"0.999604506499491"	"Sig-sig"
"FZD5"	"FZD4"	"163"	"0.999606297828073"	"Sig-sig"
"FZD5"	"FZD6"	"164"	"0.999611756211784"	"Sig-non"
"FZD5"	"FZD7"	"165"	"0.999615951344961"	"Sig-sig"
"FZD5"	"FZD9"	"166"	"0.999625376014337"	"Sig-non"
"FZD5"	"EGFR"	"167"	"0.999629024447034"	"Sig-sig"
"FZD5"	"IGF1R"	"168"	"0.999632670197643"	"Sig-sig"
"FZD5"	"MET"	"169"	"0.999634942161092"	"Sig-sig"
"FZD5"	"PDGFRA"	"170"	"0.999646124055616"	"Sig-sig"
"FZD5"	"PDGFRB"	"171"	"0.99964863269174"	"Sig-sig"
"FZD5"	"GRB2"	"172"	"0.999656444324324"	"Sig-non"
"FZD5"	"SOS1"	"173"	"0.999670731791093"	"Sig-sig"
"FZD5"	"SOS2"	"174"	"0.999673082742256"	"Sig-sig"
"FZD5"	"DCC"	"175"	"0.99967336869367"	"Sig-non"
"FZD5"	"CASP3"	"176"	"0.999677208624569"	"Sig-sig"
"FZD5"	"TGFB1"	"177"	"0.999686819519516"	"Sig-non"
"FZD5"	"TGFB2"	"178"	"0.999691093485779"	"Sig-non"
"FZD5"	"TGFB3"	"179"	"0.999691828690818"	"Sig-non"
"FZD5"	"DVL1"	"180"	"0.999695910418616"	"Sig-sig"
"FZD5"	"DVL2"	"181"	"0.999701361116246"	"Sig-sig"
"FZD5"	"DVL3"	"182"	"0.999702003619513"	"Sig-sig"
"FZD5"	"PIK3R5"	"183"	"0.999707856077196"	"Sig-non"
"FZD5"	"PIK3CA"	"184"	"0.999712346713125"	"Sig-non"
"FZD5"	"PIK3CB"	"185"	"0.999715230926804"	"Sig-non"
"FZD5"	"PIK3CD"	"186"	"0.999718331095688"	"Sig-sig"
"FZD5"	"PIK3CG"	"187"	"0.999723692458163"	"Sig-sig"
"FZD5"	"PIK3R1"	"188"	"0.999733721886667"	"Sig-sig"
"FZD5"	"PIK3R2"	"189"	"0.999734816676887"	"Sig-sig"
"FZD5"	"PIK3R3"	"190"	"0.999735697705769"	"Sig-non"
"FZD5"	"CASP9"	"191"	"0.999736808110137"	"Sig-non"
"FZD5"	"APPL1"	"192"	"0.999737633353334"	"Sig-sig"
"FZD5"	"APC2"	"193"	"0.99974103821811"	"Sig-non"
"FZD5"	"APC"	"194"	"0.999745329272786"	"Sig-sig"
"FZD5"	"SMAD2"	"195"	"0.999752819356721"	"Sig-sig"
"FZD5"	"SMAD3"	"196"	"0.999753586485677"	"Sig-sig"
"FZD5"	"TGFBR1"	"197"	"0.999754238676631"	"Sig-non"
"FZD5"	"ACVR1B"	"198"	"0.999758653483983"	"Sig-sig"
"FZD5"	"SMAD4"	"199"	"0.999759344016436"	"Sig-sig"
"FZD5"	"MLH1"	"200"	"0.999759745516962"	"Sig-sig"
"FZD5"	"MSH2"	"201"	"0.999763811327418"	"Sig-sig"
"FZD5"	"KRAS"	"202"	"0.99976585277776"	"Sig-sig"
"FZD5"	"ARAF"	"203"	"0.999766085391896"	"Sig-non"
"FZD5"	"RAF1"	"204"	"0.999767133608845"	"Sig-non"
"FZD5"	"BRAF"	"205"	"0.999768551299501"	"Sig-non"
"FZD5"	"MAPK8"	"206"	"0.999770643295406"	"Sig-non"
"FZD5"	"MAPK9"	"207"	"0.999772263464534"	"Sig-sig"
"FZD5"	"MAPK10"	"208"	"0.999780707605226"	"Sig-sig"
"FZD5"	"AXIN1"	"209"	"0.999781331486143"	"Sig-sig"
"FZD5"	"RALGDS"	"210"	"0.99978249397652"	"Sig-sig"
"FZD5"	"RAC1"	"211"	"0.999786052117005"	"Sig-sig"
"FZD5"	"RAC2"	"212"	"0.999786531130559"	"Sig-non"
"FZD5"	"RAC3"	"213"	"0.999790236226275"	"Sig-sig"
"FZD5"	"BIRC5"	"214"	"0.999791742979258"	"Sig-sig"
"FZD5"	"MYC"	"215"	"0.999791944207618"	"Sig-non"
"FZD5"	"CCND1"	"216"	"0.999795675135546"	"Sig-sig"
"FZD5"	"MAP2K1"	"217"	"0.999796798420639"	"Sig-non"
"FZD5"	"MAPK1"	"218"	"0.999800670566691"	"Sig-sig"
"FZD5"	"MAPK3"	"219"	"0.99980304717503"	"Sig-sig"
"FZD5"	"JUN"	"220"	"0.999810762787918"	"Sig-sig"
"FZD5"	"FOS"	"221"	"0.999814867014699"	"Sig-sig"
"FZD5"	"CYCS"	"222"	"0.99981885469299"	"Sig-sig"
"FZD5"	"BCL2"	"223"	"0.999820398855466"	"Sig-sig"
"FZD5"	"TP53"	"224"	"0.999824135501249"	"Sig-sig"
"FZD5"	"LEF1"	"225"	"0.999824691972745"	"Sig-sig"
"FZD5"	"TCF7"	"226"	"0.999825287695616"	"Sig-sig"
"FZD5"	"TCF7L2"	"227"	"0.99982560657553"	"Sig-sig"
"FZD5"	"TCF7L1"	"228"	"0.99982688607533"	"Sig-sig"
"FZD5"	"GSK3B"	"229"	"0.999829869924806"	"Sig-non"
"FZD5"	"CTNNB1"	"230"	"0.999829928782411"	"Sig-sig"
"FZD5"	"AKT3"	"231"	"0.999830228209877"	"Sig-sig"
"FZD5"	"AKT1"	"232"	"0.999833829378666"	"Sig-non"
"FZD5"	"AKT2"	"233"	"0.999834927868932"	"Sig-sig"
"FZD5"	"BAD"	"234"	"0.999835677138227"	"Sig-non"
"FZD5"	"TGFBR2"	"235"	"0.999837995437616"	"Sig-sig"
"FZD5"	"MSH6"	"236"	"0.999840258591972"	"Sig-sig"
"FZD5"	"BAX"	"237"	"0.999840678495155"	"Sig-sig"
"FZD5"	"MSH3"	"238"	"0.999841300200883"	"Sig-sig"
"FZD3"	"FZD1"	"239"	"0.999841670816629"	"Sig-sig"
"FZD3"	"FZD4"	"240"	"0.999842940088875"	"Sig-sig"
"FZD3"	"FZD6"	"241"	"0.999846218184435"	"Sig-non"
"FZD3"	"FZD7"	"242"	"0.999846673517629"	"Sig-sig"
"FZD3"	"FZD9"	"243"	"0.999847872854435"	"Sig-non"
"FZD3"	"EGFR"	"244"	"0.999850663903901"	"Sig-sig"
"FZD3"	"IGF1R"	"245"	"0.999852924278519"	"Sig-sig"
"FZD3"	"MET"	"246"	"0.999854626192144"	"Sig-sig"
"FZD3"	"PDGFRA"	"247"	"0.999855133850035"	"Sig-sig"
"FZD3"	"PDGFRB"	"248"	"0.999856007515856"	"Sig-sig"
"FZD3"	"GRB2"	"249"	"0.99985701924104"	"Sig-non"
"FZD3"	"SOS1"	"250"	"0.999858490732482"	"Sig-sig"
"FZD3"	"SOS2"	"251"	"0.999859439453718"	"Sig-sig"
"FZD3"	"DCC"	"252"	"0.999859699218497"	"Sig-non"
"FZD3"	"CASP3"	"253"	"0.999860336054628"	"Sig-sig"
"FZD3"	"TGFB1"	"254"	"0.999862242011997"	"Sig-non"
"FZD3"	"TGFB2"	"255"	"0.999863297863952"	"Sig-non"
"FZD3"	"TGFB3"	"256"	"0.999863534321627"	"Sig-non"
"FZD3"	"DVL1"	"257"	"0.999865382548708"	"Sig-sig"
"FZD3"	"DVL2"	"258"	"0.99987239878331"	"Sig-sig"
"FZD3"	"DVL3"	"259"	"0.999874173299447"	"Sig-sig"
"FZD3"	"PIK3R5"	"260"	"0.999876369238873"	"Sig-non"
"FZD3"	"PIK3CA"	"261"	"0.999876643644631"	"Sig-non"
"FZD3"	"PIK3CB"	"262"	"0.999879728220711"	"Sig-non"
"FZD3"	"PIK3CD"	"263"	"0.99987992070937"	"Sig-sig"
"FZD3"	"PIK3CG"	"264"	"0.999883539591925"	"Sig-sig"
"FZD3"	"PIK3R1"	"265"	"0.999892380244261"	"Sig-sig"
"FZD3"	"PIK3R2"	"266"	"0.99989332259921"	"Sig-sig"
"FZD3"	"PIK3R3"	"267"	"0.999894660878774"	"Sig-non"
"FZD3"	"CASP9"	"268"	"0.999897488655553"	"Sig-non"
"FZD3"	"APPL1"	"269"	"0.99989854377795"	"Sig-sig"
"FZD3"	"APC2"	"270"	"0.999900835036808"	"Sig-non"
"FZD3"	"APC"	"271"	"0.999901159591523"	"Sig-sig"
"FZD3"	"SMAD2"	"272"	"0.999902417823611"	"Sig-sig"
"FZD3"	"SMAD3"	"273"	"0.999902503492154"	"Sig-sig"
"FZD3"	"TGFBR1"	"274"	"0.999902617270832"	"Sig-non"
"FZD3"	"ACVR1B"	"275"	"0.999904486065663"	"Sig-sig"
"FZD3"	"SMAD4"	"276"	"0.999905880846439"	"Sig-sig"
"FZD3"	"MLH1"	"277"	"0.999906515681869"	"Sig-sig"
"FZD3"	"MSH2"	"278"	"0.999909165933124"	"Sig-sig"
"FZD3"	"KRAS"	"279"	"0.999909524174363"	"Sig-sig"
"FZD3"	"ARAF"	"280"	"0.999910410807323"	"Sig-non"
"FZD3"	"RAF1"	"281"	"0.999911214375007"	"Sig-non"
"FZD3"	"BRAF"	"282"	"0.999912679642144"	"Sig-non"
"FZD3"	"MAPK8"	"283"	"0.999913019474212"	"Sig-non"
"FZD3"	"MAPK9"	"284"	"0.999913410166713"	"Sig-sig"
"FZD3"	"MAPK10"	"285"	"0.99991406989402"	"Sig-sig"
"FZD3"	"AXIN1"	"286"	"0.999914108343051"	"Sig-sig"
"FZD3"	"RALGDS"	"287"	"0.999914171875519"	"Sig-sig"
"FZD3"	"RAC1"	"288"	"0.999914845389428"	"Sig-sig"
"FZD3"	"RAC2"	"289"	"0.999914923953326"	"Sig-non"
"FZD3"	"RAC3"	"290"	"0.999915039270428"	"Sig-sig"
"FZD3"	"BIRC5"	"291"	"0.99992005843514"	"Sig-sig"
"FZD3"	"MYC"	"292"	"0.999920929632365"	"Sig-non"
"FZD3"	"CCND1"	"293"	"0.999921547092406"	"Sig-sig"
"FZD3"	"MAP2K1"	"294"	"0.999925887303796"	"Sig-non"
"FZD3"	"MAPK1"	"295"	"0.999925938035424"	"Sig-sig"
"FZD3"	"MAPK3"	"296"	"0.999926461670214"	"Sig-sig"
"FZD3"	"JUN"	"297"	"0.999926703557556"	"Sig-sig"
"FZD3"	"FOS"	"298"	"0.99992671061953"	"Sig-sig"
"FZD3"	"CYCS"	"299"	"0.99992781173869"	"Sig-sig"
"FZD3"	"BCL2"	"300"	"0.999928109894358"	"Sig-sig"
"FZD3"	"TP53"	"301"	"0.999928420790183"	"Sig-sig"
"FZD3"	"LEF1"	"302"	"0.999928641364457"	"Sig-sig"
"FZD3"	"TCF7"	"303"	"0.999929238464418"	"Sig-sig"
"FZD3"	"TCF7L2"	"304"	"0.999929331380663"	"Sig-sig"
"FZD3"	"TCF7L1"	"305"	"0.999929660160911"	"Sig-sig"
"FZD3"	"GSK3B"	"306"	"0.999930224679116"	"Sig-non"
"FZD3"	"CTNNB1"	"307"	"0.99993057038474"	"Sig-sig"
"FZD3"	"AKT3"	"308"	"0.999930616105139"	"Sig-sig"
"FZD3"	"AKT1"	"309"	"0.999932222895094"	"Sig-non"
"FZD3"	"AKT2"	"310"	"0.999932577086731"	"Sig-sig"
"FZD3"	"BAD"	"311"	"0.99993337872269"	"Sig-non"
"FZD3"	"TGFBR2"	"312"	"0.99993342779077"	"Sig-sig"
"FZD3"	"MSH6"	"313"	"0.999933454924419"	"Sig-sig"
"FZD3"	"BAX"	"314"	"0.99993430285545"	"Sig-sig"
"FZD3"	"MSH3"	"315"	"0.999935028742854"	"Sig-sig"
"FZD1"	"FZD4"	"316"	"0.999935589435886"	"Sig-sig"
"FZD1"	"FZD6"	"317"	"0.999935835590734"	"Sig-non"
"FZD1"	"FZD7"	"318"	"0.999935928077017"	"Sig-sig"
"FZD1"	"FZD9"	"319"	"0.999936100678283"	"Sig-non"
"FZD1"	"EGFR"	"320"	"0.999936346290044"	"Sig-sig"
"FZD1"	"IGF1R"	"321"	"0.999936711484845"	"Sig-sig"
"FZD1"	"MET"	"322"	"0.999938652545842"	"Sig-sig"
"FZD1"	"PDGFRA"	"323"	"0.999938836206099"	"Sig-sig"
"FZD1"	"PDGFRB"	"324"	"0.999939376543127"	"Sig-sig"
"FZD1"	"GRB2"	"325"	"0.99994079642395"	"Sig-non"
"FZD1"	"SOS1"	"326"	"0.999940936769847"	"Sig-sig"
"FZD1"	"SOS2"	"327"	"0.999940972258496"	"Sig-sig"
"FZD1"	"DCC"	"328"	"0.999941475531444"	"Sig-non"
"FZD1"	"CASP3"	"329"	"0.999941900118678"	"Sig-sig"
"FZD1"	"TGFB1"	"330"	"0.999942811187129"	"Sig-non"
"FZD1"	"TGFB2"	"331"	"0.999943251281908"	"Sig-non"
"FZD1"	"TGFB3"	"332"	"0.999944044353058"	"Sig-non"
"FZD1"	"DVL1"	"333"	"0.999944527293155"	"Sig-sig"
"FZD1"	"DVL2"	"334"	"0.999945370532695"	"Sig-sig"
"FZD1"	"DVL3"	"335"	"0.999946762541938"	"Sig-sig"
"FZD1"	"PIK3R5"	"336"	"0.999946765359691"	"Sig-non"
"FZD1"	"PIK3CA"	"337"	"0.999946771610853"	"Sig-non"
"FZD1"	"PIK3CB"	"338"	"0.999946803927865"	"Sig-non"
"FZD1"	"PIK3CD"	"339"	"0.999947047476776"	"Sig-sig"
"FZD1"	"PIK3CG"	"340"	"0.999947112985956"	"Sig-sig"
"FZD1"	"PIK3R1"	"341"	"0.999947362859772"	"Sig-sig"
"FZD1"	"PIK3R2"	"342"	"0.999947557995616"	"Sig-sig"
"FZD1"	"PIK3R3"	"343"	"0.999947570438094"	"Sig-non"
"FZD1"	"CASP9"	"344"	"0.999947633113587"	"Sig-non"
"FZD1"	"APPL1"	"345"	"0.999948327687383"	"Sig-sig"
"FZD1"	"APC2"	"346"	"0.999948339381968"	"Sig-non"
"FZD1"	"APC"	"347"	"0.999948632718602"	"Sig-sig"
"FZD1"	"SMAD2"	"348"	"0.999948808391971"	"Sig-sig"
"FZD1"	"SMAD3"	"349"	"0.99994923913624"	"Sig-sig"
"FZD1"	"TGFBR1"	"350"	"0.999949677041979"	"Sig-non"
"FZD1"	"ACVR1B"	"351"	"0.999949882811315"	"Sig-sig"
"FZD1"	"SMAD4"	"352"	"0.999950045988091"	"Sig-sig"
"FZD1"	"MLH1"	"353"	"0.999950117004842"	"Sig-sig"
"FZD1"	"MSH2"	"354"	"0.999950455954768"	"Sig-sig"
"FZD1"	"KRAS"	"355"	"0.999951071955467"	"Sig-sig"
"FZD1"	"ARAF"	"356"	"0.999951179326078"	"Sig-non"
"FZD1"	"RAF1"	"357"	"0.999951193651552"	"Sig-non"
"FZD1"	"BRAF"	"358"	"0.999951464048796"	"Sig-non"
"FZD1"	"MAPK8"	"359"	"0.999952001873272"	"Sig-non"
"FZD1"	"MAPK9"	"360"	"0.999952378129542"	"Sig-sig"
"FZD1"	"MAPK10"	"361"	"0.999952399931366"	"Sig-sig"
"FZD1"	"AXIN1"	"362"	"0.999952691525177"	"Sig-sig"
"FZD1"	"RALGDS"	"363"	"0.999953235695407"	"Sig-sig"
"FZD1"	"RAC1"	"364"	"0.99995333001807"	"Sig-sig"
"FZD1"	"RAC2"	"365"	"0.999953573494399"	"Sig-non"
"FZD1"	"RAC3"	"366"	"0.999953726510402"	"Sig-sig"
"FZD1"	"BIRC5"	"367"	"0.99995373894617"	"Sig-sig"
"FZD1"	"MYC"	"368"	"0.99995406307885"	"Sig-non"
"FZD1"	"CCND1"	"369"	"0.999954348845412"	"Sig-sig"
"FZD1"	"MAP2K1"	"370"	"0.99995453369721"	"Sig-non"
"FZD1"	"MAPK1"	"371"	"0.9999558091632"	"Sig-sig"
"FZD1"	"MAPK3"	"372"	"0.999955898041414"	"Sig-sig"
"FZD1"	"JUN"	"373"	"0.999956454078431"	"Sig-sig"
"FZD1"	"FOS"	"374"	"0.999956827386762"	"Sig-sig"
"FZD1"	"CYCS"	"375"	"0.999956888420016"	"Sig-sig"
"FZD1"	"BCL2"	"376"	"0.999957891532213"	"Sig-sig"
"FZD1"	"TP53"	"377"	"0.999957903028632"	"Sig-sig"
"FZD1"	"LEF1"	"378"	"0.999957977309656"	"Sig-sig"
"FZD1"	"TCF7"	"379"	"0.999958011780186"	"Sig-sig"
