"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"ITGA7"	"CAPN2"	"146"	"0.999999451323648"	"Sig-sig"
"ITGA7"	"AKT2"	"147"	"0.999999498440035"	"Sig-sig"
"ITGA7"	"AKT1"	"148"	"0.999999510583053"	"Sig-non"
"ITGA7"	"SRC"	"149"	"0.99999952137307"	"Sig-sig"
"ITGA7"	"CSK"	"150"	"0.999999531364534"	"Sig-non"
"ITGA7"	"RHO"	"151"	"0.999999541165851"	"Sig-non"
"ITGA7"	"PTK2"	"152"	"0.999999565096287"	"Sig-non"
"ITGA7"	"HRAS"	"153"	"0.999999566553472"	"Sig-non"
"ITGA7"	"SEPP1"	"154"	"0.999999568183424"	"Sig-sig"
"ITGA7"	"GRB2"	"155"	"0.999999572043931"	"Sig-non"
"ITGA7"	"FYN"	"156"	"0.999999577806056"	"Sig-sig"
"ITGA7"	"CAV3"	"157"	"0.999999578318424"	"Sig-sig"
"ITGA7"	"CAV2"	"158"	"0.999999589292849"	"Sig-sig"
"ITGA7"	"CAV1"	"159"	"0.999999597627172"	"Sig-sig"
"ITGA7"	"ZYX"	"160"	"0.999999598771837"	"Sig-sig"
"ITGA7"	"PIK3R2"	"161"	"0.999999607406696"	"Sig-sig"
"ITGA7"	"GIT2"	"162"	"0.999999610240339"	"Sig-non"
"ITGA7"	"SOS1"	"163"	"0.999999621545882"	"Sig-sig"
"ITGA7"	"SORBS1"	"164"	"0.999999635412657"	"Sig-sig"
"ITGA7"	"ROCK1"	"165"	"0.999999659736677"	"Sig-sig"
"ITGA7"	"ROCK2"	"166"	"0.999999666131384"	"Sig-sig"
"ITGA7"	"VAV3"	"167"	"0.999999673481482"	"Sig-non"
"ITGA7"	"VAV2"	"168"	"0.999999679130494"	"Sig-non"
"ITGA7"	"PDPK1"	"169"	"0.999999682354025"	"Sig-non"
"ITGA7"	"RAC3"	"170"	"0.99999968573832"	"Sig-sig"
"ITGA7"	"RAC2"	"171"	"0.999999701496566"	"Sig-non"
"ITGA7"	"RAC1"	"172"	"0.999999710931825"	"Sig-sig"
"ITGA7"	"ARHGEF7"	"173"	"0.999999735219253"	"Sig-sig"
"ITGA7"	"CAPNS1"	"174"	"0.99999973862441"	"Sig-sig"
"ITGA7"	"MAPK7"	"175"	"0.999999746107874"	"Sig-sig"
"ITGA7"	"MAPK4"	"176"	"0.999999751337709"	"Sig-non"
"ITGA7"	"RAF1"	"177"	"0.99999975584758"	"Sig-non"
"ITGA7"	"BRAF"	"178"	"0.999999755986755"	"Sig-non"
"ITGA7"	"ARAF"	"179"	"0.999999758739587"	"Sig-non"
"ITGA7"	"SHC3"	"180"	"0.999999767995256"	"Sig-sig"
"ITGA7"	"SHC1"	"181"	"0.999999771884191"	"Sig-sig"
"ITGA7"	"CDC42"	"182"	"0.999999772811745"	"Sig-sig"
"VASP"	"PAK1"	"183"	"0.999999774423618"	"Sig-non"
"VASP"	"ILK"	"184"	"0.999999782944754"	"Sig-non"
"VASP"	"PXN"	"185"	"0.999999790695339"	"Sig-non"
"VASP"	"MAPK10"	"186"	"0.999999793322149"	"Sig-non"
"VASP"	"TNS1"	"187"	"0.999999794959681"	"Sig-non"
"VASP"	"VCL"	"188"	"0.999999796874638"	"Sig-non"
"VASP"	"ITGB8"	"189"	"0.999999797117703"	"Sig-non"
"VASP"	"ITGB7"	"190"	"0.999999804892773"	"Sig-non"
"VASP"	"ITGB6"	"191"	"0.999999806948001"	"Non-non"
"VASP"	"ITGB5"	"192"	"0.999999815942083"	"Non-non"
"VASP"	"ITGB4"	"193"	"0.999999817497859"	"Sig-non"
"VASP"	"ITGB3"	"194"	"0.999999823771092"	"Sig-non"
"VASP"	"ITGB2"	"195"	"0.999999827704131"	"Sig-non"
"VASP"	"ITGB1"	"196"	"0.999999835105702"	"Sig-non"
"VASP"	"ITGAX"	"197"	"0.999999840554021"	"Sig-non"
"VASP"	"ITGAV"	"198"	"0.999999843894513"	"Sig-non"
"VASP"	"ITGAM"	"199"	"0.999999846585923"	"Sig-non"
"VASP"	"ITGAE"	"200"	"0.999999851825194"	"Non-non"
"VASP"	"ITGA2B"	"201"	"0.999999857930056"	"Sig-non"
"VASP"	"ITGA10"	"202"	"0.999999858832014"	"Sig-non"
"VASP"	"ITGA9"	"203"	"0.999999864548453"	"Non-non"
"VASP"	"ITGA8"	"204"	"0.999999864983105"	"Sig-non"
"VASP"	"ITGA6"	"205"	"0.999999864996603"	"Sig-non"
"VASP"	"ITGA5"	"206"	"0.999999865472273"	"Sig-non"
"VASP"	"ITGA4"	"207"	"0.999999871927362"	"Non-non"
"VASP"	"ITGA3"	"208"	"0.999999877158884"	"Non-non"
"VASP"	"ITGA2"	"209"	"0.999999878335148"	"Sig-non"
"VASP"	"CAPN1"	"210"	"0.999999879335387"	"Sig-non"
"VASP"	"MAP2K2"	"211"	"0.999999886164269"	"Sig-non"
"VASP"	"MAP2K1"	"212"	"0.999999888053034"	"Non-non"
"VASP"	"MAPK6"	"213"	"0.999999888327998"	"Sig-non"
"VASP"	"MAPK1"	"214"	"0.999999889703734"	"Sig-non"
"VASP"	"RAP1B"	"215"	"0.999999898440768"	"Non-non"
"VASP"	"RAP1A"	"216"	"0.999999898893843"	"Sig-non"
"VASP"	"RAPGEF1"	"217"	"0.999999899009757"	"Non-non"
"VASP"	"CRK"	"218"	"0.999999900659864"	"Sig-non"
"VASP"	"DOCK1"	"219"	"0.999999902740047"	"Non-non"
"VASP"	"AKT3"	"220"	"0.999999903809367"	"Sig-non"
"VASP"	"MAP2K6"	"221"	"0.999999906346544"	"Sig-non"
"VASP"	"MAP2K5"	"222"	"0.999999906453262"	"Sig-non"
"VASP"	"MAP2K3"	"223"	"0.999999908423234"	"Sig-non"
"VASP"	"TLN1"	"224"	"0.999999909627706"	"Sig-non"
"VASP"	"PAK6"	"225"	"0.999999911087782"	"Sig-non"
"VASP"	"PAK4"	"226"	"0.999999915597168"	"Non-non"
"VASP"	"PAK2"	"227"	"0.999999915896245"	"Sig-non"
"VASP"	"CAPN6"	"228"	"0.999999917160159"	"Non-non"
"VASP"	"CAPN11"	"229"	"0.999999919354272"	"Non-non"
"VASP"	"CAPN10"	"230"	"0.999999921172825"	"Sig-non"
"VASP"	"CAPN9"	"231"	"0.999999923554859"	"Sig-non"
"VASP"	"CAPN7"	"232"	"0.999999924664232"	"Sig-non"
"VASP"	"CAPN5"	"233"	"0.999999924806102"	"Sig-non"
"VASP"	"CAPN3"	"234"	"0.999999925690665"	"Sig-non"
"VASP"	"CAPN2"	"235"	"0.999999927801925"	"Sig-non"
"VASP"	"AKT2"	"236"	"0.999999928150153"	"Sig-non"
"VASP"	"AKT1"	"237"	"0.999999929261809"	"Non-non"
"VASP"	"SRC"	"238"	"0.999999929746819"	"Sig-non"
"VASP"	"CSK"	"239"	"0.999999930579046"	"Non-non"
"VASP"	"RHO"	"240"	"0.999999931320259"	"Non-non"
"VASP"	"PTK2"	"241"	"0.999999931660834"	"Non-non"
"VASP"	"HRAS"	"242"	"0.999999932260611"	"Non-non"
"VASP"	"SEPP1"	"243"	"0.999999933303176"	"Sig-non"
"VASP"	"GRB2"	"244"	"0.999999933672003"	"Non-non"
"VASP"	"FYN"	"245"	"0.99999993596305"	"Sig-non"
"VASP"	"CAV3"	"246"	"0.999999936436162"	"Sig-non"
"VASP"	"CAV2"	"247"	"0.999999937686329"	"Sig-non"
"VASP"	"CAV1"	"248"	"0.99999993866066"	"Sig-non"
"VASP"	"ZYX"	"249"	"0.999999942924917"	"Sig-non"
"VASP"	"PIK3R2"	"250"	"0.999999944314357"	"Sig-non"
"VASP"	"GIT2"	"251"	"0.999999945393621"	"Non-non"
"VASP"	"SOS1"	"252"	"0.99999994608417"	"Sig-non"
"VASP"	"SORBS1"	"253"	"0.999999946165135"	"Sig-non"
"VASP"	"ROCK1"	"254"	"0.999999948426199"	"Sig-non"
"VASP"	"ROCK2"	"255"	"0.999999949463861"	"Sig-non"
"VASP"	"VAV3"	"256"	"0.999999949552016"	"Non-non"
"VASP"	"VAV2"	"257"	"0.999999949643576"	"Non-non"
"VASP"	"PDPK1"	"258"	"0.999999950075226"	"Non-non"
"VASP"	"RAC3"	"259"	"0.999999954383581"	"Sig-non"
"VASP"	"RAC2"	"260"	"0.999999955686492"	"Non-non"
"VASP"	"RAC1"	"261"	"0.99999995595246"	"Sig-non"
"VASP"	"ARHGEF7"	"262"	"0.999999956460275"	"Sig-non"
"VASP"	"CAPNS1"	"263"	"0.999999957804739"	"Sig-non"
"VASP"	"MAPK7"	"264"	"0.999999958838273"	"Sig-non"
"VASP"	"MAPK4"	"265"	"0.999999959397628"	"Non-non"
"VASP"	"RAF1"	"266"	"0.999999961241816"	"Non-non"
"VASP"	"BRAF"	"267"	"0.999999961908174"	"Non-non"
"VASP"	"ARAF"	"268"	"0.999999962198114"	"Non-non"
"VASP"	"SHC3"	"269"	"0.999999964796863"	"Sig-non"
"VASP"	"SHC1"	"270"	"0.999999965056629"	"Sig-non"
"VASP"	"CDC42"	"271"	"0.999999965383611"	"Sig-non"
"PAK1"	"ILK"	"272"	"0.999999965759056"	"Sig-sig"
"PAK1"	"PXN"	"273"	"0.999999966026188"	"Sig-sig"
"PAK1"	"MAPK10"	"274"	"0.999999967259502"	"Sig-sig"
"PAK1"	"TNS1"	"275"	"0.999999967418012"	"Sig-sig"
"PAK1"	"VCL"	"276"	"0.999999967608086"	"Sig-sig"
"PAK1"	"ITGB8"	"277"	"0.999999969458119"	"Sig-sig"
"PAK1"	"ITGB7"	"278"	"0.999999969913286"	"Sig-sig"
"PAK1"	"ITGB6"	"279"	"0.999999970281876"	"Sig-non"
"PAK1"	"ITGB5"	"280"	"0.999999971102351"	"Sig-non"
"PAK1"	"ITGB4"	"281"	"0.999999973052712"	"Sig-sig"
"PAK1"	"ITGB3"	"282"	"0.999999973144636"	"Sig-sig"
"PAK1"	"ITGB2"	"283"	"0.999999973320272"	"Sig-sig"
"PAK1"	"ITGB1"	"284"	"0.999999973850047"	"Sig-sig"
"PAK1"	"ITGAX"	"285"	"0.999999974004589"	"Sig-sig"
"PAK1"	"ITGAV"	"286"	"0.99999997467938"	"Sig-sig"
"PAK1"	"ITGAM"	"287"	"0.99999997517384"	"Sig-sig"
"PAK1"	"ITGAE"	"288"	"0.99999997569093"	"Sig-non"
"PAK1"	"ITGA2B"	"289"	"0.99999997610571"	"Sig-sig"
"PAK1"	"ITGA10"	"290"	"0.999999976284338"	"Sig-sig"
"PAK1"	"ITGA9"	"291"	"0.999999976481933"	"Sig-non"
"PAK1"	"ITGA8"	"292"	"0.999999976541042"	"Sig-sig"
"PAK1"	"ITGA6"	"293"	"0.999999976734156"	"Sig-sig"
"PAK1"	"ITGA5"	"294"	"0.999999977258894"	"Sig-sig"
"PAK1"	"ITGA4"	"295"	"0.999999977298384"	"Sig-non"
"PAK1"	"ITGA3"	"296"	"0.999999977427488"	"Sig-non"
"PAK1"	"ITGA2"	"297"	"0.999999977535039"	"Sig-sig"
"PAK1"	"CAPN1"	"298"	"0.999999978156327"	"Sig-sig"
"PAK1"	"MAP2K2"	"299"	"0.999999978558069"	"Sig-sig"
"PAK1"	"MAP2K1"	"300"	"0.999999978593055"	"Sig-non"
"PAK1"	"MAPK6"	"301"	"0.999999978726384"	"Sig-sig"
"PAK1"	"MAPK1"	"302"	"0.999999978856411"	"Sig-sig"
"PAK1"	"RAP1B"	"303"	"0.99999997910786"	"Sig-non"
"PAK1"	"RAP1A"	"304"	"0.999999979711301"	"Sig-sig"
"PAK1"	"RAPGEF1"	"305"	"0.99999997974712"	"Sig-non"
"PAK1"	"CRK"	"306"	"0.999999980610403"	"Sig-sig"
"PAK1"	"DOCK1"	"307"	"0.999999980734536"	"Sig-non"
"PAK1"	"AKT3"	"308"	"0.999999980919967"	"Sig-sig"
"PAK1"	"MAP2K6"	"309"	"0.99999998131125"	"Sig-sig"
"PAK1"	"MAP2K5"	"310"	"0.999999981508983"	"Sig-sig"
"PAK1"	"MAP2K3"	"311"	"0.999999981796936"	"Sig-sig"
"PAK1"	"TLN1"	"312"	"0.99999998188834"	"Sig-sig"
"PAK1"	"PAK6"	"313"	"0.99999998201138"	"Sig-sig"
"PAK1"	"PAK4"	"314"	"0.999999982188262"	"Sig-non"
"PAK1"	"PAK2"	"315"	"0.99999998240257"	"Sig-sig"
"PAK1"	"CAPN6"	"316"	"0.999999982844039"	"Sig-non"
"PAK1"	"CAPN11"	"317"	"0.999999983070116"	"Sig-non"
"PAK1"	"CAPN10"	"318"	"0.999999983423865"	"Sig-sig"
"PAK1"	"CAPN9"	"319"	"0.999999984223748"	"Sig-sig"
"PAK1"	"CAPN7"	"320"	"0.999999984672851"	"Sig-sig"
"PAK1"	"CAPN5"	"321"	"0.99999998473657"	"Sig-sig"
"PAK1"	"CAPN3"	"322"	"0.999999985018333"	"Sig-sig"
"PAK1"	"CAPN2"	"323"	"0.999999985171992"	"Sig-sig"
"PAK1"	"AKT2"	"324"	"0.999999985308946"	"Sig-sig"
"PAK1"	"AKT1"	"325"	"0.999999985423264"	"Sig-non"
"PAK1"	"SRC"	"326"	"0.999999985717273"	"Sig-sig"
"PAK1"	"CSK"	"327"	"0.999999985751965"	"Sig-non"
"PAK1"	"RHO"	"328"	"0.999999986323027"	"Sig-non"
"PAK1"	"PTK2"	"329"	"0.999999986619103"	"Sig-non"
"PAK1"	"HRAS"	"330"	"0.999999986929841"	"Sig-non"
"PAK1"	"SEPP1"	"331"	"0.999999987132846"	"Sig-sig"
"PAK1"	"GRB2"	"332"	"0.999999987395988"	"Sig-non"
"PAK1"	"FYN"	"333"	"0.999999987529072"	"Sig-sig"
"PAK1"	"CAV3"	"334"	"0.999999987770581"	"Sig-sig"
"PAK1"	"CAV2"	"335"	"0.999999987928125"	"Sig-sig"
"PAK1"	"CAV1"	"336"	"0.999999988125957"	"Sig-sig"
"PAK1"	"ZYX"	"337"	"0.999999988763569"	"Sig-sig"
"PAK1"	"PIK3R2"	"338"	"0.99999998887917"	"Sig-sig"
"PAK1"	"GIT2"	"339"	"0.999999988992514"	"Sig-non"
"PAK1"	"SOS1"	"340"	"0.999999989637081"	"Sig-sig"
"PAK1"	"SORBS1"	"341"	"0.999999989698709"	"Sig-sig"
"PAK1"	"ROCK1"	"342"	"0.999999989701454"	"Sig-sig"
"PAK1"	"ROCK2"	"343"	"0.999999990251292"	"Sig-sig"
"PAK1"	"VAV3"	"344"	"0.999999990380189"	"Sig-non"
"PAK1"	"VAV2"	"345"	"0.999999990523809"	"Sig-non"
"PAK1"	"PDPK1"	"346"	"0.999999990548203"	"Sig-non"
"PAK1"	"RAC3"	"347"	"0.999999990918452"	"Sig-sig"
"PAK1"	"RAC2"	"348"	"0.999999991008909"	"Sig-non"
"PAK1"	"RAC1"	"349"	"0.99999999105972"	"Sig-sig"
"PAK1"	"ARHGEF7"	"350"	"0.999999991088344"	"Sig-sig"
"PAK1"	"CAPNS1"	"351"	"0.99999999114937"	"Sig-sig"
"PAK1"	"MAPK7"	"352"	"0.999999991302306"	"Sig-sig"
"PAK1"	"MAPK4"	"353"	"0.999999991355262"	"Sig-non"
"PAK1"	"RAF1"	"354"	"0.999999991380364"	"Sig-non"
"PAK1"	"BRAF"	"355"	"0.999999991474835"	"Sig-non"
"PAK1"	"ARAF"	"356"	"0.999999991777316"	"Sig-non"
"PAK1"	"SHC3"	"357"	"0.999999991879209"	"Sig-sig"
"PAK1"	"SHC1"	"358"	"0.999999991935649"	"Sig-sig"
"PAK1"	"CDC42"	"359"	"0.999999992095035"	"Sig-sig"
"ILK"	"PXN"	"360"	"0.999999992194649"	"Sig-sig"
"ILK"	"MAPK10"	"361"	"0.999999992461937"	"Sig-sig"
"ILK"	"TNS1"	"362"	"0.999999992466425"	"Sig-sig"
"ILK"	"VCL"	"363"	"0.999999992524155"	"Sig-sig"
"ILK"	"ITGB8"	"364"	"0.999999992528606"	"Sig-sig"
"ILK"	"ITGB7"	"365"	"0.999999992541851"	"Sig-sig"
"ILK"	"ITGB6"	"366"	"0.999999992596355"	"Sig-non"
"ILK"	"ITGB5"	"367"	"0.999999992897763"	"Sig-non"
"ILK"	"ITGB4"	"368"	"0.999999992986718"	"Sig-sig"
"ILK"	"ITGB3"	"369"	"0.999999993003188"	"Sig-sig"
"ILK"	"ITGB2"	"370"	"0.99999999308966"	"Sig-sig"
"ILK"	"ITGB1"	"371"	"0.999999993373149"	"Sig-sig"
"ILK"	"ITGAX"	"372"	"0.999999993402737"	"Sig-sig"
"ILK"	"ITGAV"	"373"	"0.999999993463613"	"Sig-sig"
"ILK"	"ITGAM"	"374"	"0.99999999384058"	"Sig-sig"
"ILK"	"ITGAE"	"375"	"0.999999993976642"	"Sig-non"
"ILK"	"ITGA2B"	"376"	"0.999999994005384"	"Sig-sig"
