"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"SH2B2"	"RPS6KB1"	"79"	"0.982441665742568"	"Sig-non"
"SH2B2"	"MAP3K14"	"80"	"0.98244836950304"	"Sig-non"
"SH2B2"	"MAP4K5"	"81"	"0.982462515390495"	"Sig-non"
"SH2B2"	"MINK1"	"82"	"0.982546156219513"	"Non-non"
"SH2B2"	"MAP3K6"	"83"	"0.982567396818836"	"Sig-non"
"SH2B2"	"MAP4K3"	"84"	"0.982871464633237"	"Non-non"
"SH2B2"	"MAP3K13"	"85"	"0.983162087921797"	"Sig-non"
"SH2B2"	"MAPK7"	"86"	"0.9833255568817"	"Sig-non"
"SH2B2"	"MAP4K4"	"87"	"0.983708834522762"	"Sig-non"
"SH2B2"	"MAP3K9"	"88"	"0.98372277555233"	"Sig-non"
"SH2B2"	"MAPK11"	"89"	"0.983740679991011"	"Sig-non"
"SH2B2"	"MAP3K11"	"90"	"0.983994699322868"	"Sig-non"
"SH2B2"	"MAP3K7"	"91"	"0.984070461972454"	"Sig-non"
"SH2B2"	"MAP4K2"	"92"	"0.984091053671388"	"Non-non"
"SH2B2"	"MAP3K12"	"93"	"0.984201128528559"	"Sig-non"
"SH2B2"	"MAP3K8"	"94"	"0.984463214293125"	"Sig-non"
"SH2B2"	"MAPK14"	"95"	"0.984525768931014"	"Sig-non"
"SH2B2"	"MAPK8"	"96"	"0.984996456132958"	"Non-non"
"SH2B2"	"MAP3K10"	"97"	"0.985009143916639"	"Non-non"
"SH2B2"	"MAP3K5"	"98"	"0.985170865897145"	"Non-non"
"SH2B2"	"MAP4K1"	"99"	"0.985197012904166"	"Non-non"
"SH2B2"	"MAPK10"	"100"	"0.985369623709514"	"Sig-non"
"SH2B2"	"MAPK9"	"101"	"0.985376744034631"	"Sig-non"
"SH2B2"	"MAPK13"	"102"	"0.985396285549984"	"Sig-non"
"SH2B2"	"MAPK6"	"103"	"0.985596145276525"	"Sig-non"
"SH2B2"	"MAPK1"	"104"	"0.98566702535362"	"Sig-non"
"SH2B2"	"MAPK4"	"105"	"0.985748392046853"	"Non-non"
"SH2B2"	"MAPK3"	"106"	"0.985920031902753"	"Sig-non"
"SH2B2"	"MAP3K4"	"107"	"0.985988633134259"	"Sig-non"
"SH2B2"	"MAP3K3"	"108"	"0.986115753994028"	"Sig-non"
"SH2B2"	"MAP3K2"	"109"	"0.986129927897407"	"Sig-non"
"SH2B2"	"MAP2K6"	"110"	"0.986308748331034"	"Sig-non"
"SH2B2"	"MAP2K5"	"111"	"0.986434769501309"	"Sig-non"
"SH2B2"	"MAP2K4"	"112"	"0.986443507367603"	"Sig-non"
"SH2B2"	"MAP2K3"	"113"	"0.986457442821784"	"Sig-non"
"SH2B2"	"MAP2K2"	"114"	"0.986523915197152"	"Sig-non"
"SH2B2"	"MAP2K1"	"115"	"0.986667582604904"	"Non-non"
"SH2B2"	"RAF1"	"116"	"0.986691885916316"	"Non-non"
"SH2B2"	"SOS2"	"117"	"0.986716044161906"	"Sig-non"
"SH2B2"	"SOS1"	"118"	"0.986834028349469"	"Sig-non"
"SH2B2"	"PTPN11"	"119"	"0.986938604247591"	"Non-non"
"SH2B2"	"GRB2"	"120"	"0.987042152184377"	"Non-non"
"SH2B2"	"SHC1"	"121"	"0.987631656070742"	"Sig-non"
"SH2B2"	"GAB1"	"122"	"0.987723633777677"	"Non-non"
"SH2B2"	"GYS1"	"123"	"0.987979620386518"	"Sig-non"
"SH2B2"	"PFKM"	"124"	"0.988087131814424"	"Non-non"
"SH2B2"	"FOXO1"	"125"	"0.988147752994261"	"Sig-non"
"SH2B2"	"TRIB3"	"126"	"0.988157775847879"	"Sig-non"
"SH2B2"	"INPP4A"	"127"	"0.988682661115765"	"Sig-non"
"SH2B2"	"ARF1"	"128"	"0.98887834904025"	"Sig-non"
"SH2B2"	"ARF6"	"129"	"0.988906207428887"	"Sig-non"
"SH2B2"	"PSCD3"	"130"	"0.988918638475832"	"Non-non"
"SH2B2"	"PRKCZ"	"131"	"0.988930879838012"	"Sig-non"
"SH2B2"	"PRKCI"	"132"	"0.988976246411261"	"Sig-non"
"SH2B2"	"PTEN"	"133"	"0.989115082357807"	"Sig-non"
"SH2B2"	"SLC2A4"	"134"	"0.989132738828001"	"Non-non"
"SH2B2"	"GSK3A"	"135"	"0.989187331896375"	"Sig-non"
"SH2B2"	"GSK3B"	"136"	"0.989211068468408"	"Non-non"
"SH2B2"	"AKT2"	"137"	"0.989316748156978"	"Sig-non"
"SH2B2"	"AKT1"	"138"	"0.989398397246172"	"Non-non"
"SH2B2"	"PDPK1"	"139"	"0.989524707869918"	"Non-non"
"SH2B2"	"PIK3C2G"	"140"	"0.989578778052304"	"Non-non"
"SH2B2"	"PIK3C3"	"141"	"0.989624746072187"	"Non-non"
"SH2B2"	"PIK3C2A"	"142"	"0.989737463233523"	"Sig-non"
"SH2B2"	"PIK3R4"	"143"	"0.989755583572615"	"Non-non"
"SH2B2"	"PIK3R3"	"144"	"0.990004899635534"	"Non-non"
"SH2B2"	"PIK3R2"	"145"	"0.99002487097736"	"Sig-non"
"SH2B2"	"PIK3R1"	"146"	"0.990050831798766"	"Sig-non"
"SH2B2"	"PIK3CD"	"147"	"0.990093994275764"	"Sig-non"
"SH2B2"	"PIK3CG"	"148"	"0.990145137376613"	"Sig-non"
"SH2B2"	"PIK3CB"	"149"	"0.990181018178329"	"Non-non"
"SH2B2"	"PIK3CA"	"150"	"0.99032177355349"	"Non-non"
"SH2B2"	"IRS4"	"151"	"0.990335225894784"	"Non-non"
"SH2B2"	"IRS1"	"152"	"0.990397325812293"	"Sig-non"
"SH2B2"	"IGF1R"	"153"	"0.990448998213186"	"Sig-non"
"SH2B2"	"INSR"	"154"	"0.990548481226586"	"Non-non"
"MAP2K7"	"SHC2"	"155"	"0.990564412902257"	"Sig-non"
"MAP2K7"	"IRS2"	"156"	"0.990765488427122"	"Sig-sig"
"MAP2K7"	"RAC2"	"157"	"0.990912227573092"	"Sig-non"
"MAP2K7"	"RAC1"	"158"	"0.990959760283857"	"Sig-sig"
"MAP2K7"	"XBP1"	"159"	"0.991031821852642"	"Sig-sig"
"MAP2K7"	"IKBKB"	"160"	"0.991032233084123"	"Sig-non"
"MAP2K7"	"PRKAA2"	"161"	"0.991048140347028"	"Sig-sig"
"MAP2K7"	"PRKAA1"	"162"	"0.991050483434293"	"Sig-sig"
"MAP2K7"	"SOCS3"	"163"	"0.991076362312"	"Sig-sig"
"MAP2K7"	"SOCS1"	"164"	"0.991146430124186"	"Sig-sig"
"MAP2K7"	"STX4"	"165"	"0.991169787348951"	"Sig-non"
"MAP2K7"	"STXBP3"	"166"	"0.991202731695678"	"Sig-non"
"MAP2K7"	"STXBP2"	"167"	"0.991239736162875"	"Sig-non"
"MAP2K7"	"STXBP1"	"168"	"0.991243542105686"	"Sig-sig"
"MAP2K7"	"GRB14"	"169"	"0.991273455806761"	"Sig-sig"
"MAP2K7"	"SRF"	"170"	"0.991326286407374"	"Sig-sig"
"MAP2K7"	"ELK1"	"171"	"0.991417769329535"	"Sig-sig"
"MAP2K7"	"TBC1D4"	"172"	"0.99155137065246"	"Sig-sig"
"MAP2K7"	"FOXO3"	"173"	"0.991577471622887"	"Sig-sig"
"MAP2K7"	"SGK3"	"174"	"0.991676600605414"	"Sig-sig"
"MAP2K7"	"SGK2"	"175"	"0.991702326476416"	"Sig-sig"
"MAP2K7"	"SGK1"	"176"	"0.991821719362442"	"Sig-sig"
"MAP2K7"	"KIF3A"	"177"	"0.991852651643878"	"Sig-non"
"MAP2K7"	"KIF5B"	"178"	"0.991852779070431"	"Sig-sig"
"MAP2K7"	"MYO1C"	"179"	"0.991992283848459"	"Sig-sig"
"MAP2K7"	"EHD2"	"180"	"0.992048280496393"	"Sig-sig"
"MAP2K7"	"EHD1"	"181"	"0.992050562493521"	"Sig-sig"
"MAP2K7"	"SNAP23"	"182"	"0.992115489363074"	"Sig-sig"
"MAP2K7"	"SNAP25"	"183"	"0.992166151021759"	"Sig-non"
"MAP2K7"	"VAMP2"	"184"	"0.992224881203089"	"Sig-sig"
"MAP2K7"	"RAB4A"	"185"	"0.992354048810487"	"Sig-non"
"MAP2K7"	"RHEB"	"186"	"0.992380038920792"	"Sig-sig"
"MAP2K7"	"TSC1"	"187"	"0.992393535028198"	"Sig-sig"
"MAP2K7"	"PFKL"	"188"	"0.992402161152558"	"Sig-sig"
"MAP2K7"	"GYG1"	"189"	"0.992447124452294"	"Sig-non"
"MAP2K7"	"ENPP1"	"190"	"0.992525714982891"	"Sig-sig"
"MAP2K7"	"PRKCD"	"191"	"0.992670154311349"	"Sig-sig"
"MAP2K7"	"PRKCH"	"192"	"0.992734721361293"	"Sig-sig"
"MAP2K7"	"PRKCQ"	"193"	"0.992779041735134"	"Sig-sig"
"MAP2K7"	"PRKCB1"	"194"	"0.992795183578822"	"Sig-sig"
"MAP2K7"	"PRKCA"	"195"	"0.99282206340657"	"Sig-sig"
"MAP2K7"	"INPPL1"	"196"	"0.992880701846198"	"Sig-sig"
"MAP2K7"	"RRAD"	"197"	"0.992939254742881"	"Sig-sig"
"MAP2K7"	"HRAS"	"198"	"0.993059934736453"	"Sig-non"
"MAP2K7"	"SHC3"	"199"	"0.993119401843096"	"Sig-sig"
"MAP2K7"	"GRB10"	"200"	"0.993170992419933"	"Sig-sig"
"MAP2K7"	"SLC2A1"	"201"	"0.993182207193504"	"Sig-sig"
"MAP2K7"	"JUN"	"202"	"0.993252120701378"	"Sig-sig"
"MAP2K7"	"FOS"	"203"	"0.993278941266128"	"Sig-sig"
"MAP2K7"	"EGR1"	"204"	"0.993290793304327"	"Sig-sig"
"MAP2K7"	"GYS2"	"205"	"0.993304188494195"	"Sig-non"
"MAP2K7"	"LIPE"	"206"	"0.993345891750085"	"Sig-non"
"MAP2K7"	"EIF4EBP1"	"207"	"0.99335235605901"	"Sig-sig"
"MAP2K7"	"EIF4E"	"208"	"0.993390030211489"	"Sig-sig"
"MAP2K7"	"FRAP1"	"209"	"0.993398903992676"	"Sig-sig"
"MAP2K7"	"PTPN1"	"210"	"0.993413272631818"	"Sig-sig"
"MAP2K7"	"FLOT2"	"211"	"0.993463317849248"	"Sig-non"
"MAP2K7"	"FLOT1"	"212"	"0.993532926291322"	"Sig-sig"
"MAP2K7"	"CRK"	"213"	"0.99367550885429"	"Sig-sig"
"MAP2K7"	"RHOQ"	"214"	"0.993681554350694"	"Sig-sig"
"MAP2K7"	"SNX26"	"215"	"0.993695735649472"	"Sig-sig"
"MAP2K7"	"SORBS1"	"216"	"0.993721687295545"	"Sig-sig"
"MAP2K7"	"CAP1"	"217"	"0.993736338974534"	"Sig-non"
"MAP2K7"	"RAPGEF1"	"218"	"0.993767509314571"	"Sig-non"
"MAP2K7"	"CBLC"	"219"	"0.993802581411653"	"Sig-sig"
"MAP2K7"	"CBLB"	"220"	"0.993808740100416"	"Sig-sig"
"MAP2K7"	"CBL"	"221"	"0.993831740097276"	"Sig-non"
"MAP2K7"	"PTPRF"	"222"	"0.993840516680116"	"Sig-sig"
"MAP2K7"	"PPP1R3A"	"223"	"0.993921391746927"	"Sig-non"
"MAP2K7"	"RPS6KA4"	"224"	"0.993968035804432"	"Sig-sig"
"MAP2K7"	"RPS6KA6"	"225"	"0.993986315260429"	"Sig-sig"
"MAP2K7"	"RPS6KA5"	"226"	"0.994028493326671"	"Sig-sig"
"MAP2K7"	"RPS6KA1"	"227"	"0.994039512839868"	"Sig-sig"
"MAP2K7"	"RPS6KB2"	"228"	"0.99405316181774"	"Sig-sig"
"MAP2K7"	"RPS6KA3"	"229"	"0.99408371301901"	"Sig-sig"
"MAP2K7"	"RPS6KA2"	"230"	"0.994102393837502"	"Sig-sig"
"MAP2K7"	"RPS6KB1"	"231"	"0.994104159416945"	"Sig-sig"
"MAP2K7"	"MAP3K14"	"232"	"0.994132491193242"	"Sig-sig"
"MAP2K7"	"MAP4K5"	"233"	"0.994146924983597"	"Sig-sig"
"MAP2K7"	"MINK1"	"234"	"0.994163253977065"	"Sig-non"
"MAP2K7"	"MAP3K6"	"235"	"0.994215933936429"	"Sig-sig"
"MAP2K7"	"MAP4K3"	"236"	"0.994253182490245"	"Sig-non"
"MAP2K7"	"MAP3K13"	"237"	"0.994275242230129"	"Sig-sig"
"MAP2K7"	"MAPK7"	"238"	"0.994281706225261"	"Sig-sig"
"MAP2K7"	"MAP4K4"	"239"	"0.994380688401387"	"Sig-sig"
"MAP2K7"	"MAP3K9"	"240"	"0.994413126362997"	"Sig-sig"
"MAP2K7"	"MAPK11"	"241"	"0.994426199040498"	"Sig-sig"
"MAP2K7"	"MAP3K11"	"242"	"0.99447744145198"	"Sig-sig"
"MAP2K7"	"MAP3K7"	"243"	"0.994530469510686"	"Sig-sig"
"MAP2K7"	"MAP4K2"	"244"	"0.994535772521462"	"Sig-non"
"MAP2K7"	"MAP3K12"	"245"	"0.994538500098779"	"Sig-sig"
"MAP2K7"	"MAP3K8"	"246"	"0.994544260430775"	"Sig-sig"
"MAP2K7"	"MAPK14"	"247"	"0.994627241434021"	"Sig-sig"
"MAP2K7"	"MAPK8"	"248"	"0.994634882707723"	"Sig-non"
"MAP2K7"	"MAP3K10"	"249"	"0.994635317213058"	"Sig-non"
"MAP2K7"	"MAP3K5"	"250"	"0.994649922310548"	"Sig-non"
"MAP2K7"	"MAP4K1"	"251"	"0.994668473717758"	"Sig-non"
"MAP2K7"	"MAPK10"	"252"	"0.994684317786331"	"Sig-sig"
"MAP2K7"	"MAPK9"	"253"	"0.994704209765246"	"Sig-sig"
"MAP2K7"	"MAPK13"	"254"	"0.994709875613714"	"Sig-sig"
"MAP2K7"	"MAPK6"	"255"	"0.994711719536056"	"Sig-sig"
"MAP2K7"	"MAPK1"	"256"	"0.994721263616136"	"Sig-sig"
"MAP2K7"	"MAPK4"	"257"	"0.994726971093234"	"Sig-non"
"MAP2K7"	"MAPK3"	"258"	"0.994768651015399"	"Sig-sig"
"MAP2K7"	"MAP3K4"	"259"	"0.994775170382483"	"Sig-sig"
"MAP2K7"	"MAP3K3"	"260"	"0.994808079448149"	"Sig-sig"
"MAP2K7"	"MAP3K2"	"261"	"0.994842294247978"	"Sig-sig"
"MAP2K7"	"MAP2K6"	"262"	"0.994872448867063"	"Sig-sig"
"MAP2K7"	"MAP2K5"	"263"	"0.99488142339957"	"Sig-sig"
"MAP2K7"	"MAP2K4"	"264"	"0.994889647403308"	"Sig-sig"
"MAP2K7"	"MAP2K3"	"265"	"0.994892500091565"	"Sig-sig"
"MAP2K7"	"MAP2K2"	"266"	"0.994906433710604"	"Sig-sig"
"MAP2K7"	"MAP2K1"	"267"	"0.994911712272566"	"Sig-non"
"MAP2K7"	"RAF1"	"268"	"0.994933145618447"	"Sig-non"
"MAP2K7"	"SOS2"	"269"	"0.994935410423582"	"Sig-sig"
"MAP2K7"	"SOS1"	"270"	"0.994959002696123"	"Sig-sig"
"MAP2K7"	"PTPN11"	"271"	"0.994981073309041"	"Sig-non"
"MAP2K7"	"GRB2"	"272"	"0.99499586914855"	"Sig-non"
"MAP2K7"	"SHC1"	"273"	"0.99500935440501"	"Sig-sig"
"MAP2K7"	"GAB1"	"274"	"0.995013304373342"	"Sig-non"
"MAP2K7"	"GYS1"	"275"	"0.995052452231525"	"Sig-sig"
"MAP2K7"	"PFKM"	"276"	"0.995065344666127"	"Sig-non"
"MAP2K7"	"FOXO1"	"277"	"0.995065773617801"	"Sig-sig"
"MAP2K7"	"TRIB3"	"278"	"0.995068462148626"	"Sig-sig"
"MAP2K7"	"INPP4A"	"279"	"0.99507872401325"	"Sig-sig"
"MAP2K7"	"ARF1"	"280"	"0.995082058822811"	"Sig-sig"
"MAP2K7"	"ARF6"	"281"	"0.995087356246515"	"Sig-sig"
"MAP2K7"	"PSCD3"	"282"	"0.995091905212866"	"Sig-non"
"MAP2K7"	"PRKCZ"	"283"	"0.995098049787058"	"Sig-sig"
"MAP2K7"	"PRKCI"	"284"	"0.995143911529017"	"Sig-sig"
"MAP2K7"	"PTEN"	"285"	"0.995154563279579"	"Sig-sig"
"MAP2K7"	"SLC2A4"	"286"	"0.995156699192919"	"Sig-non"
"MAP2K7"	"GSK3A"	"287"	"0.995167676380465"	"Sig-sig"
"MAP2K7"	"GSK3B"	"288"	"0.995182566494756"	"Sig-non"
"MAP2K7"	"AKT2"	"289"	"0.995195960522347"	"Sig-sig"
"MAP2K7"	"AKT1"	"290"	"0.99520230353758"	"Sig-non"
"MAP2K7"	"PDPK1"	"291"	"0.995231633154282"	"Sig-non"
"MAP2K7"	"PIK3C2G"	"292"	"0.995232203934348"	"Sig-non"
"MAP2K7"	"PIK3C3"	"293"	"0.995249753664456"	"Sig-non"
"MAP2K7"	"PIK3C2A"	"294"	"0.995262572401093"	"Sig-sig"
"MAP2K7"	"PIK3R4"	"295"	"0.99526717607617"	"Sig-non"
"MAP2K7"	"PIK3R3"	"296"	"0.995274389127387"	"Sig-non"
"MAP2K7"	"PIK3R2"	"297"	"0.995280189518802"	"Sig-sig"
"MAP2K7"	"PIK3R1"	"298"	"0.99528473497218"	"Sig-sig"
"MAP2K7"	"PIK3CD"	"299"	"0.995288055307426"	"Sig-sig"
"MAP2K7"	"PIK3CG"	"300"	"0.995346660790067"	"Sig-sig"
"MAP2K7"	"PIK3CB"	"301"	"0.995348693285337"	"Sig-non"
"MAP2K7"	"PIK3CA"	"302"	"0.995367170322754"	"Sig-non"
"MAP2K7"	"IRS4"	"303"	"0.995405903712819"	"Sig-non"
"MAP2K7"	"IRS1"	"304"	"0.995406755707397"	"Sig-sig"
"MAP2K7"	"IGF1R"	"305"	"0.995415146004737"	"Sig-sig"
"MAP2K7"	"INSR"	"306"	"0.995446946447215"	"Sig-non"
"SHC2"	"IRS2"	"307"	"0.995478172710583"	"Sig-non"
"SHC2"	"RAC2"	"308"	"0.995492592404173"	"Non-non"
"SHC2"	"RAC1"	"309"	"0.995506761240983"	"Sig-non"
"SHC2"	"XBP1"	"310"	"0.995520866472278"	"Sig-non"
"SHC2"	"IKBKB"	"311"	"0.995537802388399"	"Non-non"
"SHC2"	"PRKAA2"	"312"	"0.995538836503605"	"Sig-non"
"SHC2"	"PRKAA1"	"313"	"0.995545644595234"	"Sig-non"
"SHC2"	"SOCS3"	"314"	"0.995556238152337"	"Sig-non"
"SHC2"	"SOCS1"	"315"	"0.99558598758111"	"Sig-non"
"SHC2"	"STX4"	"316"	"0.995593505542329"	"Non-non"
"SHC2"	"STXBP3"	"317"	"0.995597695643425"	"Non-non"
"SHC2"	"STXBP2"	"318"	"0.995609857826566"	"Non-non"
"SHC2"	"STXBP1"	"319"	"0.995636786505773"	"Sig-non"
"SHC2"	"GRB14"	"320"	"0.995644245957743"	"Sig-non"
"SHC2"	"SRF"	"321"	"0.995649546919712"	"Sig-non"
"SHC2"	"ELK1"	"322"	"0.995658558889484"	"Sig-non"
"SHC2"	"TBC1D4"	"323"	"0.995663364486621"	"Sig-non"
"SHC2"	"FOXO3"	"324"	"0.995663443324048"	"Sig-non"
"SHC2"	"SGK3"	"325"	"0.995688665264425"	"Sig-non"
"SHC2"	"SGK2"	"326"	"0.995693050049401"	"Sig-non"
"SHC2"	"SGK1"	"327"	"0.995700612142632"	"Sig-non"
"SHC2"	"KIF3A"	"328"	"0.995702521709178"	"Non-non"
"SHC2"	"KIF5B"	"329"	"0.995710533764879"	"Sig-non"
"SHC2"	"MYO1C"	"330"	"0.995728460555574"	"Sig-non"
"SHC2"	"EHD2"	"331"	"0.995731204967891"	"Sig-non"
"SHC2"	"EHD1"	"332"	"0.995734133852247"	"Sig-non"
"SHC2"	"SNAP23"	"333"	"0.995734592570067"	"Sig-non"
"SHC2"	"SNAP25"	"334"	"0.995738847503848"	"Non-non"
"SHC2"	"VAMP2"	"335"	"0.995746843296872"	"Sig-non"
"SHC2"	"RAB4A"	"336"	"0.995765307497636"	"Non-non"
"SHC2"	"RHEB"	"337"	"0.995774388611413"	"Sig-non"
"SHC2"	"TSC1"	"338"	"0.995788229391841"	"Sig-non"
"SHC2"	"PFKL"	"339"	"0.995837869825531"	"Sig-non"
"SHC2"	"GYG1"	"340"	"0.995846523821563"	"Non-non"
"SHC2"	"ENPP1"	"341"	"0.995858348765457"	"Sig-non"
"SHC2"	"PRKCD"	"342"	"0.995867012622624"	"Sig-non"
"SHC2"	"PRKCH"	"343"	"0.995881071621605"	"Sig-non"
"SHC2"	"PRKCQ"	"344"	"0.995935845967919"	"Sig-non"
"SHC2"	"PRKCB1"	"345"	"0.995937686544478"	"Sig-non"
"SHC2"	"PRKCA"	"346"	"0.995941321404769"	"Sig-non"
"SHC2"	"INPPL1"	"347"	"0.995991773828008"	"Sig-non"
"SHC2"	"RRAD"	"348"	"0.995996859411729"	"Sig-non"
"SHC2"	"HRAS"	"349"	"0.996013767728674"	"Non-non"
"SHC2"	"SHC3"	"350"	"0.996021058997491"	"Sig-non"
"SHC2"	"GRB10"	"351"	"0.996067045662957"	"Sig-non"
"SHC2"	"SLC2A1"	"352"	"0.996082171047323"	"Sig-non"
"SHC2"	"JUN"	"353"	"0.996086688292857"	"Sig-non"
"SHC2"	"FOS"	"354"	"0.996088185473801"	"Sig-non"
"SHC2"	"EGR1"	"355"	"0.996090557065356"	"Sig-non"
"SHC2"	"GYS2"	"356"	"0.996106805936031"	"Non-non"
"SHC2"	"LIPE"	"357"	"0.996126191352478"	"Non-non"
"SHC2"	"EIF4EBP1"	"358"	"0.996133295127049"	"Sig-non"
"SHC2"	"EIF4E"	"359"	"0.996179953054292"	"Sig-non"
"SHC2"	"FRAP1"	"360"	"0.996180887896206"	"Sig-non"
"SHC2"	"PTPN1"	"361"	"0.996198965046495"	"Sig-non"
"SHC2"	"FLOT2"	"362"	"0.996218127853301"	"Non-non"
"SHC2"	"FLOT1"	"363"	"0.996223816617959"	"Sig-non"
