"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"IL1A"	"AKT2"	"39"	"0.972263406490067"	"Sig-non"
"IL1A"	"AKT1"	"40"	"0.972385444260285"	"Non-non"
"IL1A"	"PPM1A"	"41"	"0.972669446660189"	"Sig-non"
"IL1A"	"MAPK9"	"42"	"0.973029577004661"	"Sig-non"
"IL1A"	"MAPK10"	"43"	"0.973090970282385"	"Sig-non"
"IL1A"	"MAPK8"	"44"	"0.973480863632885"	"Non-non"
"IL1A"	"ARRB2"	"45"	"0.973947126471911"	"Sig-non"
"IL1A"	"ARRB1"	"46"	"0.974725519111256"	"Sig-non"
"IL1A"	"FLNA"	"47"	"0.97479928643868"	"Sig-non"
"IL1A"	"CRKL"	"48"	"0.975247377671957"	"Non-non"
"IL1A"	"CRK"	"49"	"0.975410858590375"	"Sig-non"
"IL1A"	"MAPK8IP3"	"50"	"0.975428791820159"	"Sig-non"
"IL1A"	"HSPA5"	"51"	"0.97596826667321"	"Sig-non"
"IL1A"	"TP53"	"52"	"0.976204901215799"	"Sig-non"
"IL1A"	"ELK1"	"53"	"0.976478531157759"	"Sig-non"
"IL1A"	"ATF2"	"54"	"0.976522967951675"	"Sig-non"
"IL1A"	"JUND"	"55"	"0.976611149593331"	"Sig-non"
"IL1A"	"JUN"	"56"	"0.976652623418564"	"Sig-non"
"IL1A"	"HSPA1A"	"57"	"0.976871598177409"	"Non-non"
"IL1A"	"HSPA8"	"58"	"0.977098655974358"	"Sig-non"
"IL1A"	"PPP3R1"	"59"	"0.977124566077718"	"Sig-non"
"IL1A"	"PPP3CB"	"60"	"0.977283726621997"	"Sig-non"
"IL1A"	"PPP3CA"	"61"	"0.978297698606687"	"Non-non"
"IL1A"	"PPP3CC"	"62"	"0.978329817128018"	"Sig-non"
"IL1A"	"SRF"	"63"	"0.978941133692266"	"Sig-non"
"IL1A"	"FOS"	"64"	"0.979061537213748"	"Sig-non"
"IL1A"	"MYC"	"65"	"0.979130800421096"	"Non-non"
"IL1A"	"ATF4"	"66"	"0.979154117819044"	"Sig-non"
"IL1A"	"RPS6KA3"	"67"	"0.979225954483961"	"Sig-non"
"IL1A"	"PLA2G10"	"68"	"0.979567540933984"	"Sig-non"
"IL1A"	"PLA2G5"	"69"	"0.979686995455259"	"Non-non"
"IL1A"	"NFKB1"	"70"	"0.979699688490554"	"Sig-non"
"IL1A"	"MAPT"	"71"	"0.979787768357869"	"Sig-non"
"IL1A"	"STMN1"	"72"	"0.979828768507453"	"Sig-non"
"IL1A"	"DUSP10"	"73"	"0.979888807322462"	"Sig-non"
"IL1A"	"DUSP4"	"74"	"0.979903998562136"	"Sig-non"
"IL1A"	"DUSP7"	"75"	"0.980284490023624"	"Non-non"
"IL1A"	"DUSP5"	"76"	"0.980300140265942"	"Sig-non"
"IL1A"	"DUSP6"	"77"	"0.980319731094527"	"Sig-non"
"IL1A"	"DUSP1"	"78"	"0.980375324544004"	"Sig-non"
"IL1A"	"IKBKB"	"79"	"0.980763967639245"	"Non-non"
"IL1A"	"IKBKG"	"80"	"0.980894358325789"	"Non-non"
"IL1A"	"MAP3K14"	"81"	"0.980964316346679"	"Sig-non"
"IL1A"	"PTPN7"	"82"	"0.981625165064155"	"Sig-non"
"IL1A"	"PTPRR"	"83"	"0.981725367571697"	"Non-non"
"IL1A"	"RASA1"	"84"	"0.981799646740627"	"Non-non"
"IL1A"	"NF1"	"85"	"0.982093199891793"	"Sig-non"
"IL1A"	"MOS"	"86"	"0.982130776280573"	"Non-non"
"IL1A"	"RAF1"	"87"	"0.982217193832973"	"Non-non"
"IL1A"	"BRAF"	"88"	"0.98259699231418"	"Non-non"
"IL1A"	"RAP1A"	"89"	"0.982612387755261"	"Sig-non"
"IL1A"	"RAP1B"	"90"	"0.982748085804981"	"Non-non"
"IL1A"	"PRKACA"	"91"	"0.982789840455266"	"Sig-non"
"IL1A"	"PRKCH"	"92"	"0.982861267655254"	"Sig-non"
"IL1A"	"PRKCZ"	"93"	"0.983035411904241"	"Sig-non"
"IL1A"	"PRKCB1"	"94"	"0.98311056529719"	"Sig-non"
"IL1A"	"PRKCG"	"95"	"0.983288337475067"	"Non-non"
"IL1A"	"RASGRP1"	"96"	"0.983433534663568"	"Non-non"
"IL1A"	"KRAS"	"97"	"0.983612328118749"	"Sig-non"
"IL1A"	"NRAS"	"98"	"0.983639663372949"	"Sig-non"
"IL1A"	"MRAS"	"99"	"0.983650287595397"	"Non-non"
"IL1A"	"SOS2"	"100"	"0.983958439092503"	"Sig-non"
"IL1A"	"GRB2"	"101"	"0.984011775999135"	"Non-non"
"IL1A"	"GNA12"	"102"	"0.98402361512627"	"Non-non"
"IL1A"	"PDGFRB"	"103"	"0.984144703043711"	"Sig-non"
"IL1A"	"EGFR"	"104"	"0.984641430883728"	"Sig-non"
"IL1A"	"EGF"	"105"	"0.984694672889748"	"Sig-non"
"IL1A"	"NTRK1"	"106"	"0.984735098041199"	"Non-non"
"IL1A"	"BDNF"	"107"	"0.984778338609058"	"Sig-non"
"IL1A"	"NGF"	"108"	"0.985070442798737"	"Sig-non"
"IL1A"	"MAP2K4"	"109"	"0.985070894119973"	"Sig-non"
"IL1A"	"MAP2K7"	"110"	"0.985254027541122"	"Sig-non"
"IL1A"	"MAP4K4"	"111"	"0.98544653018729"	"Sig-non"
"IL1A"	"MAP4K1"	"112"	"0.985485338166894"	"Non-non"
"IL1A"	"MAP3K11"	"113"	"0.985552798397514"	"Sig-non"
"IL1A"	"ZAK"	"114"	"0.985557289499961"	"Non-non"
"IL1A"	"MAP3K13"	"115"	"0.985645581414602"	"Sig-non"
"IL1A"	"GCK"	"116"	"0.985658856581661"	"Non-non"
"IL1A"	"MAP3K6"	"117"	"0.985688909186654"	"Sig-non"
"IL1A"	"TRAF6"	"118"	"0.985836736741471"	"Sig-non"
"IL1A"	"MAP3K7IP1"	"119"	"0.985934188988325"	"Non-non"
"IL1A"	"MAP3K7IP2"	"120"	"0.985954387186573"	"Non-non"
"IL1A"	"ECSIT"	"121"	"0.985982698665717"	"Non-non"
"IL1A"	"TAOK2"	"122"	"0.986015603863189"	"Sig-non"
"IL1A"	"NLK"	"123"	"0.986311605708871"	"Sig-non"
"IL1A"	"MAPKAPK5"	"124"	"0.986390773192811"	"Sig-non"
"IL1A"	"MAPK6"	"125"	"0.986418600117138"	"Sig-non"
"IL1A"	"MAP2K1IP1"	"126"	"0.986457431697204"	"Sig-non"
"IL1A"	"RASA2"	"127"	"0.986548207377481"	"Sig-non"
"IL1A"	"PDGFB"	"128"	"0.986626838008824"	"Sig-non"
"IL1A"	"MAP2K6"	"129"	"0.986701082180712"	"Sig-non"
"IL1A"	"PPP5C"	"130"	"0.986761234427349"	"Sig-non"
"IL1A"	"MAPK4"	"131"	"0.986863967332709"	"Non-non"
"IL1A"	"MAPK3"	"132"	"0.986900286566529"	"Sig-non"
"IL1A"	"MAPK1"	"133"	"0.986933466969604"	"Sig-non"
"IL1A"	"MAP2K2"	"134"	"0.987021562358012"	"Sig-non"
"IL1A"	"MAP2K1"	"135"	"0.98710496627971"	"Non-non"
"IL1A"	"MAPK7"	"136"	"0.987150384855896"	"Sig-non"
"IL1A"	"MAP2K5"	"137"	"0.987242107422724"	"Sig-non"
"IL1A"	"PPM1B"	"138"	"0.9872702062483"	"Non-non"
"IL1A"	"MAP3K12"	"139"	"0.987445808991425"	"Sig-non"
"IL1A"	"MAP4K3"	"140"	"0.987500568540713"	"Non-non"
"IL1A"	"GADD45A"	"141"	"0.987587428671258"	"Sig-non"
"IL1A"	"TNF"	"142"	"0.98766228435324"	"Sig-non"
"IL1A"	"CD14"	"143"	"0.987691378698972"	"Sig-non"
"IL1A"	"TGFBR2"	"144"	"0.987895184952207"	"Sig-non"
"IL1A"	"TGFBR1"	"145"	"0.987927961404664"	"Non-non"
"IL1A"	"ACVR1B"	"146"	"0.987933794464604"	"Sig-non"
"IL1A"	"FAS"	"147"	"0.987970599185839"	"Sig-non"
"IL1A"	"IL1R1"	"148"	"0.988041564096156"	"Sig-non"
"IL1A"	"IL1R2"	"149"	"0.988253910884018"	"Sig-non"
"IL1A"	"PRKCD"	"150"	"0.988283352304626"	"Sig-non"
"IL1B"	"FASLG"	"151"	"0.988401937849745"	"Sig-sig"
"IL1B"	"TGFB3"	"152"	"0.988445279242046"	"Sig-non"
"IL1B"	"TGFB1"	"153"	"0.988559725788487"	"Sig-non"
"IL1B"	"TGFB2"	"154"	"0.98863537448269"	"Sig-non"
"IL1B"	"DAXX"	"155"	"0.988648023693759"	"Sig-non"
"IL1B"	"MAP3K5"	"156"	"0.988656514751728"	"Sig-non"
"IL1B"	"MAP3K7"	"157"	"0.988722071008879"	"Sig-sig"
"IL1B"	"MAP3K4"	"158"	"0.988765791196484"	"Sig-sig"
"IL1B"	"TAOK1"	"159"	"0.988847237376214"	"Sig-sig"
"IL1B"	"MAPK14"	"160"	"0.988855952311656"	"Sig-sig"
"IL1B"	"MAPKAPK2"	"161"	"0.988879714302263"	"Sig-sig"
"IL1B"	"NR4A1"	"162"	"0.988888521033427"	"Sig-sig"
"IL1B"	"CDC25B"	"163"	"0.98896523055955"	"Sig-non"
"IL1B"	"HSPB1"	"164"	"0.989034426405718"	"Sig-sig"
"IL1B"	"HSPB2"	"165"	"0.989080162071217"	"Sig-sig"
"IL1B"	"MEF2C"	"166"	"0.98917754951206"	"Sig-sig"
"IL1B"	"MAX"	"167"	"0.989258727894173"	"Sig-sig"
"IL1B"	"DDIT3"	"168"	"0.989282185512651"	"Sig-non"
"IL1B"	"MAPK13"	"169"	"0.989301516410293"	"Sig-sig"
"IL1B"	"TRAF2"	"170"	"0.989340617174252"	"Sig-sig"
"IL1B"	"CASP1"	"171"	"0.989384583101394"	"Sig-sig"
"IL1B"	"CASP3"	"172"	"0.989465050272595"	"Sig-sig"
"IL1B"	"CASP9"	"173"	"0.989490784288941"	"Sig-non"
"IL1B"	"CASP7"	"174"	"0.989533554492297"	"Sig-sig"
"IL1B"	"CASP8"	"175"	"0.989695188793881"	"Sig-sig"
"IL1B"	"CASP2"	"176"	"0.989796121542433"	"Sig-non"
"IL1B"	"CASP6"	"177"	"0.989862317472443"	"Sig-sig"
"IL1B"	"CDC42"	"178"	"0.989891466538342"	"Sig-sig"
"IL1B"	"RAC1"	"179"	"0.989895370362066"	"Sig-sig"
"IL1B"	"RAC2"	"180"	"0.98989980540435"	"Sig-non"
"IL1B"	"MAP3K8"	"181"	"0.989910084693126"	"Sig-sig"
"IL1B"	"PAK1"	"182"	"0.98995719421341"	"Sig-sig"
"IL1B"	"PAK2"	"183"	"0.98997207552459"	"Sig-sig"
"IL1B"	"MINK1"	"184"	"0.990013379006513"	"Sig-non"
"IL1B"	"STK3"	"185"	"0.990020281433279"	"Sig-sig"
"IL1B"	"AKT3"	"186"	"0.990090780767548"	"Sig-sig"
"IL1B"	"AKT2"	"187"	"0.990164575732793"	"Sig-sig"
"IL1B"	"AKT1"	"188"	"0.990183045399369"	"Sig-non"
"IL1B"	"PPM1A"	"189"	"0.99020111936483"	"Sig-sig"
"IL1B"	"MAPK9"	"190"	"0.99045899663482"	"Sig-sig"
"IL1B"	"MAPK10"	"191"	"0.990464309758484"	"Sig-sig"
"IL1B"	"MAPK8"	"192"	"0.990481152513815"	"Sig-non"
"IL1B"	"ARRB2"	"193"	"0.990564469682307"	"Sig-sig"
"IL1B"	"ARRB1"	"194"	"0.990627682429049"	"Sig-sig"
"IL1B"	"FLNA"	"195"	"0.990670878292178"	"Sig-sig"
"IL1B"	"CRKL"	"196"	"0.990681319310435"	"Sig-non"
"IL1B"	"CRK"	"197"	"0.990735983491544"	"Sig-sig"
"IL1B"	"MAPK8IP3"	"198"	"0.990815009265022"	"Sig-sig"
"IL1B"	"HSPA5"	"199"	"0.990841412907618"	"Sig-sig"
"IL1B"	"TP53"	"200"	"0.990905975587887"	"Sig-sig"
"IL1B"	"ELK1"	"201"	"0.990925606663432"	"Sig-sig"
"IL1B"	"ATF2"	"202"	"0.990977305104524"	"Sig-sig"
"IL1B"	"JUND"	"203"	"0.990986147956723"	"Sig-sig"
"IL1B"	"JUN"	"204"	"0.991035862780023"	"Sig-sig"
"IL1B"	"HSPA1A"	"205"	"0.991078497235374"	"Sig-non"
"IL1B"	"HSPA8"	"206"	"0.991244928948567"	"Sig-sig"
"IL1B"	"PPP3R1"	"207"	"0.991322186976805"	"Sig-sig"
"IL1B"	"PPP3CB"	"208"	"0.991323613778006"	"Sig-sig"
"IL1B"	"PPP3CA"	"209"	"0.991344171157123"	"Sig-non"
"IL1B"	"PPP3CC"	"210"	"0.991379504191658"	"Sig-sig"
"IL1B"	"SRF"	"211"	"0.991737050874468"	"Sig-sig"
"IL1B"	"FOS"	"212"	"0.991737207181874"	"Sig-sig"
"IL1B"	"MYC"	"213"	"0.991741883645012"	"Sig-non"
"IL1B"	"ATF4"	"214"	"0.991771156534692"	"Sig-sig"
"IL1B"	"RPS6KA3"	"215"	"0.99180297008451"	"Sig-sig"
"IL1B"	"PLA2G10"	"216"	"0.991861121406952"	"Sig-sig"
"IL1B"	"PLA2G5"	"217"	"0.991866298004439"	"Sig-non"
"IL1B"	"NFKB1"	"218"	"0.991899235328608"	"Sig-sig"
"IL1B"	"MAPT"	"219"	"0.992031419188949"	"Sig-sig"
"IL1B"	"STMN1"	"220"	"0.992042018770842"	"Sig-sig"
"IL1B"	"DUSP10"	"221"	"0.99212411379812"	"Sig-sig"
"IL1B"	"DUSP4"	"222"	"0.992178255050043"	"Sig-sig"
"IL1B"	"DUSP7"	"223"	"0.99224126604022"	"Sig-non"
"IL1B"	"DUSP5"	"224"	"0.992243657535376"	"Sig-sig"
"IL1B"	"DUSP6"	"225"	"0.992247229115077"	"Sig-sig"
"IL1B"	"DUSP1"	"226"	"0.992259425381949"	"Sig-sig"
"IL1B"	"IKBKB"	"227"	"0.992273447375871"	"Sig-non"
"IL1B"	"IKBKG"	"228"	"0.992285396655623"	"Sig-non"
"IL1B"	"MAP3K14"	"229"	"0.992317348055454"	"Sig-sig"
"IL1B"	"PTPN7"	"230"	"0.992318361362252"	"Sig-sig"
"IL1B"	"PTPRR"	"231"	"0.992320648333023"	"Sig-non"
"IL1B"	"RASA1"	"232"	"0.992333016224243"	"Sig-non"
"IL1B"	"NF1"	"233"	"0.992338185870097"	"Sig-sig"
"IL1B"	"MOS"	"234"	"0.992372433009663"	"Sig-non"
"IL1B"	"RAF1"	"235"	"0.99241270269167"	"Sig-non"
"IL1B"	"BRAF"	"236"	"0.992413846989118"	"Sig-non"
"IL1B"	"RAP1A"	"237"	"0.992417896249004"	"Sig-sig"
"IL1B"	"RAP1B"	"238"	"0.992500303312899"	"Sig-non"
"IL1B"	"PRKACA"	"239"	"0.992506792753339"	"Sig-sig"
"IL1B"	"PRKCH"	"240"	"0.992639785395573"	"Sig-sig"
"IL1B"	"PRKCZ"	"241"	"0.992694686843867"	"Sig-sig"
"IL1B"	"PRKCB1"	"242"	"0.992705625549791"	"Sig-sig"
"IL1B"	"PRKCG"	"243"	"0.992739860524569"	"Sig-non"
"IL1B"	"RASGRP1"	"244"	"0.992746785299564"	"Sig-non"
"IL1B"	"KRAS"	"245"	"0.992748411181095"	"Sig-sig"
"IL1B"	"NRAS"	"246"	"0.992753362497106"	"Sig-sig"
"IL1B"	"MRAS"	"247"	"0.992822313406907"	"Sig-non"
"IL1B"	"SOS2"	"248"	"0.992906879280693"	"Sig-sig"
"IL1B"	"GRB2"	"249"	"0.993028354969365"	"Sig-non"
"IL1B"	"GNA12"	"250"	"0.993035201428834"	"Sig-non"
"IL1B"	"PDGFRB"	"251"	"0.993044565999963"	"Sig-sig"
"IL1B"	"EGFR"	"252"	"0.9930501143389"	"Sig-sig"
"IL1B"	"EGF"	"253"	"0.993064426319602"	"Sig-sig"
"IL1B"	"NTRK1"	"254"	"0.993072916087079"	"Sig-non"
"IL1B"	"BDNF"	"255"	"0.993095602200353"	"Sig-sig"
"IL1B"	"NGF"	"256"	"0.993137486998924"	"Sig-sig"
"IL1B"	"MAP2K4"	"257"	"0.993195262273181"	"Sig-sig"
"IL1B"	"MAP2K7"	"258"	"0.993258123078509"	"Sig-sig"
"IL1B"	"MAP4K4"	"259"	"0.993328827601247"	"Sig-sig"
"IL1B"	"MAP4K1"	"260"	"0.993372784496101"	"Sig-non"
"IL1B"	"MAP3K11"	"261"	"0.993378965832817"	"Sig-sig"
"IL1B"	"ZAK"	"262"	"0.993404284902932"	"Sig-non"
"IL1B"	"MAP3K13"	"263"	"0.993426806172956"	"Sig-sig"
"IL1B"	"GCK"	"264"	"0.993485731262949"	"Sig-non"
"IL1B"	"MAP3K6"	"265"	"0.993494816069019"	"Sig-sig"
"IL1B"	"TRAF6"	"266"	"0.993499424693376"	"Sig-sig"
"IL1B"	"MAP3K7IP1"	"267"	"0.99350902038499"	"Sig-non"
"IL1B"	"MAP3K7IP2"	"268"	"0.993525567334768"	"Sig-non"
"IL1B"	"ECSIT"	"269"	"0.993599075879948"	"Sig-non"
"IL1B"	"TAOK2"	"270"	"0.993601639173214"	"Sig-sig"
"IL1B"	"NLK"	"271"	"0.993608934594898"	"Sig-sig"
"IL1B"	"MAPKAPK5"	"272"	"0.99365116588971"	"Sig-sig"
"IL1B"	"MAPK6"	"273"	"0.993658004742769"	"Sig-sig"
"IL1B"	"MAP2K1IP1"	"274"	"0.99370315382672"	"Sig-sig"
"IL1B"	"RASA2"	"275"	"0.993711226644093"	"Sig-sig"
"IL1B"	"PDGFB"	"276"	"0.993711733235777"	"Sig-sig"
"IL1B"	"MAP2K6"	"277"	"0.993726488860641"	"Sig-sig"
"IL1B"	"PPP5C"	"278"	"0.993734556102786"	"Sig-sig"
"IL1B"	"MAPK4"	"279"	"0.993741737799671"	"Sig-non"
"IL1B"	"MAPK3"	"280"	"0.99374858842992"	"Sig-sig"
"IL1B"	"MAPK1"	"281"	"0.993769971524352"	"Sig-sig"
"IL1B"	"MAP2K2"	"282"	"0.993785074106104"	"Sig-sig"
"IL1B"	"MAP2K1"	"283"	"0.993794852296977"	"Sig-non"
"IL1B"	"MAPK7"	"284"	"0.99381026178393"	"Sig-sig"
"IL1B"	"MAP2K5"	"285"	"0.993873189870473"	"Sig-sig"
"IL1B"	"PPM1B"	"286"	"0.993888033974116"	"Sig-non"
"IL1B"	"MAP3K12"	"287"	"0.993903929344053"	"Sig-sig"
"IL1B"	"MAP4K3"	"288"	"0.993905198073328"	"Sig-non"
"IL1B"	"GADD45A"	"289"	"0.993924870213603"	"Sig-sig"
"IL1B"	"TNF"	"290"	"0.993960406391441"	"Sig-sig"
"IL1B"	"CD14"	"291"	"0.993969861107687"	"Sig-sig"
"IL1B"	"TGFBR2"	"292"	"0.993972081985597"	"Sig-sig"
"IL1B"	"TGFBR1"	"293"	"0.993986783356099"	"Sig-non"
"IL1B"	"ACVR1B"	"294"	"0.99401649388195"	"Sig-sig"
"IL1B"	"FAS"	"295"	"0.994018036177515"	"Sig-sig"
"IL1B"	"IL1R1"	"296"	"0.994034513169813"	"Sig-sig"
"IL1B"	"IL1R2"	"297"	"0.994044186240105"	"Sig-sig"
"IL1B"	"PRKCD"	"298"	"0.994070954060412"	"Sig-sig"
"FASLG"	"TGFB3"	"299"	"0.994076994182952"	"Sig-non"
"FASLG"	"TGFB1"	"300"	"0.994088664322084"	"Sig-non"
"FASLG"	"TGFB2"	"301"	"0.994095773348523"	"Sig-non"
"FASLG"	"DAXX"	"302"	"0.994108114074125"	"Sig-non"
"FASLG"	"MAP3K5"	"303"	"0.994112709278246"	"Sig-non"
"FASLG"	"MAP3K7"	"304"	"0.99411385938616"	"Sig-sig"
"FASLG"	"MAP3K4"	"305"	"0.994126754358224"	"Sig-sig"
"FASLG"	"TAOK1"	"306"	"0.994130421933319"	"Sig-sig"
"FASLG"	"MAPK14"	"307"	"0.994135826858132"	"Sig-sig"
"FASLG"	"MAPKAPK2"	"308"	"0.994139510042922"	"Sig-sig"
"FASLG"	"NR4A1"	"309"	"0.994164858241292"	"Sig-sig"
"FASLG"	"CDC25B"	"310"	"0.99417540485223"	"Sig-non"
"FASLG"	"HSPB1"	"311"	"0.994186793626407"	"Sig-sig"
"FASLG"	"HSPB2"	"312"	"0.994214171535258"	"Sig-sig"
"FASLG"	"MEF2C"	"313"	"0.994217361913463"	"Sig-sig"
"FASLG"	"MAX"	"314"	"0.994223720342372"	"Sig-sig"
"FASLG"	"DDIT3"	"315"	"0.994224511510171"	"Sig-non"
"FASLG"	"MAPK13"	"316"	"0.994258409325554"	"Sig-sig"
"FASLG"	"TRAF2"	"317"	"0.994286864536301"	"Sig-sig"
"FASLG"	"CASP1"	"318"	"0.994319233016922"	"Sig-sig"
"FASLG"	"CASP3"	"319"	"0.994323149908442"	"Sig-sig"
"FASLG"	"CASP9"	"320"	"0.994340308178801"	"Sig-non"
"FASLG"	"CASP7"	"321"	"0.994351312588756"	"Sig-sig"
"FASLG"	"CASP8"	"322"	"0.994357638867873"	"Sig-sig"
"FASLG"	"CASP2"	"323"	"0.994369271782793"	"Sig-non"
"FASLG"	"CASP6"	"324"	"0.994370429732916"	"Sig-sig"
"FASLG"	"CDC42"	"325"	"0.994387377985257"	"Sig-sig"
"FASLG"	"RAC1"	"326"	"0.994388892620972"	"Sig-sig"
"FASLG"	"RAC2"	"327"	"0.99443477215327"	"Sig-non"
"FASLG"	"MAP3K8"	"328"	"0.994465266854584"	"Sig-sig"
"FASLG"	"PAK1"	"329"	"0.994477462616969"	"Sig-sig"
"FASLG"	"PAK2"	"330"	"0.994488190234514"	"Sig-sig"
"FASLG"	"MINK1"	"331"	"0.9944887529919"	"Sig-non"
"FASLG"	"STK3"	"332"	"0.994501920762091"	"Sig-sig"
"FASLG"	"AKT3"	"333"	"0.994515789694866"	"Sig-sig"
"FASLG"	"AKT2"	"334"	"0.99457661935983"	"Sig-sig"
"FASLG"	"AKT1"	"335"	"0.994599399085378"	"Sig-non"
"FASLG"	"PPM1A"	"336"	"0.994654306477923"	"Sig-sig"
"FASLG"	"MAPK9"	"337"	"0.994670304839628"	"Sig-sig"
"FASLG"	"MAPK10"	"338"	"0.994686635628279"	"Sig-sig"
"FASLG"	"MAPK8"	"339"	"0.994709338175021"	"Sig-non"
"FASLG"	"ARRB2"	"340"	"0.994719973684524"	"Sig-sig"
"FASLG"	"ARRB1"	"341"	"0.994779628844395"	"Sig-sig"
"FASLG"	"FLNA"	"342"	"0.994801025706605"	"Sig-sig"
"FASLG"	"CRKL"	"343"	"0.994831579505874"	"Sig-non"
"FASLG"	"CRK"	"344"	"0.994870696674369"	"Sig-sig"
"FASLG"	"MAPK8IP3"	"345"	"0.994890029654968"	"Sig-sig"
"FASLG"	"HSPA5"	"346"	"0.994919338410781"	"Sig-sig"
"FASLG"	"TP53"	"347"	"0.994936348344267"	"Sig-sig"
"FASLG"	"ELK1"	"348"	"0.994966849530424"	"Sig-sig"
"FASLG"	"ATF2"	"349"	"0.99500414239706"	"Sig-sig"
"FASLG"	"JUND"	"350"	"0.995005463263906"	"Sig-sig"
"FASLG"	"JUN"	"351"	"0.995007739598555"	"Sig-sig"
"FASLG"	"HSPA1A"	"352"	"0.995013307850217"	"Sig-non"
"FASLG"	"HSPA8"	"353"	"0.995017192238015"	"Sig-sig"
"FASLG"	"PPP3R1"	"354"	"0.995019715800588"	"Sig-sig"
"FASLG"	"PPP3CB"	"355"	"0.995052299017064"	"Sig-sig"
"FASLG"	"PPP3CA"	"356"	"0.995052886327865"	"Sig-non"
"FASLG"	"PPP3CC"	"357"	"0.995062616501312"	"Sig-sig"
"FASLG"	"SRF"	"358"	"0.995070936423694"	"Sig-sig"
"FASLG"	"FOS"	"359"	"0.995097702413628"	"Sig-sig"
"FASLG"	"MYC"	"360"	"0.995104525242128"	"Sig-non"
"FASLG"	"ATF4"	"361"	"0.995111082735741"	"Sig-sig"
"FASLG"	"RPS6KA3"	"362"	"0.995113374661132"	"Sig-sig"
"FASLG"	"PLA2G10"	"363"	"0.995132460844133"	"Sig-sig"
"FASLG"	"PLA2G5"	"364"	"0.99513727553377"	"Sig-non"
"FASLG"	"NFKB1"	"365"	"0.9951465245728"	"Sig-sig"
"FASLG"	"MAPT"	"366"	"0.995149576350002"	"Sig-sig"
"FASLG"	"STMN1"	"367"	"0.99515179367279"	"Sig-sig"
"FASLG"	"DUSP10"	"368"	"0.995161760875005"	"Sig-sig"
"FASLG"	"DUSP4"	"369"	"0.995189823042362"	"Sig-sig"
"FASLG"	"DUSP7"	"370"	"0.995190978941531"	"Sig-non"
"FASLG"	"DUSP5"	"371"	"0.995193726464327"	"Sig-sig"
"FASLG"	"DUSP6"	"372"	"0.995202406936514"	"Sig-sig"
"FASLG"	"DUSP1"	"373"	"0.995222970693957"	"Sig-sig"
"FASLG"	"IKBKB"	"374"	"0.995234229970846"	"Sig-non"
"FASLG"	"IKBKG"	"375"	"0.995244927920382"	"Sig-non"
