Net_40	Net_40	Net_40
CYP1A1	ACAT2	0.999999999016198
CYP1A1	EHHADH	0.999999999876878
CYP1A1	HSD17B10	0.999997551124545
CYP1A1	HADH	0.999999999969139
CYP1A1	HSD17B4	0.999999948661714
CYP1A1	ECHS1	0.999996510368153
CYP1A1	HADHA	0.999999999653492
CYP1A1	GCDH	0.999999999996055
CYP1A1	OGDH	0.999999999709366
CYP1A1	OGDHL	0.999999999221265
CYP1A1	HAAO	0.999999999807801
CYP1A1	KYNU	0.999999991915345
CYP1A1	KMO	0.999947899148137
CYP1A1	TDO2	0.99999997962202
CYP1A1	WARS2	0.999999882557606
CYP1A1	WARS	0.999999996245923
CYP1A1	CAT	0.999999756488899
CYP1A1	ALDH2	0.99999980528888
CYP1A1	ALDH3A1	0.999969864922781
CYP1A1	ALDH1B1	0.999999570031502
CYP1A1	ALDH1A3	0.999999909947112
CYP1A1	ALDH9A1	0.999999999969304
CYP1A1	ALDH3A2	0.999999999177979
CYP1A1	ALDH7A1	0.999999812871164
CYP1A1	AOX1	0.999999999592392
CYP1A1	NFX1	0.999999996328903
CYP1A1	ABP1	0.999999999775364
CYP1A2	CYP1B1	0.999999961520619
CYP1A2	ASMT	0.999999935081943
CYP1A2	WBSCR22	0.999525226558125
CYP1A2	HEMK1	0.999714084957289
CYP1A2	LCMT1	0.999864861410624
CYP1A2	METTL2B	0.999999606529216
CYP1A2	LCMT2	0.999999990900444
CYP1A2	AANAT	0.999997791557929
CYP1A2	MAOA	0.999970379586235
CYP1A2	MAOB	0.99999713044451
CYP1A2	DDC	0.999999984307975
CYP1A2	ACAT1	0.999999380824473
CYP1A2	ACAT2	0.999999755437273
CYP1A2	EHHADH	0.999999999607792
CYP1A2	HSD17B10	0.999640936799292
CYP1A2	HADH	0.999999848082677
CYP1A2	HSD17B4	0.999987235420168
CYP1A2	ECHS1	0.999680433118923
CYP1A2	HADHA	0.99999999840485
CYP1A2	GCDH	0.999999989233973
CYP1A2	OGDH	0.999999999834453
CYP1A2	OGDHL	0.999999963071218
CYP1A2	HAAO	0.99999999991058
CYP1A2	KYNU	0.999999999621881
CYP1A2	KMO	0.999136660920472
CYP1A2	TDO2	0.999997345227437
CYP1A2	WARS2	0.999995414472561
CYP1A2	WARS	0.999999927322192
CYP1A2	CAT	0.999959098002256
CYP1A2	ALDH2	0.999967476629545
CYP1A2	ALDH3A1	0.99999904557422
CYP1A2	ALDH1B1	0.99993655606046
CYP1A2	ALDH1A3	0.999991360056055
CYP1A2	ALDH9A1	0.999999940990103
CYP1A2	ALDH3A2	0.999998728490745
CYP1A2	ALDH7A1	0.999975342870637
CYP1A2	AOX1	0.999998645723097
CYP1A2	NFX1	0.999999451964095
CYP1A2	ABP1	0.999999777700922
CYP1B1	ASMT	0.999999374305446
CYP1B1	WBSCR22	0.999999902138212
CYP1B1	HEMK1	0.999999998373919
CYP1B1	LCMT1	0.999999994663755
CYP1B1	METTL2B	0.999980334293523
CYP1B1	LCMT2	0.999999975354239
CYP1B1	AANAT	0.999999999879261
CYP1B1	MAOA	0.999685903320079
CYP1B1	MAOB	0.999957274382902
CYP1B1	DDC	0.999999886615539
CYP1B1	ACAT1	0.999998212668585
CYP1B1	ACAT2	0.999999999419864
CYP1B1	EHHADH	0.99998975885391
CYP1B1	HSD17B10	0.999999963489099
CYP1B1	HADH	0.999999646526565
CYP1B1	HSD17B4	0.999989474711718
CYP1B1	ECHS1	0.999999999814396
CYP1B1	HADHA	0.999999999815221
CYP1B1	GCDH	0.999999999504368
CYP1B1	OGDH	0.999998324244854
CYP1B1	OGDHL	0.999999879665465
CYP1B1	HAAO	0.999999999763029
CYP1B1	KYNU	0.999998516181048
CYP1B1	KMO	0.99999993560708
CYP1B1	TDO2	0.994626978862329
CYP1B1	WARS2	0.999999989745268
CYP1B1	WARS	0.999999944582047
CYP1B1	CAT	0.999954189138237
CYP1B1	ALDH2	0.999953879647917
CYP1B1	ALDH3A1	0.999999999479252
CYP1B1	ALDH1B1	0.99999788353838
CYP1B1	ALDH1A3	0.99816960200896
CYP1B1	ALDH9A1	0.999999834740897
CYP1B1	ALDH3A2	0.999735960310984
CYP1B1	ALDH7A1	0.999999999931907
CYP1B1	AOX1	0.99999818604167
CYP1B1	NFX1	0.999999724651211
CYP1B1	ABP1	0.99999993018005
ASMT	WBSCR22	0.999999984608299
ASMT	HEMK1	0.999999384945533
ASMT	LCMT1	0.999999998260352
ASMT	METTL2B	0.999998436181196
ASMT	LCMT2	0.999999816318276
ASMT	AANAT	0.999856373946729
ASMT	MAOA	0.999999968506184
ASMT	MAOB	0.99999998962671
ASMT	DDC	0.999999997463547
ASMT	ACAT1	0.999996906854607
ASMT	ACAT2	0.999989832615376
ASMT	EHHADH	0.999999987305444
ASMT	HSD17B10	0.99999999770349
ASMT	HADH	0.999999941269201
ASMT	HSD17B4	0.999999270439481
ASMT	ECHS1	0.99999631021345
ASMT	HADHA	0.999999999645401
ASMT	GCDH	0.999999857359663
ASMT	OGDH	0.999999999996674
ASMT	OGDHL	0.999999115567493
ASMT	HAAO	0.999960599244858
ASMT	KYNU	0.999999999405592
ASMT	KMO	0.999999999666319
ASMT	TDO2	0.999999996281866
ASMT	WARS2	0.999999751249574
ASMT	WARS	0.999999999964766
ASMT	CAT	0.999999791096214
ASMT	ALDH2	0.999999924143555
ASMT	ALDH3A1	0.999999978984758
ASMT	ALDH1B1	0.999999549641671
ASMT	ALDH1A3	0.999999997403547
ASMT	ALDH9A1	0.999984328279689
ASMT	ALDH3A2	0.999999970336147
ASMT	ALDH7A1	0.99999964385691
ASMT	AOX1	0.99999999357372
ASMT	NFX1	0.999999999113782
ASMT	ABP1	0.999951656625803
WBSCR22	HEMK1	0.999998987874476
WBSCR22	LCMT1	0.997187855709253
WBSCR22	METTL2B	0.999918174509917
WBSCR22	LCMT2	0.999998814468646
WBSCR22	AANAT	0.999999993983777
WBSCR22	MAOA	0.9997197262169
WBSCR22	MAOB	0.999905965637501
WBSCR22	DDC	0.999999860516359
WBSCR22	ACAT1	0.999962195132793
WBSCR22	ACAT2	0.999999746690428
WBSCR22	EHHADH	0.999999985343469
WBSCR22	HSD17B10	0.996553772000708
WBSCR22	HADH	0.999999948432135
WBSCR22	HSD17B4	0.999267550039947
WBSCR22	ECHS1	0.999646477289286
WBSCR22	HADHA	0.999999993478675
WBSCR22	GCDH	0.999999700246
WBSCR22	OGDH	0.999999846483319
WBSCR22	OGDHL	0.999924865045969
WBSCR22	HAAO	0.999999999870589
WBSCR22	KYNU	0.999999875054845
WBSCR22	KMO	0.999959902849798
WBSCR22	TDO2	0.999993843352218
WBSCR22	WARS2	0.999992898525373
WBSCR22	WARS	0.999999787006593
WBSCR22	CAT	0.997721705119848
WBSCR22	ALDH2	0.997936069548597
WBSCR22	ALDH3A1	0.999999983132468
WBSCR22	ALDH1B1	0.999862146811723
WBSCR22	ALDH1A3	0.999999610279639
WBSCR22	ALDH9A1	0.999996937412755
WBSCR22	ALDH3A2	0.999982558049729
WBSCR22	ALDH7A1	0.999991473724173
WBSCR22	AOX1	0.999670917040364
WBSCR22	NFX1	0.999984749380383
WBSCR22	ABP1	0.999715840423578
HEMK1	LCMT1	0.999999630080094
HEMK1	METTL2B	0.999983321901476
HEMK1	LCMT2	0.999999976286931
HEMK1	AANAT	0.999129095184517
HEMK1	MAOA	0.999995536602232
HEMK1	MAOB	0.999999903520252
HEMK1	DDC	0.999999999916877
HEMK1	ACAT1	0.999999989367981
HEMK1	ACAT2	0.999984398856522
HEMK1	EHHADH	0.999999999772049
HEMK1	HSD17B10	0.999984987744337
HEMK1	HADH	0.999999955027157
HEMK1	HSD17B4	0.999999898259418
HEMK1	ECHS1	0.999713883109663
HEMK1	HADHA	0.99999999924132
HEMK1	GCDH	0.999999999246495
HEMK1	OGDH	0.999999998689114
HEMK1	OGDHL	0.999999999855095
HEMK1	HAAO	0.999999975201516
HEMK1	KYNU	0.999999954131103
HEMK1	KMO	0.999999684781628
HEMK1	TDO2	0.999999993637418
HEMK1	WARS2	0.99999998076749
HEMK1	WARS	0.99999999924843
HEMK1	CAT	0.999999602698988
HEMK1	ALDH2	0.999999896245131
HEMK1	ALDH3A1	0.999999999749211
HEMK1	ALDH1B1	0.999991198561784
HEMK1	ALDH1A3	0.999999997372554
HEMK1	ALDH9A1	0.999999987750815
HEMK1	ALDH3A2	0.999999841235257
HEMK1	ALDH7A1	0.999992872623275
HEMK1	AOX1	0.999999974434187
HEMK1	NFX1	0.999999999808581
HEMK1	ABP1	0.99999999934396
LCMT1	METTL2B	0.999999142816983
LCMT1	LCMT2	0.999999982287572
LCMT1	AANAT	0.999999995971565
LCMT1	MAOA	0.999994675250387
LCMT1	MAOB	0.99999903836578
LCMT1	DDC	0.999999999737644
LCMT1	ACAT1	0.999999652527043
LCMT1	ACAT2	0.999998628388695
LCMT1	EHHADH	0.999999765082851
LCMT1	HSD17B10	0.999904298942898
LCMT1	HADH	0.999987168363176
LCMT1	HSD17B4	0.999990311584231
LCMT1	ECHS1	0.999747552030777
LCMT1	HADHA	0.999999999915104
LCMT1	GCDH	0.99999999279707
LCMT1	OGDH	0.999999574820949
LCMT1	OGDHL	0.999999751087951
LCMT1	HAAO	0.999999999823892
LCMT1	KYNU	0.999999999289127
LCMT1	KMO	0.999898753640729
LCMT1	TDO2	0.999999941433948
LCMT1	WARS2	0.999344013714604
LCMT1	WARS	0.999998440557011
LCMT1	CAT	0.99996457330438
LCMT1	ALDH2	0.999983086093875
LCMT1	ALDH3A1	0.999999999830782
LCMT1	ALDH1B1	0.999997320633759
LCMT1	ALDH1A3	0.999997796145003
LCMT1	ALDH9A1	0.999999915794843
LCMT1	ALDH3A2	0.999999805361138
LCMT1	ALDH7A1	0.998209378744895
LCMT1	AOX1	0.999984330684078
LCMT1	NFX1	0.999999880770077
LCMT1	ABP1	0.999999036603437
METTL2B	LCMT2	0.999999851137569
METTL2B	AANAT	0.999999728323067
METTL2B	MAOA	0.997257222978672
METTL2B	MAOB	0.999889939869601
METTL2B	DDC	0.999999998409572
METTL2B	ACAT1	0.999991008637924
METTL2B	ACAT2	0.999999455367066
METTL2B	EHHADH	0.999989898244851
METTL2B	HSD17B10	0.999995389756275
METTL2B	HADH	0.999999857495162
METTL2B	HSD17B4	0.999815442252223
METTL2B	ECHS1	0.999999941051122
METTL2B	HADHA	0.999998365369724
METTL2B	GCDH	0.999999997679626
METTL2B	OGDH	0.999999999927993
METTL2B	OGDHL	0.999999992899
METTL2B	HAAO	0.999999995597773
METTL2B	KYNU	0.999999807367606
METTL2B	KMO	0.999999897387551
METTL2B	TDO2	0.999989215501581
METTL2B	WARS2	0.999999205828084
METTL2B	WARS	0.999999989229711
METTL2B	CAT	0.999645847944798
METTL2B	ALDH2	0.999712965103236
METTL2B	ALDH3A1	0.999999999875995
METTL2B	ALDH1B1	0.999986691233295
METTL2B	ALDH1A3	0.999997388934448
METTL2B	ALDH9A1	0.999998841078289
METTL2B	ALDH3A2	0.999815807018886
METTL2B	ALDH7A1	0.999999579834626
METTL2B	AOX1	0.99982508256152
METTL2B	NFX1	0.999998523418409
METTL2B	ABP1	0.999999519819554
LCMT2	AANAT	0.999999665949704
LCMT2	MAOA	0.999966912334336
LCMT2	MAOB	0.999541311656882
LCMT2	DDC	0.999999861621889
LCMT2	ACAT1	0.999900937357236
LCMT2	ACAT2	0.999480371549419
LCMT2	EHHADH	0.999999956055769
LCMT2	HSD17B10	0.999999647753969
LCMT2	HADH	0.999997759133346
LCMT2	HSD17B4	0.999839228127726
LCMT2	ECHS1	0.999999628694789
LCMT2	HADHA	0.999999995144435
LCMT2	GCDH	0.999955884515142
LCMT2	OGDH	0.99999999999148
LCMT2	OGDHL	0.999999986067203
LCMT2	HAAO	0.999996689023162
LCMT2	KYNU	0.999999981199188
LCMT2	KMO	0.999999961520941
LCMT2	TDO2	0.99999897069714
LCMT2	WARS2	0.999999780741337
LCMT2	WARS	0.999999995820882
LCMT2	CAT	0.999820590061374
LCMT2	ALDH2	0.99993905814297
LCMT2	ALDH3A1	0.999999979864595
LCMT2	ALDH1B1	0.999996992176745
LCMT2	ALDH1A3	0.999999987035736
LCMT2	ALDH9A1	0.999969926781384
LCMT2	ALDH3A2	0.999980318229652
LCMT2	ALDH7A1	0.999996297194949
LCMT2	AOX1	0.999696072693868
LCMT2	NFX1	0.999999913043392
LCMT2	ABP1	0.999988016064257
AANAT	MAOA	0.999999977106182
AANAT	MAOB	0.999999992638166
AANAT	DDC	0.99999999993876
AANAT	ACAT1	0.999997238760937
AANAT	ACAT2	0.999987734656722
AANAT	EHHADH	0.999999999992069
AANAT	HSD17B10	0.999999980351599
AANAT	HADH	0.999999996898376
AANAT	HSD17B4	0.999999372289935
AANAT	ECHS1	0.999987917777895
AANAT	HADHA	0.999999999925215
AANAT	GCDH	0.999999999850733
AANAT	OGDH	0.99999999999798
AANAT	OGDHL	0.999999999827223
AANAT	HAAO	0.999987047613354
AANAT	KYNU	0.999999999522659
AANAT	KMO	0.999999997392338
AANAT	TDO2	0.999999999780035
AANAT	WARS2	0.999999993939832
AANAT	WARS	0.99999999995113
AANAT	CAT	0.99999992691279
AANAT	ALDH2	0.99999993754661
AANAT	ALDH3A1	0.999999998211859
AANAT	ALDH1B1	0.999999990610457
AANAT	ALDH1A3	0.999999987983329
AANAT	ALDH9A1	0.999988070257849
AANAT	ALDH3A2	0.999999976895684
AANAT	ALDH7A1	0.999999669236878
AANAT	AOX1	0.999999994355431
AANAT	NFX1	0.999999999290344
AANAT	ABP1	0.999999850278244
MAOA	MAOB	0.977902346372249
MAOA	DDC	0.999999934976666
MAOA	ACAT1	0.997208662810438
MAOA	ACAT2	0.999999924423524
MAOA	EHHADH	0.999998959531927
MAOA	HSD17B10	0.999887438162406
MAOA	HADH	0.999959644511761
MAOA	HSD17B4	0.974706170419088
MAOA	ECHS1	0.999999906500623
MAOA	HADHA	0.999999683477838
MAOA	GCDH	0.999999195024309
MAOA	OGDH	0.999999993560635
MAOA	OGDHL	0.999999026888002
MAOA	HAAO	0.999999985283893
MAOA	KYNU	0.999999985393584
MAOA	KMO	0.999981654151896
MAOA	TDO2	0.99858976178311
MAOA	WARS2	0.999999583983234
MAOA	WARS	0.999995621392409
MAOA	CAT	0.91878992517325
MAOA	ALDH2	0.978263950149552
MAOA	ALDH3A1	0.99999999929031
MAOA	ALDH1B1	0.995621313003646
MAOA	ALDH1A3	0.999966069312566
MAOA	ALDH9A1	0.9997205889478
MAOA	ALDH3A2	0.970827337529546
MAOA	ALDH7A1	0.999999951148084
MAOA	AOX1	0.995887658121858
MAOA	NFX1	0.999991216210247
MAOA	ABP1	0.999717238339671
MAOB	DDC	0.999999967405575
MAOB	ACAT1	0.998559400311605
MAOB	ACAT2	0.999999752546579
MAOB	EHHADH	0.999999809189824
MAOB	HSD17B10	0.999919676547539
MAOB	HADH	0.999996307639853
MAOB	HSD17B4	0.993626130204664
MAOB	ECHS1	0.999999067044027
MAOB	HADHA	0.999999936961417
MAOB	GCDH	0.999988698995407
MAOB	OGDH	0.999999996843144
MAOB	OGDHL	0.99999979181588
MAOB	HAAO	0.999999997968432
MAOB	KYNU	0.99999999556757
MAOB	KMO	0.999996145050852
MAOB	TDO2	0.99890510829089
MAOB	WARS2	0.999992720104686
MAOB	WARS	0.999999504810848
MAOB	CAT	0.979645239011261
MAOB	ALDH2	0.990030970408068
MAOB	ALDH3A1	0.999999993282541
MAOB	ALDH1B1	0.999771776150813
MAOB	ALDH1A3	0.999993808166694
MAOB	ALDH9A1	0.999830833148258
MAOB	ALDH3A2	0.998802631052427
MAOB	ALDH7A1	0.999999978700396
MAOB	AOX1	0.989088114535679
MAOB	NFX1	0.999989639910288
MAOB	ABP1	0.99991929740243
DDC	ACAT1	0.999981277709155
DDC	ACAT2	0.999999747651146
DDC	EHHADH	0.99999999480983
DDC	HSD17B10	0.999999998515281
DDC	HADH	0.999999938871819
DDC	HSD17B4	0.999999173317238
DDC	ECHS1	0.999999999195717
DDC	HADHA	0.999999999887828
DDC	GCDH	0.999999999964283
DDC	OGDH	0.999999991173856
DDC	OGDHL	0.998477674039547
DDC	HAAO	0.999999999122985
DDC	KYNU	0.999999999865713
DDC	KMO	0.999999995955743
DDC	TDO2	0.999999779960752
DDC	WARS2	0.999999997489845
DDC	WARS	0.999999999928936
DDC	CAT	0.999999650478095
DDC	ALDH2	0.999999770554473
DDC	ALDH3A1	0.999999999978451
DDC	ALDH1B1	0.999999987183101
DDC	ALDH1A3	0.999946083021333
DDC	ALDH9A1	0.999999974310182
DDC	ALDH3A2	0.999999980672477
DDC	ALDH7A1	0.999999996610035
DDC	AOX1	0.999999500001295
DDC	NFX1	0.999999997143956
DDC	ABP1	0.999983226247062
ACAT1	ACAT2	0.999994429419829
ACAT1	EHHADH	0.999999954176487
ACAT1	HSD17B10	0.999991048397867
ACAT1	HADH	0.999749441839261
ACAT1	HSD17B4	0.988511815837251
ACAT1	ECHS1	0.999999991147653
ACAT1	HADHA	0.999999770005169
ACAT1	GCDH	0.999999931504919
ACAT1	OGDH	0.999999999594337
ACAT1	OGDHL	0.999999763184955
ACAT1	HAAO	0.999999986243557
ACAT1	KYNU	0.999999999521122
ACAT1	KMO	0.999996947460458
ACAT1	TDO2	0.999918194333425
ACAT1	WARS2	0.999999908169484
ACAT1	WARS	0.999999570591041
ACAT1	CAT	0.991218242710552
ACAT1	ALDH2	0.99010502851847
ACAT1	ALDH3A1	0.999999940288059
ACAT1	ALDH1B1	0.999967584023066
ACAT1	ALDH1A3	0.999982596242099
ACAT1	ALDH9A1	0.999465891061319
ACAT1	ALDH3A2	0.999074518728708
ACAT1	ALDH7A1	0.999998421622366
ACAT1	AOX1	0.999376987446015
ACAT1	NFX1	0.999848355078652
ACAT1	ABP1	0.999521022658689
ACAT2	EHHADH	0.999999999376768
ACAT2	HSD17B10	0.999999624565124
ACAT2	HADH	0.999994575751015
ACAT2	HSD17B4	0.999999669383988
ACAT2	ECHS1	0.999288507408032
ACAT2	HADHA	0.99999999833479
ACAT2	GCDH	0.999999709888805
ACAT2	OGDH	0.999999999946689
ACAT2	OGDHL	0.999999999563348
ACAT2	HAAO	0.999672840606991
ACAT2	KYNU	0.999964482137772
ACAT2	KMO	0.999999775022863
ACAT2	TDO2	0.999999998189289
ACAT2	WARS2	0.999911304600328
ACAT2	WARS	0.999999967122586
ACAT2	CAT	0.999999865888898
ACAT2	ALDH2	0.999999906538219
ACAT2	ALDH3A1	0.999999991888642
ACAT2	ALDH1B1	0.999999954740748
ACAT2	ALDH1A3	0.999999999895691
ACAT2	ALDH9A1	0.999990342628865
ACAT2	ALDH3A2	0.99999807184718
ACAT2	ALDH7A1	0.999489543776285
ACAT2	AOX1	0.999999842689648
ACAT2	NFX1	0.999999998392669
ACAT2	ABP1	0.999999988262531
EHHADH	HSD17B10	0.999999997588821
EHHADH	HADH	0.99999999626398
EHHADH	HSD17B4	0.999999410311137
EHHADH	ECHS1	0.999999813858542
EHHADH	HADHA	0.999999999876331
EHHADH	GCDH	0.999999918923134
EHHADH	OGDH	0.999999999978726
EHHADH	OGDHL	0.999999999840652
EHHADH	HAAO	0.999999998441127
EHHADH	KYNU	0.99999959224932
EHHADH	KMO	0.99999999868065
EHHADH	TDO2	0.999976138452451
EHHADH	WARS2	0.999999990867068
EHHADH	WARS	0.999999999842242
EHHADH	CAT	0.999993907011788
EHHADH	ALDH2	0.99999941704451
EHHADH	ALDH3A1	0.999999999907267
EHHADH	ALDH1B1	0.999999994590844
EHHADH	ALDH1A3	0.99999989698926
EHHADH	ALDH9A1	0.999999999503817
EHHADH	ALDH3A2	0.999999932048528
EHHADH	ALDH7A1	0.999999431919356
EHHADH	AOX1	0.999999680714463
EHHADH	NFX1	0.999999999307134
EHHADH	ABP1	0.999999684183628
HSD17B10	HADH	0.99999975833001
HSD17B10	HSD17B4	0.999674792886309
HSD17B10	ECHS1	0.99949837220605
HSD17B10	HADHA	0.999999996044283
HSD17B10	GCDH	0.999972076040145
HSD17B10	OGDH	0.999999975576669
HSD17B10	OGDHL	0.999999173245486
HSD17B10	HAAO	0.999999991512658
HSD17B10	KYNU	0.999999981498268
HSD17B10	KMO	0.999998941178961
HSD17B10	TDO2	0.99999872031269
HSD17B10	WARS2	0.999994610405078
HSD17B10	WARS	0.999999986085676
HSD17B10	CAT	0.999587251144025
HSD17B10	ALDH2	0.999568358710933
HSD17B10	ALDH3A1	0.999999998460694
HSD17B10	ALDH1B1	0.999491254416655
HSD17B10	ALDH1A3	0.999999924122068
HSD17B10	ALDH9A1	0.999998301672605
HSD17B10	ALDH3A2	0.999992735497971
HSD17B10	ALDH7A1	0.999964749524048
HSD17B10	AOX1	0.999252273561677
HSD17B10	NFX1	0.999999845506898
HSD17B10	ABP1	0.999998169076245
HADH	HSD17B4	0.999967818249049
HADH	ECHS1	0.999996260485498
HADH	HADHA	0.999999998885676
HADH	GCDH	0.999999939077929
HADH	OGDH	0.999999920792673
HADH	OGDHL	0.999999995973452
HADH	HAAO	0.99999999870213
HADH	KYNU	0.999999999686092
HADH	KMO	0.9999972315286
HADH	TDO2	0.999992932529081
HADH	WARS2	0.999998752231045
HADH	WARS	0.999999419141542
HADH	CAT	0.999993991216861
HADH	ALDH2	0.999987473572859
HADH	ALDH3A1	0.999999999928335
HADH	ALDH1B1	0.999995927564851
HADH	ALDH1A3	0.999999972635402
HADH	ALDH9A1	0.999989864089987
HADH	ALDH3A2	0.998746100659414
HADH	ALDH7A1	0.993771718906684
HADH	AOX1	0.999999619157603
HADH	NFX1	0.99999397565257
HADH	ABP1	0.999986166986754
HSD17B4	ECHS1	0.999999702251486
HSD17B4	HADHA	0.999985765919207
HSD17B4	GCDH	0.999999179565738
HSD17B4	OGDH	0.999999969876064
HSD17B4	OGDHL	0.999998922117274
HSD17B4	HAAO	0.999999943545999
HSD17B4	KYNU	0.999999999547136
HSD17B4	KMO	0.999896837691715
HSD17B4	TDO2	0.999736230067462
HSD17B4	WARS2	0.999999387468006
HSD17B4	WARS	0.999996440215487
HSD17B4	CAT	0.908500794933894
HSD17B4	ALDH2	0.941918052107972
HSD17B4	ALDH3A1	0.999999996981513
HSD17B4	ALDH1B1	0.99916882277793
HSD17B4	ALDH1A3	0.999986076723097
HSD17B4	ALDH9A1	0.995395751659189
HSD17B4	ALDH3A2	0.992852802688455
HSD17B4	ALDH7A1	0.999999810349523
HSD17B4	AOX1	0.991253586156254
HSD17B4	NFX1	0.999904427165338
HSD17B4	ABP1	0.999689362584099
ECHS1	HADHA	0.99999999993127
ECHS1	GCDH	0.99999998445119
ECHS1	OGDH	0.999999925557795
ECHS1	OGDHL	0.999999934314863
ECHS1	HAAO	0.999999634610067
ECHS1	KYNU	0.999999974358396
ECHS1	KMO	0.999993955635708
ECHS1	TDO2	0.999999998074195
ECHS1	WARS2	0.999989668219583
ECHS1	WARS	0.999999989649927
ECHS1	CAT	0.999999039519213
ECHS1	ALDH2	0.999999122002698
ECHS1	ALDH3A1	0.999999978791488
ECHS1	ALDH1B1	0.999999673350284
ECHS1	ALDH1A3	0.999999996498358
ECHS1	ALDH9A1	0.999999511293209
ECHS1	ALDH3A2	0.999999729902576
ECHS1	ALDH7A1	0.999856279638378
ECHS1	AOX1	0.999999176652649
ECHS1	NFX1	0.999999994528448
ECHS1	ABP1	0.999999901483204
HADHA	GCDH	0.999999999226223
HADHA	OGDH	0.999999999933802
HADHA	OGDHL	0.999999947214675
HADHA	HAAO	0.999994931579547
HADHA	KYNU	0.999999997449539
HADHA	KMO	0.9999999987479
HADHA	TDO2	0.999999988068471
HADHA	WARS2	0.999999987223785
HADHA	WARS	0.999999994319863
HADHA	CAT	0.999998633711141
HADHA	ALDH2	0.999999108476512
HADHA	ALDH3A1	0.999988863600296
HADHA	ALDH1B1	0.999999990122041
HADHA	ALDH1A3	0.999999999927499
HADHA	ALDH9A1	0.999999931027163
HADHA	ALDH3A2	0.999999642395473
HADHA	ALDH7A1	0.999999999994327
HADHA	AOX1	0.999999841412013
HADHA	NFX1	0.999999928427227
HADHA	ABP1	0.999999686843453
GCDH	OGDH	0.999999998851594
GCDH	OGDHL	0.999999993482032
GCDH	HAAO	0.99999151167497
GCDH	KYNU	0.999998564386584
GCDH	KMO	0.99999999903308
GCDH	TDO2	0.999999981166503
GCDH	WARS2	0.999999997748779
GCDH	WARS	0.999999998685708
GCDH	CAT	0.999993563983471
GCDH	ALDH2	0.999998907803504
GCDH	ALDH3A1	0.999999989870139
GCDH	ALDH1B1	0.999999928967204
GCDH	ALDH1A3	0.999999999677782
GCDH	ALDH9A1	0.999999929345047
GCDH	ALDH3A2	0.999999981598935
GCDH	ALDH7A1	0.999999998341965
GCDH	AOX1	0.999993944979377
GCDH	NFX1	0.999999999478622
GCDH	ABP1	0.999999406687146
OGDH	OGDHL	0.999999986315407
OGDH	HAAO	0.999999999999444
OGDH	KYNU	0.999999999975576
OGDH	KMO	0.999999999946524
OGDH	TDO2	0.999999819411603
OGDH	WARS2	0.999999999698811
OGDH	WARS	0.999999999551908
OGDH	CAT	0.999999994848539
OGDH	ALDH2	0.999999996285248
OGDH	ALDH3A1	0.999999999999609
OGDH	ALDH1B1	0.999999999774573
OGDH	ALDH1A3	0.999999949009104
OGDH	ALDH9A1	0.999999999844825
OGDH	ALDH3A2	0.999999950531352
OGDH	ALDH7A1	0.999999998729927
OGDH	AOX1	0.999999999575526
OGDH	NFX1	0.999999999412366
OGDH	ABP1	0.999999999945555
OGDHL	HAAO	0.999999981271744
OGDHL	KYNU	0.999999966424498
OGDHL	KMO	0.99999999542476
OGDHL	TDO2	0.999999987366949
OGDHL	WARS2	0.99999999946512
OGDHL	WARS	0.999999964223633
