Net_124	Net_124	Net_124
GTF2H2	ERCC5	0.999421906272666
GTF2H2	POLD3	0.996918520684026
GTF2H2	POLD1	0.998931420108824
GTF2H2	POLD2	0.977239055999317
GTF2H2	POLD4	0.999893003648387
GTF2H2	RPA4	0.998034860450973
GTF2H2	RPA1	0.996310792584376
GTF2H2	RPA2	0.985702874645788
GTF2H2	RPA3	0.964706874928488
GTF2H2	ERCC1	0.999564848891169
GTF2H2	XPA	0.999246536889635
GTF2H2	DDB2	0.999264273251431
GTF2H2	CETN2	0.998597774849579
GTF2H2	RAD23B	0.963496965288664
GTF2H2	ERCC8	0.993252259894216
GTF2H2	ERCC6	0.999731080910446
GTF2H2	XPC	0.988852450914773
GTF2H1	ERCC2	0.99674038543106
GTF2H1	GTF2H5	0.944258769247019
GTF2H1	ERCC3	0.987880344397429
GTF2H1	CCNH	0.999308653653651
GTF2H1	MNAT1	0.996866092599449
GTF2H1	CDK7	0.991105542356568
GTF2H1	DDB1	0.987790987818923
GTF2H1	CUL4B	0.99653141018375
GTF2H1	CUL4A	0.92191682912789
GTF2H1	RBX1	0.992816898657717
GTF2H1	LIG1	0.997920786539639
GTF2H1	RFC1	0.991382294664989
GTF2H1	RFC2	0.99831122742275
GTF2H1	RFC3	0.993078028292035
GTF2H1	RFC4	0.992260203614131
GTF2H1	RFC5	0.991330716885866
GTF2H1	PCNA	0.99134323039679
GTF2H1	POLE3	0.996197695580942
GTF2H1	POLE	0.991389974299981
GTF2H1	POLE2	0.9967137788058
GTF2H1	ERCC4	0.993331760200375
GTF2H1	ERCC5	0.996176677776579
GTF2H1	POLD3	0.9933600763261
GTF2H1	POLD1	0.998948563696534
GTF2H1	POLD2	0.996510649446889
GTF2H1	POLD4	0.998868105895475
GTF2H1	RPA4	0.999391438259792
GTF2H1	RPA1	0.992667519011409
GTF2H1	RPA2	0.995440558919974
GTF2H1	RPA3	0.996265441965665
GTF2H1	ERCC1	0.998692221106677
GTF2H1	XPA	0.994763122802492
GTF2H1	DDB2	0.999768999545987
GTF2H1	CETN2	0.984916331267043
GTF2H1	RAD23B	0.994805095891563
GTF2H1	ERCC8	0.996388243746206
GTF2H1	ERCC6	0.999863305008646
GTF2H1	XPC	0.998693994878227
ERCC2	GTF2H5	0.999289182103793
ERCC2	ERCC3	0.998846858840872
ERCC2	CCNH	0.999007398098888
ERCC2	MNAT1	0.995652234750526
ERCC2	CDK7	0.993235038040414
ERCC2	DDB1	0.99108175554413
ERCC2	CUL4B	0.999495529244238
ERCC2	CUL4A	0.991267144832956
ERCC2	RBX1	0.999049731250979
ERCC2	LIG1	0.98609319021237
ERCC2	RFC1	0.988702010475441
ERCC2	RFC2	0.981982992485881
ERCC2	RFC3	0.995344126361973
ERCC2	RFC4	0.984806267409422
ERCC2	RFC5	0.994728749726325
ERCC2	PCNA	0.994635797239123
ERCC2	POLE3	0.998543038260804
ERCC2	POLE	0.958327579398151
ERCC2	POLE2	0.991912298977013
ERCC2	ERCC4	0.99914595296196
ERCC2	ERCC5	0.999445108528056
ERCC2	POLD3	0.999708394617168
ERCC2	POLD1	0.984300340000308
ERCC2	POLD2	0.958943298901474
ERCC2	POLD4	0.990164342154813
ERCC2	RPA4	0.994615394684248
ERCC2	RPA1	0.998964422127405
ERCC2	RPA2	0.994876340769981
ERCC2	RPA3	0.974618354749355
ERCC2	ERCC1	0.966287995583037
ERCC2	XPA	0.997122050454863
ERCC2	DDB2	0.999634122045666
ERCC2	CETN2	0.998302079832974
ERCC2	RAD23B	0.997117415287928
ERCC2	ERCC8	0.999615061577453
ERCC2	ERCC6	0.999833630221393
ERCC2	XPC	0.995298542222039
GTF2H5	ERCC3	0.990696938713369
GTF2H5	CCNH	0.999795630116489
GTF2H5	MNAT1	0.988579370337691
GTF2H5	CDK7	0.981708910616215
GTF2H5	DDB1	0.9831480205911
GTF2H5	CUL4B	0.994007437697511
GTF2H5	CUL4A	0.983755054740534
GTF2H5	RBX1	0.993831214227226
GTF2H5	LIG1	0.991794536864374
GTF2H5	RFC1	0.998389134014451
GTF2H5	RFC2	0.991881596598444
GTF2H5	RFC3	0.965045313182358
GTF2H5	RFC4	0.960521417686729
GTF2H5	RFC5	0.965940044192195
GTF2H5	PCNA	0.966697737550139
GTF2H5	POLE3	0.997250339260832
GTF2H5	POLE	0.996678545444467
GTF2H5	POLE2	0.983232172019253
GTF2H5	ERCC4	0.986691928375308
GTF2H5	ERCC5	0.999197141927298
GTF2H5	POLD3	0.995113195433389
GTF2H5	POLD1	0.999240426422135
GTF2H5	POLD2	0.986522459117181
GTF2H5	POLD4	0.999769833948073
GTF2H5	RPA4	0.995275101251211
GTF2H5	RPA1	0.989342547681747
GTF2H5	RPA2	0.990806039255196
GTF2H5	RPA3	0.981776135119781
GTF2H5	ERCC1	0.999100040323402
GTF2H5	XPA	0.998876431282526
GTF2H5	DDB2	0.998216177587535
GTF2H5	CETN2	0.989469853623027
GTF2H5	RAD23B	0.987778222395471
GTF2H5	ERCC8	0.999313740131951
GTF2H5	ERCC6	0.999774357374646
GTF2H5	XPC	0.993395718104951
ERCC3	CCNH	0.998704187758821
ERCC3	MNAT1	0.977147936587825
ERCC3	CDK7	0.964198096637926
ERCC3	DDB1	0.941881751213047
ERCC3	CUL4B	0.992794293075246
ERCC3	CUL4A	0.968656517080484
ERCC3	RBX1	0.94545318113622
ERCC3	LIG1	0.99038449443704
ERCC3	RFC1	0.992937955228328
ERCC3	RFC2	0.988031111750372
ERCC3	RFC3	0.97730151932891
ERCC3	RFC4	0.963233219685489
ERCC3	RFC5	0.974671882444713
ERCC3	PCNA	0.955898255887321
ERCC3	POLE3	0.988740587501348
ERCC3	POLE	0.997254058362769
ERCC3	POLE2	0.984259218734443
ERCC3	ERCC4	0.966682163517645
ERCC3	ERCC5	0.985862830261976
ERCC3	POLD3	0.993622211640923
ERCC3	POLD1	0.997333077201939
ERCC3	POLD2	0.970661320747778
ERCC3	POLD4	0.999161856128043
ERCC3	RPA4	0.993831122305292
ERCC3	RPA1	0.954763065707778
ERCC3	RPA2	0.966640134329864
ERCC3	RPA3	0.976560090218446
ERCC3	ERCC1	0.998728407864208
ERCC3	XPA	0.996515104269915
ERCC3	DDB2	0.999023206484883
ERCC3	CETN2	0.987207956355604
ERCC3	RAD23B	0.983916791408254
ERCC3	ERCC8	0.996482938059017
ERCC3	ERCC6	0.999501233198563
ERCC3	XPC	0.995223133612882
CCNH	MNAT1	0.999335729497852
CCNH	CDK7	0.997110409205263
CCNH	DDB1	0.999684091169218
CCNH	CUL4B	0.998301567309949
CCNH	CUL4A	0.993381657318909
CCNH	RBX1	0.995844313259367
CCNH	LIG1	0.99833865444323
CCNH	RFC1	0.987895068789177
CCNH	RFC2	0.99929840770246
CCNH	RFC3	0.999572160515404
CCNH	RFC4	0.9990711239006
CCNH	RFC5	0.9994054620884
CCNH	PCNA	0.998910269145931
CCNH	POLE3	0.999123578223384
CCNH	POLE	0.988613397373612
CCNH	POLE2	0.999216916149998
CCNH	ERCC4	0.998260068768513
CCNH	ERCC5	0.994512408273776
CCNH	POLD3	0.999639365656925
CCNH	POLD1	0.996622426433749
CCNH	POLD2	0.998997541115666
CCNH	POLD4	0.999646525136374
CCNH	RPA4	0.999746714452262
CCNH	RPA1	0.999004703951334
CCNH	RPA2	0.999381907244705
CCNH	RPA3	0.998971364894146
CCNH	ERCC1	0.999498295383311
CCNH	XPA	0.988151618401833
CCNH	DDB2	0.999719945011937
CCNH	CETN2	0.999887974051137
CCNH	RAD23B	0.998241891929152
CCNH	ERCC8	0.999865348316992
CCNH	ERCC6	0.998945477390055
CCNH	XPC	0.998722610813373
MNAT1	CDK7	0.94225988426631
MNAT1	DDB1	0.936789420462777
MNAT1	CUL4B	0.961054182565605
MNAT1	CUL4A	0.989547285276604
MNAT1	RBX1	0.971912659135307
MNAT1	LIG1	0.926650126265201
MNAT1	RFC1	0.997935842834533
MNAT1	RFC2	0.944553590054951
MNAT1	RFC3	0.916043388731972
MNAT1	RFC4	0.835554792254615
MNAT1	RFC5	0.880684262212862
MNAT1	PCNA	0.799628657195376
MNAT1	POLE3	0.970116177290252
MNAT1	POLE	0.986509543875953
MNAT1	POLE2	0.883238826882189
MNAT1	ERCC4	0.997770486141608
MNAT1	ERCC5	0.997859521017178
MNAT1	POLD3	0.942845867265205
MNAT1	POLD1	0.989483389039124
MNAT1	POLD2	0.916406974526813
MNAT1	POLD4	0.99946314927649
MNAT1	RPA4	0.985553529544583
MNAT1	RPA1	0.972836103055483
MNAT1	RPA2	0.916747880978086
MNAT1	RPA3	0.891242379639547
MNAT1	ERCC1	0.9953659712975
MNAT1	XPA	0.991272160066943
MNAT1	DDB2	0.997145105943082
MNAT1	CETN2	0.989347276556557
MNAT1	RAD23B	0.932081131460866
MNAT1	ERCC8	0.989442415289356
MNAT1	ERCC6	0.994375254544633
MNAT1	XPC	0.957621668005812
CDK7	DDB1	0.945455927883107
CDK7	CUL4B	0.907560973593225
CDK7	CUL4A	0.977464635493991
CDK7	RBX1	0.967863346674763
CDK7	LIG1	0.968300905801787
CDK7	RFC1	0.994550003175201
CDK7	RFC2	0.936701838216612
CDK7	RFC3	0.945882137732506
CDK7	RFC4	0.878934391521868
CDK7	RFC5	0.922686429359251
CDK7	PCNA	0.893240889619231
CDK7	POLE3	0.957795587035213
CDK7	POLE	0.993349354081666
CDK7	POLE2	0.945115631691873
CDK7	ERCC4	0.992649244324595
CDK7	ERCC5	0.997440794710355
CDK7	POLD3	0.986701422263709
CDK7	POLD1	0.995284053102714
CDK7	POLD2	0.895646811825033
CDK7	POLD4	0.998954108360041
CDK7	RPA4	0.978686220211008
CDK7	RPA1	0.965777042633511
CDK7	RPA2	0.934616169564931
CDK7	RPA3	0.859336949543034
CDK7	ERCC1	0.995649003178414
CDK7	XPA	0.994224253058961
CDK7	DDB2	0.992776995693005
CDK7	CETN2	0.980332533998452
CDK7	RAD23B	0.886267786773038
CDK7	ERCC8	0.98796624640432
CDK7	ERCC6	0.997811161572479
CDK7	XPC	0.96089743124079
DDB1	CUL4B	0.98731678095558
DDB1	CUL4A	0.989134384205234
DDB1	RBX1	0.968665313845457
DDB1	LIG1	0.96170401686673
DDB1	RFC1	0.998421058694817
DDB1	RFC2	0.965361602676822
DDB1	RFC3	0.942385909035735
DDB1	RFC4	0.879483087063739
DDB1	RFC5	0.928368971684921
DDB1	PCNA	0.892218844107167
DDB1	POLE3	0.982990161987905
DDB1	POLE	0.99468880757874
DDB1	POLE2	0.939121021095467
DDB1	ERCC4	0.995302713605235
DDB1	ERCC5	0.998567203332814
DDB1	POLD3	0.984299164189871
DDB1	POLD1	0.995211411612722
DDB1	POLD2	0.876850182494701
DDB1	POLD4	0.999316529292012
DDB1	RPA4	0.981483593799003
DDB1	RPA1	0.970214296020368
DDB1	RPA2	0.92569864818807
DDB1	RPA3	0.904001609792524
DDB1	ERCC1	0.995902071143058
DDB1	XPA	0.996322147096363
DDB1	DDB2	0.996244574072923
DDB1	CETN2	0.984053457317457
DDB1	RAD23B	0.961796705425917
DDB1	ERCC8	0.997248770537683
DDB1	ERCC6	0.998964912966728
DDB1	XPC	0.978825516006712
CUL4B	CUL4A	0.984983099904172
CUL4B	RBX1	0.991683058657711
CUL4B	LIG1	0.990329292890957
CUL4B	RFC1	0.997297859130384
CUL4B	RFC2	0.97973581229706
CUL4B	RFC3	0.980140356908904
CUL4B	RFC4	0.958421077966322
CUL4B	RFC5	0.965309187951126
CUL4B	PCNA	0.931337876171613
CUL4B	POLE3	0.986587107493576
CUL4B	POLE	0.997963398086107
CUL4B	POLE2	0.978000139491017
CUL4B	ERCC4	0.997074824190409
CUL4B	ERCC5	0.998716355573666
CUL4B	POLD3	0.993553620277787
CUL4B	POLD1	0.997580373521625
CUL4B	POLD2	0.979647218705779
CUL4B	POLD4	0.999667843783506
CUL4B	RPA4	0.993056844894317
CUL4B	RPA1	0.991458346314432
CUL4B	RPA2	0.972808851389189
CUL4B	RPA3	0.962530163261181
CUL4B	ERCC1	0.999576319047844
CUL4B	XPA	0.999222254040434
CUL4B	DDB2	0.996620769698577
CUL4B	CETN2	0.996825155304512
CUL4B	RAD23B	0.92133960119716
CUL4B	ERCC8	0.982125291121
CUL4B	ERCC6	0.997726515771488
CUL4B	XPC	0.991976418025892
CUL4A	RBX1	0.986174619319526
CUL4A	LIG1	0.992967093496618
CUL4A	RFC1	0.949756435996857
CUL4A	RFC2	0.99461980831149
CUL4A	RFC3	0.986229287860517
CUL4A	RFC4	0.983555155837797
CUL4A	RFC5	0.981443123076329
CUL4A	PCNA	0.974913447747904
CUL4A	POLE3	0.990066946287868
CUL4A	POLE	0.970623964661424
CUL4A	POLE2	0.99100615487321
CUL4A	ERCC4	0.986923468855955
CUL4A	ERCC5	0.980180543283148
CUL4A	POLD3	0.996995966713663
CUL4A	POLD1	0.992912827732062
CUL4A	POLD2	0.992937336487224
CUL4A	POLD4	0.989025226901749
CUL4A	RPA4	0.998452984821175
CUL4A	RPA1	0.98032122127868
CUL4A	RPA2	0.984197704011822
CUL4A	RPA3	0.990673678123255
CUL4A	ERCC1	0.99611459565483
CUL4A	XPA	0.988989447170024
CUL4A	DDB2	0.999047962125181
CUL4A	CETN2	0.996238989826826
CUL4A	RAD23B	0.98250224080389
CUL4A	ERCC8	0.998736517843357
CUL4A	ERCC6	0.999598333131416
CUL4A	XPC	0.996348633533564
RBX1	LIG1	0.990669425099195
RBX1	RFC1	0.994782243461917
RBX1	RFC2	0.988012799084073
RBX1	RFC3	0.979077428271465
RBX1	RFC4	0.969603661394138
RBX1	RFC5	0.974604068677134
RBX1	PCNA	0.959712700135344
RBX1	POLE3	0.973832133664152
RBX1	POLE	0.998514650299133
RBX1	POLE2	0.98366876095438
RBX1	ERCC4	0.971421697295407
RBX1	ERCC5	0.99664448635842
RBX1	POLD3	0.99387130899193
RBX1	POLD1	0.999125187784471
RBX1	POLD2	0.9737831353864
RBX1	POLD4	0.999344956821145
RBX1	RPA4	0.990444786272995
RBX1	RPA1	0.942511885097933
RBX1	RPA2	0.956069460619884
RBX1	RPA3	0.975911455976413
RBX1	ERCC1	0.999445473904262
RBX1	XPA	0.996807295389322
RBX1	DDB2	0.999233632548891
RBX1	CETN2	0.987446741805234
RBX1	RAD23B	0.982911101814708
RBX1	ERCC8	0.999004248392801
RBX1	ERCC6	0.999460735692792
RBX1	XPC	0.995590611842776
LIG1	RFC1	0.981712526676157
LIG1	RFC2	0.925176429057337
LIG1	RFC3	0.911173383886787
LIG1	RFC4	0.827884826677588
LIG1	RFC5	0.882476844365974
LIG1	PCNA	0.878713519616625
LIG1	POLE3	0.977781567504493
LIG1	POLE	0.907567685676571
LIG1	POLE2	0.849660129774541
LIG1	ERCC4	0.998272906107848
LIG1	ERCC5	0.997160453194785
LIG1	POLD3	0.962573634347056
LIG1	POLD1	0.913847989258611
LIG1	POLD2	0.911366870269016
LIG1	POLD4	0.999149640527251
LIG1	RPA4	0.990465769355468
LIG1	RPA1	0.970824174786806
LIG1	RPA2	0.947004020424566
LIG1	RPA3	0.898167522295036
LIG1	ERCC1	0.976875799930049
LIG1	XPA	0.990254964019189
LIG1	DDB2	0.997399185520722
LIG1	CETN2	0.994743039734403
LIG1	RAD23B	0.965976018851854
LIG1	ERCC8	0.992613233549699
LIG1	ERCC6	0.997743669083836
LIG1	XPC	0.95336436816435
RFC1	RFC2	0.994091892482506
RFC1	RFC3	0.997635234453729
RFC1	RFC4	0.994397372907893
RFC1	RFC5	0.997041891519156
RFC1	PCNA	0.99661596875936
RFC1	POLE3	0.998881485973144
RFC1	POLE	0.903673191472946
RFC1	POLE2	0.991692762683037
RFC1	ERCC4	0.985826685682175
RFC1	ERCC5	0.987384898606567
RFC1	POLD3	0.999576641220758
RFC1	POLD1	0.965817172112218
RFC1	POLD2	0.992400880013653
RFC1	POLD4	0.994925355719465
RFC1	RPA4	0.999373688497858
RFC1	RPA1	0.995994292910218
RFC1	RPA2	0.997563789905044
RFC1	RPA3	0.994621892621471
RFC1	ERCC1	0.989522888757639
RFC1	XPA	0.957029122615978
RFC1	DDB2	0.999467855622647
RFC1	CETN2	0.998824877697006
RFC1	RAD23B	0.996998581827809
RFC1	ERCC8	0.999427737735858
RFC1	ERCC6	0.998866864421851
RFC1	XPC	0.991845504198599
RFC2	RFC3	0.901561374976316
RFC2	RFC4	0.833294693067784
RFC2	RFC5	0.887921427200364
RFC2	PCNA	0.899707027433522
RFC2	POLE3	0.965104478079725
RFC2	POLE	0.970071296035001
RFC2	POLE2	0.892081583818313
RFC2	ERCC4	0.9982890821651
RFC2	ERCC5	0.989352798271262
RFC2	POLD3	0.982564838995079
RFC2	POLD1	0.975600906001171
RFC2	POLD2	0.89175880545765
RFC2	POLD4	0.999112503378225
RFC2	RPA4	0.975140730196128
RFC2	RPA1	0.977574413722327
RFC2	RPA2	0.943148000897368
RFC2	RPA3	0.863463965083667
RFC2	ERCC1	0.986635199936656
RFC2	XPA	0.990007004572247
RFC2	DDB2	0.995540844352573
RFC2	CETN2	0.994567137699483
RFC2	RAD23B	0.956971082951031
RFC2	ERCC8	0.991675960147376
RFC2	ERCC6	0.99823500502765
RFC2	XPC	0.942123177111137
RFC3	RFC4	0.741847137113129
RFC3	RFC5	0.777571943201249
RFC3	PCNA	0.827033102026126
RFC3	POLE3	0.973162802253317
RFC3	POLE	0.985009290525968
RFC3	POLE2	0.84706945199933
RFC3	ERCC4	0.997344836632514
RFC3	ERCC5	0.994973619558792
RFC3	POLD3	0.955614166472605
RFC3	POLD1	0.982918749250265
RFC3	POLD2	0.905604747121997
RFC3	POLD4	0.998780167959417
RFC3	RPA4	0.975136298195228
RFC3	RPA1	0.957325752068787
RFC3	RPA2	0.945321682199395
RFC3	RPA3	0.866548863029885
RFC3	ERCC1	0.994031177392844
RFC3	XPA	0.988833149563123
RFC3	DDB2	0.989268344224492
RFC3	CETN2	0.993803782887542
RFC3	RAD23B	0.923977049394998
RFC3	ERCC8	0.992277944411251
RFC3	ERCC6	0.997900578468028
RFC3	XPC	0.914723474917114
RFC4	RFC5	0.734524746141995
RFC4	PCNA	0.780296792389366
RFC4	POLE3	0.95132009113278
RFC4	POLE	0.965050774074969
RFC4	POLE2	0.778254184521058
RFC4	ERCC4	0.996201333596674
RFC4	ERCC5	0.991138607247346
RFC4	POLD3	0.920329044578828
RFC4	POLD1	0.966464287527474
RFC4	POLD2	0.793932030778852
RFC4	POLD4	0.99792596492068
RFC4	RPA4	0.959768174354532
RFC4	RPA1	0.938675094118222
RFC4	RPA2	0.885175538821157
RFC4	RPA3	0.76822052547674
RFC4	ERCC1	0.984745215130042
RFC4	XPA	0.972284350494911
RFC4	DDB2	0.985507887321912
RFC4	CETN2	0.982205996089513
RFC4	RAD23B	0.842231366178437
RFC4	ERCC8	0.984366133933336
RFC4	ERCC6	0.99511967661525
RFC4	XPC	0.848417797090632
RFC5	PCNA	0.811197993773715
RFC5	POLE3	0.96090382037551
RFC5	POLE	0.980258439023396
RFC5	POLE2	0.816915366493808
RFC5	ERCC4	0.996958247851081
RFC5	ERCC5	0.995081377528664
RFC5	POLD3	0.917879569864398
RFC5	POLD1	0.980893116151754
RFC5	POLD2	0.892182161159192
RFC5	POLD4	0.998775517287223
RFC5	RPA4	0.975915521751862
RFC5	RPA1	0.947279522995827
RFC5	RPA2	0.913069510654717
RFC5	RPA3	0.860781132077372
RFC5	ERCC1	0.993649647375338
RFC5	XPA	0.987911657409191
RFC5	DDB2	0.991853781089184
RFC5	CETN2	0.991069135234595
RFC5	RAD23B	0.892401668239916
RFC5	ERCC8	0.990121771752451
RFC5	ERCC6	0.996256659583403
RFC5	XPC	0.906010190177291
PCNA	POLE3	0.952419307080217
PCNA	POLE	0.981487048286421
PCNA	POLE2	0.832393304908307
PCNA	ERCC4	0.995317990206144
PCNA	ERCC5	0.995892992714098
PCNA	POLD3	0.926604177356564
PCNA	POLD1	0.982297370693494
PCNA	POLD2	0.884149188355243
PCNA	POLD4	0.998959305464914
PCNA	RPA4	0.966554412935146
PCNA	RPA1	0.941125890762581
PCNA	RPA2	0.870408214343472
PCNA	RPA3	0.863023756651544
PCNA	ERCC1	0.993198612246866
PCNA	XPA	0.988487314296287
PCNA	DDB2	0.992524903640626
PCNA	CETN2	0.986165519239995
PCNA	RAD23B	0.852182282957399
PCNA	ERCC8	0.985283641748253
PCNA	ERCC6	0.99619249910852
PCNA	XPC	0.91779862679072
POLE3	POLE	0.997275256199383
POLE3	POLE2	0.969970396778405
POLE3	ERCC4	0.996619046211178
POLE3	ERCC5	0.999345113681454
POLE3	POLD3	0.992888729021597
POLE3	POLD1	0.997969820644872
POLE3	POLD2	0.964109499252074
POLE3	POLD4	0.999255051973517
POLE3	RPA4	0.996145474584784
POLE3	RPA1	0.928250030734088
POLE3	RPA2	0.955103181604292
POLE3	RPA3	0.961263272783523
POLE3	ERCC1	0.998887806416897
POLE3	XPA	0.998964507318732
POLE3	DDB2	0.999193496665819
POLE3	CETN2	0.99225724243015
POLE3	RAD23B	0.968295642874573
POLE3	ERCC8	0.998744402719775
POLE3	ERCC6	0.999680276157904
POLE3	XPC	0.99164627158571
POLE	POLE2	0.954701470701467
POLE	ERCC4	0.995799271111731
POLE	ERCC5	0.996489080159222
POLE	POLD3	0.995777662199223
POLE	POLD1	0.942566392688424
POLE	POLD2	0.972587071178201
POLE	POLD4	0.998287031432761
POLE	RPA4	0.998491986143075
POLE	RPA1	0.99648424066587
POLE	RPA2	0.991429907837517
POLE	RPA3	0.975905751807882
POLE	ERCC1	0.975227280806817
POLE	XPA	0.978326725874695
POLE	DDB2	0.999436927637009
POLE	CETN2	0.99879765582819
POLE	RAD23B	0.99541378857478
POLE	ERCC8	0.997996271094666
POLE	ERCC6	0.998978330488851
POLE	XPC	0.985410381417165
POLE2	ERCC4	0.997587981582221
POLE2	ERCC5	0.99053176150532
POLE2	POLD3	0.922226362425271
POLE2	POLD1	0.95209575720829
POLE2	POLD2	0.898500108824847
POLE2	POLD4	0.999180235797434
POLE2	RPA4	0.981941367056793
POLE2	RPA1	0.966865583913726
POLE2	RPA2	0.921280157856466
POLE2	RPA3	0.864281894431525
POLE2	ERCC1	0.988640118876073
POLE2	XPA	0.985340847162048
POLE2	DDB2	0.994563312495151
POLE2	CETN2	0.993250547963315
POLE2	RAD23B	0.924373190238251
POLE2	ERCC8	0.985360611946809
POLE2	ERCC6	0.995520144969055
POLE2	XPC	0.9018686502755
ERCC4	ERCC5	0.982488176175217
ERCC4	POLD3	0.999234784250917
ERCC4	POLD1	0.997636920005295
ERCC4	POLD2	0.997254903077087
ERCC4	POLD4	0.999379484474833
ERCC4	RPA4	0.993835283661286
ERCC4	RPA1	0.972699413476097
ERCC4	RPA2	0.992720723704901
ERCC4	RPA3	0.997015929720996
ERCC4	ERCC1	0.999440974057415
ERCC4	XPA	0.985209814680674
ERCC4	DDB2	0.999549377657707
ERCC4	CETN2	0.994789716619194
ERCC4	RAD23B	0.997896725532042
ERCC4	ERCC8	0.99851804721429
ERCC4	ERCC6	0.992052540075626
ERCC4	XPC	0.995000574573192
ERCC5	POLD3	0.999521605306397
ERCC5	POLD1	0.998186867096975
ERCC5	POLD2	0.995496662501815
ERCC5	POLD4	0.998424047756037
ERCC5	RPA4	0.998596512471713
ERCC5	RPA1	0.997915125322572
ERCC5	RPA2	0.998259438291354
ERCC5	RPA3	0.98788543193182
ERCC5	ERCC1	0.995559111891566
ERCC5	XPA	0.978579702018517
ERCC5	DDB2	0.98580429397761
ERCC5	CETN2	0.999166839909681
