"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_32"	"Net_32"	"1"	"0.992507568156407"	"Non-non"
"AASS"	"BBOX1"	"2"	"0.993708605441147"	"Sig-non"
"AASS"	"ALDH9A1"	"3"	"0.999270681974518"	"Sig-non"
"AASS"	"TMLHE"	"4"	"0.999695598052073"	"Non-non"
"AASS"	"SPCS1"	"5"	"0.999714464123937"	"Sig-non"
"AASS"	"SPCS3"	"6"	"0.999748129992622"	"Sig-non"
"AASS"	"EHMT2"	"7"	"0.999771005714948"	"Sig-non"
"AASS"	"SETD1B"	"8"	"0.999870215970237"	"Non-non"
"AASS"	"SETD2"	"9"	"0.999879745582534"	"Sig-non"
"AASS"	"SETD8"	"10"	"0.999930925617623"	"Sig-non"
"AASS"	"SUV420H1"	"11"	"0.999949505189857"	"Sig-non"
"AASS"	"WHSC1L1"	"12"	"0.999953288063745"	"Non-non"
"AASS"	"ASH1L"	"13"	"0.999962745053823"	"Sig-non"
"AASS"	"SETMAR"	"14"	"0.999969515257338"	"Non-non"
"AASS"	"NSD1"	"15"	"0.999974430583458"	"Non-non"
"AASS"	"SUV39H1"	"16"	"0.999980137351651"	"Sig-non"
"AASS"	"WHSC1"	"17"	"0.999980163744672"	"Sig-non"
"AASS"	"SUV39H2"	"18"	"0.999981336092683"	"Sig-non"
"AASS"	"EHMT1"	"19"	"0.999981361937503"	"Non-non"
"AASS"	"DOT1L"	"20"	"0.999986437365215"	"Non-non"
"AASS"	"SETD1A"	"21"	"0.999986529653085"	"Sig-non"
"AASS"	"SETDB1"	"22"	"0.999987506541718"	"Sig-non"
"AASS"	"PLOD1"	"23"	"0.999987849229408"	"Sig-non"
"AASS"	"PLOD2"	"24"	"0.999990889310627"	"Sig-non"
"AASS"	"PLOD3"	"25"	"0.999992175092099"	"Sig-non"
"AASS"	"ECHS1"	"26"	"0.999992984017356"	"Sig-non"
"AASS"	"EHHADH"	"27"	"0.99999298815576"	"Sig-non"
"AASS"	"HADHA"	"28"	"0.999993588387219"	"Sig-non"
"AASS"	"HSD17B10"	"29"	"0.999993588486731"	"Sig-non"
"AASS"	"HADH"	"30"	"0.999994561885642"	"Non-non"
"AASS"	"HSD17B4"	"31"	"0.999994890305186"	"Sig-non"
"AASS"	"AASDHPPT"	"32"	"0.999995124905956"	"Sig-non"
"AASS"	"OGDH"	"33"	"0.999996128666318"	"Non-non"
"AASS"	"OGDHL"	"34"	"0.999996346310859"	"Non-non"
"AASS"	"ACAT1"	"35"	"0.999996632579213"	"Sig-non"
"AASS"	"ACAT2"	"36"	"0.999996795220741"	"Sig-non"
"AASS"	"GCDH"	"37"	"0.999996911663602"	"Sig-non"
"AASS"	"ALDH2"	"38"	"0.999996933610589"	"Sig-non"
"AASS"	"ALDH3A1"	"39"	"0.999997066778491"	"Non-non"
"AASS"	"ALDH1B1"	"40"	"0.999997234875291"	"Sig-non"
"AASS"	"ALDH1A3"	"41"	"0.999997244723395"	"Sig-non"
"AASS"	"ALDH3A2"	"42"	"0.999997322137505"	"Sig-non"
"AASS"	"ALDH7A1"	"43"	"0.99999745925247"	"Sig-non"
"AASS"	"PIPOX"	"44"	"0.999997638215114"	"Non-non"
"BBOX1"	"ALDH9A1"	"45"	"0.999997858787886"	"Sig-sig"
"BBOX1"	"TMLHE"	"46"	"0.999997969195298"	"Sig-non"
"BBOX1"	"SPCS1"	"47"	"0.999998042465705"	"Sig-sig"
"BBOX1"	"SPCS3"	"48"	"0.999998129501959"	"Sig-sig"
"BBOX1"	"EHMT2"	"49"	"0.999998146631266"	"Sig-sig"
"BBOX1"	"SETD1B"	"50"	"0.999998524994804"	"Sig-non"
