"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"CYP2E1"	"CYP3A5"	"67"	"0.86223345009785"	"Sig-non"
"CYP2E1"	"CYP3A43"	"68"	"0.8668201644056"	"Sig-non"
"CYP2E1"	"CYP1A2"	"69"	"0.867618571730207"	"Sig-non"
"CYP2E1"	"GSTA1"	"70"	"0.868434637446269"	"Non-non"
"CYP2E1"	"GSTA2"	"71"	"0.868707357542541"	"Non-non"
"CYP2E1"	"GSTA3"	"72"	"0.868774265224048"	"Non-non"
"CYP2E1"	"GSTA4"	"73"	"0.868904971839162"	"Sig-non"
"CYP2E1"	"GSTM1"	"74"	"0.868979065919475"	"Sig-non"
"CYP2E1"	"GSTM2"	"75"	"0.869120206785743"	"Sig-non"
"CYP2E1"	"GSTM3"	"76"	"0.86924060211121"	"Non-non"
"CYP2E1"	"GSTM4"	"77"	"0.870165700022865"	"Sig-non"
"CYP2E1"	"GSTM5"	"78"	"0.870966971462119"	"Sig-non"
"CYP2E1"	"GSTP1"	"79"	"0.873853909303531"	"Non-non"
"CYP2E1"	"GSTT1"	"80"	"0.875540330829941"	"Sig-non"
"CYP2E1"	"GSTT2"	"81"	"0.876535280596631"	"Non-non"
"CYP2E1"	"GSTZ1"	"82"	"0.877503697744536"	"Sig-non"
"CYP2E1"	"GSTK1"	"83"	"0.878191325707635"	"Non-non"
"CYP2E1"	"MGST2"	"84"	"0.878628977208982"	"Sig-non"
"CYP2E1"	"MGST3"	"85"	"0.879598326448715"	"Sig-non"
"CYP2E1"	"GSTO1"	"86"	"0.881219020616512"	"Sig-non"
"CYP2E1"	"UGT2A1"	"87"	"0.883732267533442"	"Sig-non"
"CYP2E1"	"UGT2B28"	"88"	"0.885212266485989"	"Sig-non"
"CYP2E1"	"UGT1A8"	"89"	"0.885400212207876"	"Non-non"
"CYP2E1"	"UGT1A6"	"90"	"0.888667411492684"	"Sig-non"
"CYP2E1"	"UGT1A9"	"91"	"0.889119445515489"	"Sig-non"
"CYP2E1"	"UGT1A1"	"92"	"0.88942206729685"	"Sig-non"
"CYP2E1"	"UGT1A3"	"93"	"0.889761603870819"	"Sig-non"
"CYP2E1"	"UGT2B4"	"94"	"0.889963509581595"	"Non-non"
"CYP2E1"	"UGT2B15"	"95"	"0.889975997723144"	"Non-non"
"CYP2E1"	"UGT2B17"	"96"	"0.890339868354284"	"Sig-non"
"CYP2E1"	"UGT2A3"	"97"	"0.890733291972599"	"Non-non"
"CYP2E1"	"ALDH3A1"	"98"	"0.892374976264322"	"Non-non"
"CYP2E1"	"ALDH1A3"	"99"	"0.893385892094362"	"Sig-non"
"CYP2E1"	"ALDH3B1"	"100"	"0.893566554097327"	"Sig-non"
"CYP2E1"	"ALDH3B2"	"101"	"0.89478129608226"	"Sig-non"
"CYP2E1"	"ADH1A"	"102"	"0.895016328594618"	"Sig-non"
"CYP2E1"	"ADH1B"	"103"	"0.895068104083067"	"Sig-non"
"CYP2E1"	"ADH1C"	"104"	"0.89831115408555"	"Sig-non"
"CYP2E1"	"ADH5"	"105"	"0.899494900831258"	"Sig-non"
"CYP2E1"	"ADH6"	"106"	"0.899701377008247"	"Non-non"
"CYP2E1"	"ADH7"	"107"	"0.901413285212501"	"Non-non"
"CYP2E1"	"EPHX1"	"108"	"0.901531716126472"	"Sig-non"
"CYP2E1"	"AKR1C4"	"109"	"0.902297674995634"	"Non-non"
"CYP2E1"	"AKR1C1"	"110"	"0.902656225561956"	"Non-non"
"CYP2E1"	"AKR1C2"	"111"	"0.903219914731782"	"Sig-non"
"CYP2E1"	"AKR1C3"	"112"	"0.904087833569035"	"Non-non"
"CYP2F1"	"CYP1A1"	"113"	"0.90468925485947"	"Sig-non"
"CYP2F1"	"CYP1B1"	"114"	"0.904869707777246"	"Sig-sig"
"CYP2F1"	"CYP3A7"	"115"	"0.904944040008449"	"Sig-sig"
"CYP2F1"	"CYP2C19"	"116"	"0.905372477413455"	"Sig-non"
"CYP2F1"	"CYP2C8"	"117"	"0.909161318856078"	"Sig-non"
"CYP2F1"	"CYP2C9"	"118"	"0.911530818683962"	"Sig-non"
"CYP2F1"	"CYP2C18"	"119"	"0.911734535426965"	"Sig-non"
"CYP2F1"	"CYP3A4"	"120"	"0.912140594065161"	"Sig-sig"
"CYP2F1"	"CYP3A5"	"121"	"0.912355026158531"	"Sig-sig"
"CYP2F1"	"CYP3A43"	"122"	"0.912372032770307"	"Sig-sig"
"CYP2F1"	"CYP1A2"	"123"	"0.912564874531815"	"Sig-sig"
"CYP2F1"	"GSTA1"	"124"	"0.913607425962773"	"Sig-non"
"CYP2F1"	"GSTA2"	"125"	"0.913874655424199"	"Sig-non"
"CYP2F1"	"GSTA3"	"126"	"0.914509646639166"	"Sig-non"
"CYP2F1"	"GSTA4"	"127"	"0.914602995709977"	"Sig-sig"
"CYP2F1"	"GSTM1"	"128"	"0.91465414455796"	"Sig-sig"
"CYP2F1"	"GSTM2"	"129"	"0.915185498735963"	"Sig-sig"
"CYP2F1"	"GSTM3"	"130"	"0.91544085076698"	"Sig-non"
"CYP2F1"	"GSTM4"	"131"	"0.916067620970951"	"Sig-sig"
"CYP2F1"	"GSTM5"	"132"	"0.916314559783062"	"Sig-sig"
"CYP2F1"	"GSTP1"	"133"	"0.917689237672212"	"Sig-non"
"CYP2F1"	"GSTT1"	"134"	"0.918773530402279"	"Sig-sig"
"CYP2F1"	"GSTT2"	"135"	"0.918883492338811"	"Sig-non"
"CYP2F1"	"GSTZ1"	"136"	"0.919187271189552"	"Sig-sig"
"CYP2F1"	"GSTK1"	"137"	"0.91960926096611"	"Sig-non"
"CYP2F1"	"MGST2"	"138"	"0.919703091849343"	"Sig-sig"
"CYP2F1"	"MGST3"	"139"	"0.920143340955645"	"Sig-sig"
"CYP2F1"	"GSTO1"	"140"	"0.920611178916835"	"Sig-sig"
"CYP2F1"	"UGT2A1"	"141"	"0.920639634108303"	"Sig-sig"
"CYP2F1"	"UGT2B28"	"142"	"0.920718109230968"	"Sig-sig"
"CYP2F1"	"UGT1A8"	"143"	"0.92082096186305"	"Sig-non"
"CYP2F1"	"UGT1A6"	"144"	"0.921005023874944"	"Sig-sig"
"CYP2F1"	"UGT1A9"	"145"	"0.921591353286771"	"Sig-sig"
"CYP2F1"	"UGT1A1"	"146"	"0.923063099012082"	"Sig-sig"
"CYP2F1"	"UGT1A3"	"147"	"0.923731865101724"	"Sig-sig"
"CYP2F1"	"UGT2B4"	"148"	"0.9238022753754"	"Sig-non"
"CYP2F1"	"UGT2B15"	"149"	"0.924303485097925"	"Sig-non"
"CYP2F1"	"UGT2B17"	"150"	"0.92469732779212"	"Sig-sig"
"CYP2F1"	"UGT2A3"	"151"	"0.924769838497826"	"Sig-non"
"CYP2F1"	"ALDH3A1"	"152"	"0.925151589850959"	"Sig-non"
"CYP2F1"	"ALDH1A3"	"153"	"0.925393863945113"	"Sig-sig"
"CYP2F1"	"ALDH3B1"	"154"	"0.926832078279285"	"Sig-sig"
"CYP2F1"	"ALDH3B2"	"155"	"0.927232010596317"	"Sig-sig"
"CYP2F1"	"ADH1A"	"156"	"0.927255989430883"	"Sig-sig"
"CYP2F1"	"ADH1B"	"157"	"0.927439750373352"	"Sig-sig"
"CYP2F1"	"ADH1C"	"158"	"0.928175071714491"	"Sig-sig"
"CYP2F1"	"ADH5"	"159"	"0.92819631477217"	"Sig-sig"
"CYP2F1"	"ADH6"	"160"	"0.92906870134317"	"Sig-non"
"CYP2F1"	"ADH7"	"161"	"0.929288885666511"	"Sig-non"
"CYP2F1"	"EPHX1"	"162"	"0.929291957765024"	"Sig-sig"
"CYP2F1"	"AKR1C4"	"163"	"0.929354021949485"	"Sig-non"
"CYP2F1"	"AKR1C1"	"164"	"0.92960076499039"	"Sig-non"
"CYP2F1"	"AKR1C2"	"165"	"0.93001535967193"	"Sig-sig"
"CYP2F1"	"AKR1C3"	"166"	"0.930122507719677"	"Sig-non"
"CYP1A1"	"CYP1B1"	"167"	"0.930149913441569"	"Sig-non"
"CYP1A1"	"CYP3A7"	"168"	"0.930299193052553"	"Sig-non"
"CYP1A1"	"CYP2C19"	"169"	"0.930734253280601"	"Non-non"
"CYP1A1"	"CYP2C8"	"170"	"0.930739634448686"	"Non-non"
"CYP1A1"	"CYP2C9"	"171"	"0.930833564948717"	"Non-non"
"CYP1A1"	"CYP2C18"	"172"	"0.931200544980362"	"Non-non"
"CYP1A1"	"CYP3A4"	"173"	"0.931769580119032"	"Sig-non"
"CYP1A1"	"CYP3A5"	"174"	"0.932386107831643"	"Sig-non"
"CYP1A1"	"CYP3A43"	"175"	"0.932815953419343"	"Sig-non"
"CYP1A1"	"CYP1A2"	"176"	"0.933316138809646"	"Sig-non"
"CYP1A1"	"GSTA1"	"177"	"0.933375361869778"	"Non-non"
"CYP1A1"	"GSTA2"	"178"	"0.933431048971239"	"Non-non"
"CYP1A1"	"GSTA3"	"179"	"0.933804570539292"	"Non-non"
"CYP1A1"	"GSTA4"	"180"	"0.933837439920473"	"Sig-non"
"CYP1A1"	"GSTM1"	"181"	"0.934367659805309"	"Sig-non"
"CYP1A1"	"GSTM2"	"182"	"0.934871208493506"	"Sig-non"
"CYP1A1"	"GSTM3"	"183"	"0.934955463551493"	"Non-non"
"CYP1A1"	"GSTM4"	"184"	"0.935065540279756"	"Sig-non"
"CYP1A1"	"GSTM5"	"185"	"0.935187281166728"	"Sig-non"
"CYP1A1"	"GSTP1"	"186"	"0.935210654413826"	"Non-non"
"CYP1A1"	"GSTT1"	"187"	"0.935307255259234"	"Sig-non"
"CYP1A1"	"GSTT2"	"188"	"0.93605273823288"	"Non-non"
"CYP1A1"	"GSTZ1"	"189"	"0.936470676310338"	"Sig-non"
"CYP1A1"	"GSTK1"	"190"	"0.936567897273374"	"Non-non"
"CYP1A1"	"MGST2"	"191"	"0.936577446358746"	"Sig-non"
"CYP1A1"	"MGST3"	"192"	"0.936814351166705"	"Sig-non"
"CYP1A1"	"GSTO1"	"193"	"0.937090824316251"	"Sig-non"
"CYP1A1"	"UGT2A1"	"194"	"0.937618904482866"	"Sig-non"
"CYP1A1"	"UGT2B28"	"195"	"0.937842007263005"	"Sig-non"
"CYP1A1"	"UGT1A8"	"196"	"0.938019127183428"	"Non-non"
"CYP1A1"	"UGT1A6"	"197"	"0.938580005514886"	"Sig-non"
"CYP1A1"	"UGT1A9"	"198"	"0.938721260543268"	"Sig-non"
"CYP1A1"	"UGT1A1"	"199"	"0.938772544433861"	"Sig-non"
"CYP1A1"	"UGT1A3"	"200"	"0.938824067947534"	"Sig-non"
"CYP1A1"	"UGT2B4"	"201"	"0.939141282026914"	"Non-non"
"CYP1A1"	"UGT2B15"	"202"	"0.939851884636445"	"Non-non"
"CYP1A1"	"UGT2B17"	"203"	"0.939950088165124"	"Sig-non"
"CYP1A1"	"UGT2A3"	"204"	"0.940001288003204"	"Non-non"
"CYP1A1"	"ALDH3A1"	"205"	"0.940574262369354"	"Non-non"
"CYP1A1"	"ALDH1A3"	"206"	"0.941169043715001"	"Sig-non"
"CYP1A1"	"ALDH3B1"	"207"	"0.941534249130046"	"Sig-non"
"CYP1A1"	"ALDH3B2"	"208"	"0.941668602474184"	"Sig-non"
"CYP1A1"	"ADH1A"	"209"	"0.941778506867262"	"Sig-non"
"CYP1A1"	"ADH1B"	"210"	"0.941836476327506"	"Sig-non"
"CYP1A1"	"ADH1C"	"211"	"0.941869540816144"	"Sig-non"
"CYP1A1"	"ADH5"	"212"	"0.941961789899773"	"Sig-non"
"CYP1A1"	"ADH6"	"213"	"0.942073134714214"	"Non-non"
"CYP1A1"	"ADH7"	"214"	"0.942235235329216"	"Non-non"
"CYP1A1"	"EPHX1"	"215"	"0.942632885803074"	"Sig-non"
"CYP1A1"	"AKR1C4"	"216"	"0.942866065668682"	"Non-non"
"CYP1A1"	"AKR1C1"	"217"	"0.943016735546027"	"Non-non"
"CYP1A1"	"AKR1C2"	"218"	"0.943314983955032"	"Sig-non"
"CYP1A1"	"AKR1C3"	"219"	"0.943651074407561"	"Non-non"
"CYP1B1"	"CYP3A7"	"220"	"0.944032552064771"	"Sig-sig"
"CYP1B1"	"CYP2C19"	"221"	"0.944139003689334"	"Sig-non"
"CYP1B1"	"CYP2C8"	"222"	"0.944286993327902"	"Sig-non"
"CYP1B1"	"CYP2C9"	"223"	"0.944417741067107"	"Sig-non"
"CYP1B1"	"CYP2C18"	"224"	"0.944422903064085"	"Sig-non"
"CYP1B1"	"CYP3A4"	"225"	"0.945245986008041"	"Sig-sig"
"CYP1B1"	"CYP3A5"	"226"	"0.945368771077187"	"Sig-sig"
"CYP1B1"	"CYP3A43"	"227"	"0.945720916876293"	"Sig-sig"
"CYP1B1"	"CYP1A2"	"228"	"0.945911710053007"	"Sig-sig"
"CYP1B1"	"GSTA1"	"229"	"0.946388133857748"	"Sig-non"
"CYP1B1"	"GSTA2"	"230"	"0.946413481258632"	"Sig-non"
"CYP1B1"	"GSTA3"	"231"	"0.946424482350964"	"Sig-non"
"CYP1B1"	"GSTA4"	"232"	"0.946780226261746"	"Sig-sig"
"CYP1B1"	"GSTM1"	"233"	"0.946903731909085"	"Sig-sig"
"CYP1B1"	"GSTM2"	"234"	"0.947039481681462"	"Sig-sig"
"CYP1B1"	"GSTM3"	"235"	"0.947323439396085"	"Sig-non"
"CYP1B1"	"GSTM4"	"236"	"0.947555121586772"	"Sig-sig"
"CYP1B1"	"GSTM5"	"237"	"0.94770654234235"	"Sig-sig"
"CYP1B1"	"GSTP1"	"238"	"0.947968933626369"	"Sig-non"
"CYP1B1"	"GSTT1"	"239"	"0.948235285739527"	"Sig-sig"
"CYP1B1"	"GSTT2"	"240"	"0.948327540508613"	"Sig-non"
"CYP1B1"	"GSTZ1"	"241"	"0.948542401056035"	"Sig-sig"
"CYP1B1"	"GSTK1"	"242"	"0.948609807000802"	"Sig-non"
"CYP1B1"	"MGST2"	"243"	"0.948731200697815"	"Sig-sig"
"CYP1B1"	"MGST3"	"244"	"0.948733471297452"	"Sig-sig"
"CYP1B1"	"GSTO1"	"245"	"0.948754831910697"	"Sig-sig"
"CYP1B1"	"UGT2A1"	"246"	"0.948785767958747"	"Sig-sig"
"CYP1B1"	"UGT2B28"	"247"	"0.948848188688846"	"Sig-sig"
"CYP1B1"	"UGT1A8"	"248"	"0.949158165755463"	"Sig-non"
"CYP1B1"	"UGT1A6"	"249"	"0.949557669631833"	"Sig-sig"
"CYP1B1"	"UGT1A9"	"250"	"0.949592073925793"	"Sig-sig"
"CYP1B1"	"UGT1A1"	"251"	"0.949890375708678"	"Sig-sig"
"CYP1B1"	"UGT1A3"	"252"	"0.949951348835772"	"Sig-sig"
"CYP1B1"	"UGT2B4"	"253"	"0.950447821107767"	"Sig-non"
"CYP1B1"	"UGT2B15"	"254"	"0.950474810974353"	"Sig-non"
"CYP1B1"	"UGT2B17"	"255"	"0.950545073149787"	"Sig-sig"
"CYP1B1"	"UGT2A3"	"256"	"0.950924099009943"	"Sig-non"
"CYP1B1"	"ALDH3A1"	"257"	"0.951208016614286"	"Sig-non"
"CYP1B1"	"ALDH1A3"	"258"	"0.951246036863513"	"Sig-sig"
"CYP1B1"	"ALDH3B1"	"259"	"0.951518776438099"	"Sig-sig"
"CYP1B1"	"ALDH3B2"	"260"	"0.951770539013179"	"Sig-sig"
"CYP1B1"	"ADH1A"	"261"	"0.951776524906606"	"Sig-sig"
"CYP1B1"	"ADH1B"	"262"	"0.952125460799777"	"Sig-sig"
"CYP1B1"	"ADH1C"	"263"	"0.952321749603858"	"Sig-sig"
"CYP1B1"	"ADH5"	"264"	"0.95238250454357"	"Sig-sig"
"CYP1B1"	"ADH6"	"265"	"0.952389072129627"	"Sig-non"
"CYP1B1"	"ADH7"	"266"	"0.953301092191098"	"Sig-non"
"CYP1B1"	"EPHX1"	"267"	"0.953333980966778"	"Sig-sig"
"CYP1B1"	"AKR1C4"	"268"	"0.953520981372416"	"Sig-non"
"CYP1B1"	"AKR1C1"	"269"	"0.953539717159382"	"Sig-non"
"CYP1B1"	"AKR1C2"	"270"	"0.95371452295244"	"Sig-sig"
"CYP1B1"	"AKR1C3"	"271"	"0.9537288445816"	"Sig-non"
"CYP3A7"	"CYP2C19"	"272"	"0.953915766599409"	"Sig-non"
"CYP3A7"	"CYP2C8"	"273"	"0.95479789917439"	"Sig-non"
"CYP3A7"	"CYP2C9"	"274"	"0.955110098333168"	"Sig-non"
"CYP3A7"	"CYP2C18"	"275"	"0.955126705501454"	"Sig-non"
"CYP3A7"	"CYP3A4"	"276"	"0.955256185797837"	"Sig-sig"
"CYP3A7"	"CYP3A5"	"277"	"0.955892245463065"	"Sig-sig"
"CYP3A7"	"CYP3A43"	"278"	"0.956002493219059"	"Sig-sig"
"CYP3A7"	"CYP1A2"	"279"	"0.956216670830239"	"Sig-sig"
"CYP3A7"	"GSTA1"	"280"	"0.956402126860773"	"Sig-non"
"CYP3A7"	"GSTA2"	"281"	"0.956424546443206"	"Sig-non"
"CYP3A7"	"GSTA3"	"282"	"0.95648630460668"	"Sig-non"
"CYP3A7"	"GSTA4"	"283"	"0.956782464338174"	"Sig-sig"
"CYP3A7"	"GSTM1"	"284"	"0.956805272756611"	"Sig-sig"
"CYP3A7"	"GSTM2"	"285"	"0.956833503109467"	"Sig-sig"
"CYP3A7"	"GSTM3"	"286"	"0.956859341818944"	"Sig-non"
"CYP3A7"	"GSTM4"	"287"	"0.95714372605751"	"Sig-sig"
"CYP3A7"	"GSTM5"	"288"	"0.957522557969021"	"Sig-sig"
"CYP3A7"	"GSTP1"	"289"	"0.957838566855769"	"Sig-non"
"CYP3A7"	"GSTT1"	"290"	"0.957934408782564"	"Sig-sig"
"CYP3A7"	"GSTT2"	"291"	"0.957934855389964"	"Sig-non"
"CYP3A7"	"GSTZ1"	"292"	"0.958436004650498"	"Sig-sig"
"CYP3A7"	"GSTK1"	"293"	"0.958452752614032"	"Sig-non"
"CYP3A7"	"MGST2"	"294"	"0.958654982070605"	"Sig-sig"
"CYP3A7"	"MGST3"	"295"	"0.958717238115816"	"Sig-sig"
"CYP3A7"	"GSTO1"	"296"	"0.958873300102261"	"Sig-sig"
"CYP3A7"	"UGT2A1"	"297"	"0.958896319909566"	"Sig-sig"
"CYP3A7"	"UGT2B28"	"298"	"0.958987091298787"	"Sig-sig"
"CYP3A7"	"UGT1A8"	"299"	"0.959038561871346"	"Sig-non"
"CYP3A7"	"UGT1A6"	"300"	"0.959254625092372"	"Sig-sig"
"CYP3A7"	"UGT1A9"	"301"	"0.959270328922225"	"Sig-sig"
"CYP3A7"	"UGT1A1"	"302"	"0.959283270718355"	"Sig-sig"
"CYP3A7"	"UGT1A3"	"303"	"0.95940260097837"	"Sig-sig"
"CYP3A7"	"UGT2B4"	"304"	"0.959410218691199"	"Sig-non"
"CYP3A7"	"UGT2B15"	"305"	"0.959588178809647"	"Sig-non"
"CYP3A7"	"UGT2B17"	"306"	"0.959934709813219"	"Sig-sig"
"CYP3A7"	"UGT2A3"	"307"	"0.959983899903429"	"Sig-non"
"CYP3A7"	"ALDH3A1"	"308"	"0.960160337884264"	"Sig-non"
"CYP3A7"	"ALDH1A3"	"309"	"0.960484600121216"	"Sig-sig"
"CYP3A7"	"ALDH3B1"	"310"	"0.960525264109686"	"Sig-sig"
"CYP3A7"	"ALDH3B2"	"311"	"0.960585990410728"	"Sig-sig"
"CYP3A7"	"ADH1A"	"312"	"0.960871068200272"	"Sig-sig"
"CYP3A7"	"ADH1B"	"313"	"0.960910470551604"	"Sig-sig"
"CYP3A7"	"ADH1C"	"314"	"0.961283944487844"	"Sig-sig"
"CYP3A7"	"ADH5"	"315"	"0.96129185670671"	"Sig-sig"
"CYP3A7"	"ADH6"	"316"	"0.961367422354177"	"Sig-non"
"CYP3A7"	"ADH7"	"317"	"0.961422581416612"	"Sig-non"
"CYP3A7"	"EPHX1"	"318"	"0.961653550690298"	"Sig-sig"
"CYP3A7"	"AKR1C4"	"319"	"0.961999763090883"	"Sig-non"
"CYP3A7"	"AKR1C1"	"320"	"0.96224209178923"	"Sig-non"
"CYP3A7"	"AKR1C2"	"321"	"0.962361072837172"	"Sig-sig"
"CYP3A7"	"AKR1C3"	"322"	"0.962560308150546"	"Sig-non"
"CYP2C19"	"CYP2C8"	"323"	"0.96260485333253"	"Non-non"
"CYP2C19"	"CYP2C9"	"324"	"0.962724394581933"	"Non-non"
"CYP2C19"	"CYP2C18"	"325"	"0.962788845170806"	"Non-non"
"CYP2C19"	"CYP3A4"	"326"	"0.962945633020122"	"Sig-non"
"CYP2C19"	"CYP3A5"	"327"	"0.96298276872885"	"Sig-non"
"CYP2C19"	"CYP3A43"	"328"	"0.963034149937857"	"Sig-non"
"CYP2C19"	"CYP1A2"	"329"	"0.963128561621907"	"Sig-non"
"CYP2C19"	"GSTA1"	"330"	"0.963135959370269"	"Non-non"
"CYP2C19"	"GSTA2"	"331"	"0.96318577935382"	"Non-non"
"CYP2C19"	"GSTA3"	"332"	"0.963237281462889"	"Non-non"
"CYP2C19"	"GSTA4"	"333"	"0.963274363531122"	"Sig-non"
"CYP2C19"	"GSTM1"	"334"	"0.963492914878789"	"Sig-non"
"CYP2C19"	"GSTM2"	"335"	"0.963628813429735"	"Sig-non"
"CYP2C19"	"GSTM3"	"336"	"0.963724306687612"	"Non-non"
"CYP2C19"	"GSTM4"	"337"	"0.963745502427873"	"Sig-non"
"CYP2C19"	"GSTM5"	"338"	"0.963822758559691"	"Sig-non"
"CYP2C19"	"GSTP1"	"339"	"0.963837271713451"	"Non-non"
"CYP2C19"	"GSTT1"	"340"	"0.963890005436532"	"Sig-non"
"CYP2C19"	"GSTT2"	"341"	"0.963896857267685"	"Non-non"
"CYP2C19"	"GSTZ1"	"342"	"0.964081435926904"	"Sig-non"
"CYP2C19"	"GSTK1"	"343"	"0.964237454699188"	"Non-non"
"CYP2C19"	"MGST2"	"344"	"0.964506176950982"	"Sig-non"
"CYP2C19"	"MGST3"	"345"	"0.964714019830091"	"Sig-non"
"CYP2C19"	"GSTO1"	"346"	"0.964744557386811"	"Sig-non"
"CYP2C19"	"UGT2A1"	"347"	"0.964763338347672"	"Sig-non"
"CYP2C19"	"UGT2B28"	"348"	"0.964827774485657"	"Sig-non"
"CYP2C19"	"UGT1A8"	"349"	"0.964902543959784"	"Non-non"
"CYP2C19"	"UGT1A6"	"350"	"0.964940394526292"	"Sig-non"
"CYP2C19"	"UGT1A9"	"351"	"0.964965631495939"	"Sig-non"
"CYP2C19"	"UGT1A1"	"352"	"0.964974699597789"	"Sig-non"
