"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"KRAS"	"RRAS"	"370"	"0.767767087827944"	"Sig-sig"
"KRAS"	"RRAS2"	"371"	"0.768042322457807"	"Sig-sig"
"KRAS"	"RAF1"	"372"	"0.768129931021166"	"Sig-non"
"KRAS"	"MAP2K1"	"373"	"0.768195492453126"	"Sig-non"
"KRAS"	"MAP2K2"	"374"	"0.768279037501091"	"Sig-sig"
"KRAS"	"MAPK1"	"375"	"0.768335079791023"	"Sig-sig"
"KRAS"	"MAPK3"	"376"	"0.768604869985896"	"Sig-sig"
"KRAS"	"FOS"	"377"	"0.768615135002134"	"Sig-sig"
"KRAS"	"JUN"	"378"	"0.768778022227279"	"Sig-sig"
"KRAS"	"PTPN11"	"379"	"0.769730451662775"	"Sig-non"
"KRAS"	"PIK3C2A"	"380"	"0.76975157479595"	"Sig-sig"
"KRAS"	"PIK3C2B"	"381"	"0.769800310748474"	"Sig-sig"
"KRAS"	"PIK3C2G"	"382"	"0.770397818182295"	"Sig-non"
"KRAS"	"PIK3C3"	"383"	"0.77131563381107"	"Sig-non"
"KRAS"	"PIK3CA"	"384"	"0.771634707463293"	"Sig-non"
"KRAS"	"PIK3CB"	"385"	"0.771683944848404"	"Sig-non"
"KRAS"	"PIK3CD"	"386"	"0.771947504230443"	"Sig-sig"
"KRAS"	"PIK3CG"	"387"	"0.772168550075308"	"Sig-sig"
"KRAS"	"PIK3R1"	"388"	"0.772584788364193"	"Sig-sig"
"KRAS"	"PIK3R2"	"389"	"0.772823718310136"	"Sig-sig"
"KRAS"	"PIK3R3"	"390"	"0.773186931610572"	"Sig-non"
"KRAS"	"PIK3R5"	"391"	"0.773252735118869"	"Sig-non"
"MRAS"	"NRAS"	"392"	"0.773707699597415"	"Sig-non"
"MRAS"	"RRAS"	"393"	"0.773839729981681"	"Sig-non"
"MRAS"	"RRAS2"	"394"	"0.773909351163315"	"Sig-non"
"MRAS"	"RAF1"	"395"	"0.774126446607396"	"Non-non"
"MRAS"	"MAP2K1"	"396"	"0.774794206966127"	"Non-non"
"MRAS"	"MAP2K2"	"397"	"0.774890076356428"	"Sig-non"
"MRAS"	"MAPK1"	"398"	"0.774894415829781"	"Sig-non"
"MRAS"	"MAPK3"	"399"	"0.77491557660314"	"Sig-non"
"MRAS"	"FOS"	"400"	"0.775355233402795"	"Sig-non"
"MRAS"	"JUN"	"401"	"0.775747264622348"	"Sig-non"
"MRAS"	"PTPN11"	"402"	"0.77656237929858"	"Non-non"
"MRAS"	"PIK3C2A"	"403"	"0.776770020540572"	"Sig-non"
"MRAS"	"PIK3C2B"	"404"	"0.776873117919301"	"Sig-non"
"MRAS"	"PIK3C2G"	"405"	"0.777126493081926"	"Non-non"
"MRAS"	"PIK3C3"	"406"	"0.777179700652824"	"Non-non"
"MRAS"	"PIK3CA"	"407"	"0.777337472217348"	"Non-non"
"MRAS"	"PIK3CB"	"408"	"0.777399145001086"	"Non-non"
"MRAS"	"PIK3CD"	"409"	"0.777410111418785"	"Sig-non"
"MRAS"	"PIK3CG"	"410"	"0.777490559938151"	"Sig-non"
"MRAS"	"PIK3R1"	"411"	"0.778188406792861"	"Sig-non"
"MRAS"	"PIK3R2"	"412"	"0.778593384757179"	"Sig-non"
"MRAS"	"PIK3R3"	"413"	"0.778874022987396"	"Non-non"
"MRAS"	"PIK3R5"	"414"	"0.778988549561853"	"Non-non"
"NRAS"	"RRAS"	"415"	"0.779053131121862"	"Sig-sig"
"NRAS"	"RRAS2"	"416"	"0.779079550634489"	"Sig-sig"
"NRAS"	"RAF1"	"417"	"0.779200054114369"	"Sig-non"
"NRAS"	"MAP2K1"	"418"	"0.779393254812118"	"Sig-non"
"NRAS"	"MAP2K2"	"419"	"0.779871397363698"	"Sig-sig"
"NRAS"	"MAPK1"	"420"	"0.780641819135239"	"Sig-sig"
"NRAS"	"MAPK3"	"421"	"0.780980779395352"	"Sig-sig"
"NRAS"	"FOS"	"422"	"0.78130143598414"	"Sig-sig"
"NRAS"	"JUN"	"423"	"0.78130579072412"	"Sig-sig"
"NRAS"	"PTPN11"	"424"	"0.781426016274748"	"Sig-non"
"NRAS"	"PIK3C2A"	"425"	"0.781722655805485"	"Sig-sig"
"NRAS"	"PIK3C2B"	"426"	"0.781804203723229"	"Sig-sig"
"NRAS"	"PIK3C2G"	"427"	"0.781849553416784"	"Sig-non"
"NRAS"	"PIK3C3"	"428"	"0.781932966363541"	"Sig-non"
"NRAS"	"PIK3CA"	"429"	"0.782039866335106"	"Sig-non"
"NRAS"	"PIK3CB"	"430"	"0.782264275430185"	"Sig-non"
"NRAS"	"PIK3CD"	"431"	"0.782310109463378"	"Sig-sig"
"NRAS"	"PIK3CG"	"432"	"0.783127315130575"	"Sig-sig"
"NRAS"	"PIK3R1"	"433"	"0.783205545184108"	"Sig-sig"
"NRAS"	"PIK3R2"	"434"	"0.783252363282508"	"Sig-sig"
"NRAS"	"PIK3R3"	"435"	"0.783798041052142"	"Sig-non"
"NRAS"	"PIK3R5"	"436"	"0.783877642401141"	"Sig-non"
"RRAS"	"RRAS2"	"437"	"0.783982857257857"	"Sig-sig"
"RRAS"	"RAF1"	"438"	"0.784041567835876"	"Sig-non"
"RRAS"	"MAP2K1"	"439"	"0.784235874538967"	"Sig-non"
"RRAS"	"MAP2K2"	"440"	"0.784613671179344"	"Sig-sig"
"RRAS"	"MAPK1"	"441"	"0.784866922096682"	"Sig-sig"
"RRAS"	"MAPK3"	"442"	"0.785254893814065"	"Sig-sig"
"RRAS"	"FOS"	"443"	"0.785348981827291"	"Sig-sig"
"RRAS"	"JUN"	"444"	"0.785354518038105"	"Sig-sig"
"RRAS"	"PTPN11"	"445"	"0.785367808914832"	"Sig-non"
"RRAS"	"PIK3C2A"	"446"	"0.785642163134148"	"Sig-sig"
"RRAS"	"PIK3C2B"	"447"	"0.785877255152657"	"Sig-sig"
"RRAS"	"PIK3C2G"	"448"	"0.786307787186956"	"Sig-non"
"RRAS"	"PIK3C3"	"449"	"0.786318872171563"	"Sig-non"
"RRAS"	"PIK3CA"	"450"	"0.78671001484031"	"Sig-non"
"RRAS"	"PIK3CB"	"451"	"0.786741343906341"	"Sig-non"
"RRAS"	"PIK3CD"	"452"	"0.786856627143865"	"Sig-sig"
"RRAS"	"PIK3CG"	"453"	"0.786914506145846"	"Sig-sig"
"RRAS"	"PIK3R1"	"454"	"0.787121003082192"	"Sig-sig"
"RRAS"	"PIK3R2"	"455"	"0.787461132822296"	"Sig-sig"
"RRAS"	"PIK3R3"	"456"	"0.787811273287706"	"Sig-non"
"RRAS"	"PIK3R5"	"457"	"0.788002689911475"	"Sig-non"
"RRAS2"	"RAF1"	"458"	"0.788019644874788"	"Sig-non"
"RRAS2"	"MAP2K1"	"459"	"0.788349274146325"	"Sig-non"
"RRAS2"	"MAP2K2"	"460"	"0.788365839071579"	"Sig-sig"
"RRAS2"	"MAPK1"	"461"	"0.788415175359897"	"Sig-sig"
"RRAS2"	"MAPK3"	"462"	"0.788470506566308"	"Sig-sig"
"RRAS2"	"FOS"	"463"	"0.788772484798574"	"Sig-sig"
"RRAS2"	"JUN"	"464"	"0.78888797047295"	"Sig-sig"
"RRAS2"	"PTPN11"	"465"	"0.788952181913565"	"Sig-non"
"RRAS2"	"PIK3C2A"	"466"	"0.78904446325906"	"Sig-sig"
"RRAS2"	"PIK3C2B"	"467"	"0.789246483927769"	"Sig-sig"
"RRAS2"	"PIK3C2G"	"468"	"0.789291935355618"	"Sig-non"
"RRAS2"	"PIK3C3"	"469"	"0.789394362063326"	"Sig-non"
"RRAS2"	"PIK3CA"	"470"	"0.789449753241769"	"Sig-non"
"RRAS2"	"PIK3CB"	"471"	"0.789692077520573"	"Sig-non"
"RRAS2"	"PIK3CD"	"472"	"0.789843001095348"	"Sig-sig"
"RRAS2"	"PIK3CG"	"473"	"0.789843284411829"	"Sig-sig"
"RRAS2"	"PIK3R1"	"474"	"0.79026821166576"	"Sig-sig"
"RRAS2"	"PIK3R2"	"475"	"0.790278750116727"	"Sig-sig"
"RRAS2"	"PIK3R3"	"476"	"0.79081890667996"	"Sig-non"
"RRAS2"	"PIK3R5"	"477"	"0.790888039730584"	"Sig-non"
"RAF1"	"MAP2K1"	"478"	"0.791037269489022"	"Non-non"
"RAF1"	"MAP2K2"	"479"	"0.79141675074462"	"Sig-non"
"RAF1"	"MAPK1"	"480"	"0.791676184494543"	"Sig-non"
"RAF1"	"MAPK3"	"481"	"0.791690298120729"	"Sig-non"
"RAF1"	"FOS"	"482"	"0.791872917479283"	"Sig-non"
"RAF1"	"JUN"	"483"	"0.791878701303901"	"Sig-non"
"RAF1"	"PTPN11"	"484"	"0.792081992572231"	"Non-non"
"RAF1"	"PIK3C2A"	"485"	"0.792413840482985"	"Sig-non"
"RAF1"	"PIK3C2B"	"486"	"0.792531980517091"	"Sig-non"
"RAF1"	"PIK3C2G"	"487"	"0.792728509424221"	"Non-non"
"RAF1"	"PIK3C3"	"488"	"0.792846592408157"	"Non-non"
"RAF1"	"PIK3CA"	"489"	"0.792909758631717"	"Non-non"
"RAF1"	"PIK3CB"	"490"	"0.793144512071011"	"Non-non"
"RAF1"	"PIK3CD"	"491"	"0.793449322083593"	"Sig-non"
"RAF1"	"PIK3CG"	"492"	"0.794297104635481"	"Sig-non"
"RAF1"	"PIK3R1"	"493"	"0.794584132102245"	"Sig-non"
"RAF1"	"PIK3R2"	"494"	"0.795108273410183"	"Sig-non"
"RAF1"	"PIK3R3"	"495"	"0.795196035479835"	"Non-non"
"RAF1"	"PIK3R5"	"496"	"0.795201427620485"	"Non-non"
"MAP2K1"	"MAP2K2"	"497"	"0.795258500550631"	"Sig-non"
"MAP2K1"	"MAPK1"	"498"	"0.795528983631065"	"Sig-non"
"MAP2K1"	"MAPK3"	"499"	"0.795555493101751"	"Sig-non"
"MAP2K1"	"FOS"	"500"	"0.796216555404176"	"Sig-non"
"MAP2K1"	"JUN"	"501"	"0.796270439369143"	"Sig-non"
"MAP2K1"	"PTPN11"	"502"	"0.796352688379654"	"Non-non"
"MAP2K1"	"PIK3C2A"	"503"	"0.797278562707246"	"Sig-non"
"MAP2K1"	"PIK3C2B"	"504"	"0.797785461948576"	"Sig-non"
"MAP2K1"	"PIK3C2G"	"505"	"0.798013401698939"	"Non-non"
"MAP2K1"	"PIK3C3"	"506"	"0.798165758486647"	"Non-non"
"MAP2K1"	"PIK3CA"	"507"	"0.798279333883328"	"Non-non"
"MAP2K1"	"PIK3CB"	"508"	"0.798500615226313"	"Non-non"
"MAP2K1"	"PIK3CD"	"509"	"0.798601281027737"	"Sig-non"
"MAP2K1"	"PIK3CG"	"510"	"0.798634379631255"	"Sig-non"
"MAP2K1"	"PIK3R1"	"511"	"0.798864311099188"	"Sig-non"
"MAP2K1"	"PIK3R2"	"512"	"0.799129702394118"	"Sig-non"
"MAP2K1"	"PIK3R3"	"513"	"0.799733684262582"	"Non-non"
"MAP2K1"	"PIK3R5"	"514"	"0.799814899705928"	"Non-non"
"MAP2K2"	"MAPK1"	"515"	"0.800242824142179"	"Sig-sig"
"MAP2K2"	"MAPK3"	"516"	"0.800289548584902"	"Sig-sig"
"MAP2K2"	"FOS"	"517"	"0.800309329333451"	"Sig-sig"
"MAP2K2"	"JUN"	"518"	"0.800457837769066"	"Sig-sig"
"MAP2K2"	"PTPN11"	"519"	"0.800818438239339"	"Sig-non"
"MAP2K2"	"PIK3C2A"	"520"	"0.800860787555075"	"Sig-sig"
"MAP2K2"	"PIK3C2B"	"521"	"0.800925206396348"	"Sig-sig"
"MAP2K2"	"PIK3C2G"	"522"	"0.80097722832113"	"Sig-non"
"MAP2K2"	"PIK3C3"	"523"	"0.801111528330718"	"Sig-non"
"MAP2K2"	"PIK3CA"	"524"	"0.801400947012622"	"Sig-non"
"MAP2K2"	"PIK3CB"	"525"	"0.80146004970418"	"Sig-non"
"MAP2K2"	"PIK3CD"	"526"	"0.80155177602239"	"Sig-sig"
"MAP2K2"	"PIK3CG"	"527"	"0.801736419124866"	"Sig-sig"
"MAP2K2"	"PIK3R1"	"528"	"0.80187391599861"	"Sig-sig"
"MAP2K2"	"PIK3R2"	"529"	"0.801986617325591"	"Sig-sig"
"MAP2K2"	"PIK3R3"	"530"	"0.802496149721448"	"Sig-non"
"MAP2K2"	"PIK3R5"	"531"	"0.803235591385961"	"Sig-non"
"MAPK1"	"MAPK3"	"532"	"0.803435831261785"	"Sig-sig"
"MAPK1"	"FOS"	"533"	"0.804377666745542"	"Sig-sig"
"MAPK1"	"JUN"	"534"	"0.80458624236088"	"Sig-sig"
"MAPK1"	"PTPN11"	"535"	"0.804625142470971"	"Sig-non"
"MAPK1"	"PIK3C2A"	"536"	"0.804738272196504"	"Sig-sig"
"MAPK1"	"PIK3C2B"	"537"	"0.805241345455058"	"Sig-sig"
"MAPK1"	"PIK3C2G"	"538"	"0.805320612967657"	"Sig-non"
"MAPK1"	"PIK3C3"	"539"	"0.805383934173793"	"Sig-non"
"MAPK1"	"PIK3CA"	"540"	"0.805648566859757"	"Sig-non"
"MAPK1"	"PIK3CB"	"541"	"0.806450573982985"	"Sig-non"
"MAPK1"	"PIK3CD"	"542"	"0.806452713378549"	"Sig-sig"
"MAPK1"	"PIK3CG"	"543"	"0.806676292574491"	"Sig-sig"
"MAPK1"	"PIK3R1"	"544"	"0.806678613854237"	"Sig-sig"
"MAPK1"	"PIK3R2"	"545"	"0.807075362549863"	"Sig-sig"
"MAPK1"	"PIK3R3"	"546"	"0.807204470940108"	"Sig-non"
"MAPK1"	"PIK3R5"	"547"	"0.807412238205289"	"Sig-non"
"MAPK3"	"FOS"	"548"	"0.807584519120699"	"Sig-sig"
"MAPK3"	"JUN"	"549"	"0.807678319626151"	"Sig-sig"
"MAPK3"	"PTPN11"	"550"	"0.807811460285203"	"Sig-non"
"MAPK3"	"PIK3C2A"	"551"	"0.808153942584961"	"Sig-sig"
"MAPK3"	"PIK3C2B"	"552"	"0.808211535025597"	"Sig-sig"
"MAPK3"	"PIK3C2G"	"553"	"0.808239145446324"	"Sig-non"
"MAPK3"	"PIK3C3"	"554"	"0.808315105823651"	"Sig-non"
"MAPK3"	"PIK3CA"	"555"	"0.808343575517896"	"Sig-non"
"MAPK3"	"PIK3CB"	"556"	"0.808549165052152"	"Sig-non"
"MAPK3"	"PIK3CD"	"557"	"0.808667132691655"	"Sig-sig"
"MAPK3"	"PIK3CG"	"558"	"0.808920231844269"	"Sig-sig"
"MAPK3"	"PIK3R1"	"559"	"0.809077155818102"	"Sig-sig"
"MAPK3"	"PIK3R2"	"560"	"0.810689220343746"	"Sig-sig"
"MAPK3"	"PIK3R3"	"561"	"0.811064114291869"	"Sig-non"
"MAPK3"	"PIK3R5"	"562"	"0.811996184894873"	"Sig-non"
"FOS"	"JUN"	"563"	"0.812431595616066"	"Sig-sig"
"FOS"	"PTPN11"	"564"	"0.81243491756976"	"Sig-non"
"FOS"	"PIK3C2A"	"565"	"0.812622882390329"	"Sig-sig"
"FOS"	"PIK3C2B"	"566"	"0.813147551428336"	"Sig-sig"
"FOS"	"PIK3C2G"	"567"	"0.813231668365967"	"Sig-non"
"FOS"	"PIK3C3"	"568"	"0.813351770246404"	"Sig-non"
"FOS"	"PIK3CA"	"569"	"0.813461505237413"	"Sig-non"
"FOS"	"PIK3CB"	"570"	"0.813491753680751"	"Sig-non"
"FOS"	"PIK3CD"	"571"	"0.81356572442609"	"Sig-sig"
"FOS"	"PIK3CG"	"572"	"0.813615940153603"	"Sig-sig"
"FOS"	"PIK3R1"	"573"	"0.813769413577846"	"Sig-sig"
"FOS"	"PIK3R2"	"574"	"0.814302308641532"	"Sig-sig"
"FOS"	"PIK3R3"	"575"	"0.814916421852471"	"Sig-non"
"FOS"	"PIK3R5"	"576"	"0.81533063083211"	"Sig-non"
"JUN"	"PTPN11"	"577"	"0.815346128775635"	"Sig-non"
"JUN"	"PIK3C2A"	"578"	"0.815644662460296"	"Sig-sig"
"JUN"	"PIK3C2B"	"579"	"0.816005518593577"	"Sig-sig"
"JUN"	"PIK3C2G"	"580"	"0.816229219282063"	"Sig-non"
"JUN"	"PIK3C3"	"581"	"0.817394625991045"	"Sig-non"
"JUN"	"PIK3CA"	"582"	"0.818342686371775"	"Sig-non"
"JUN"	"PIK3CB"	"583"	"0.818756719128234"	"Sig-non"
"JUN"	"PIK3CD"	"584"	"0.819564768448928"	"Sig-sig"
"JUN"	"PIK3CG"	"585"	"0.819623298694435"	"Sig-sig"
"JUN"	"PIK3R1"	"586"	"0.819758676530881"	"Sig-sig"
"JUN"	"PIK3R2"	"587"	"0.819795802387098"	"Sig-sig"
"JUN"	"PIK3R3"	"588"	"0.820810390168025"	"Sig-non"
"JUN"	"PIK3R5"	"589"	"0.821148032976238"	"Sig-non"
"PTPN11"	"PIK3C2A"	"590"	"0.821298952933329"	"Sig-non"
"PTPN11"	"PIK3C2B"	"591"	"0.821900362210529"	"Sig-non"
"PTPN11"	"PIK3C2G"	"592"	"0.822127860090089"	"Non-non"
"PTPN11"	"PIK3C3"	"593"	"0.822135686583054"	"Non-non"
"PTPN11"	"PIK3CA"	"594"	"0.822215843090159"	"Non-non"
"PTPN11"	"PIK3CB"	"595"	"0.822552563710623"	"Non-non"
"PTPN11"	"PIK3CD"	"596"	"0.822753879298107"	"Sig-non"
"PTPN11"	"PIK3CG"	"597"	"0.822823953995046"	"Sig-non"
"PTPN11"	"PIK3R1"	"598"	"0.823138706972419"	"Sig-non"
"PTPN11"	"PIK3R2"	"599"	"0.823240995398767"	"Sig-non"
"PTPN11"	"PIK3R3"	"600"	"0.824487721873071"	"Non-non"
"PTPN11"	"PIK3R5"	"601"	"0.824494279398748"	"Non-non"
"PIK3C2A"	"PIK3C2B"	"602"	"0.824577175189191"	"Sig-sig"
"PIK3C2A"	"PIK3C2G"	"603"	"0.825532344754762"	"Sig-non"
"PIK3C2A"	"PIK3C3"	"604"	"0.825931598166018"	"Sig-non"
"PIK3C2A"	"PIK3CA"	"605"	"0.826097534764409"	"Sig-non"
"PIK3C2A"	"PIK3CB"	"606"	"0.826128478402386"	"Sig-non"
"PIK3C2A"	"PIK3CD"	"607"	"0.82687405791313"	"Sig-sig"
"PIK3C2A"	"PIK3CG"	"608"	"0.827460734710373"	"Sig-sig"
"PIK3C2A"	"PIK3R1"	"609"	"0.827557192807821"	"Sig-sig"
"PIK3C2A"	"PIK3R2"	"610"	"0.828735710129972"	"Sig-sig"
"PIK3C2A"	"PIK3R3"	"611"	"0.828940733754285"	"Sig-non"
"PIK3C2A"	"PIK3R5"	"612"	"0.829245587862795"	"Sig-non"
"PIK3C2B"	"PIK3C2G"	"613"	"0.829717760444902"	"Sig-non"
"PIK3C2B"	"PIK3C3"	"614"	"0.830527957905283"	"Sig-non"
"PIK3C2B"	"PIK3CA"	"615"	"0.831322895653026"	"Sig-non"
"PIK3C2B"	"PIK3CB"	"616"	"0.831465412607417"	"Sig-non"
"PIK3C2B"	"PIK3CD"	"617"	"0.831911546387967"	"Sig-sig"
"PIK3C2B"	"PIK3CG"	"618"	"0.831942156518927"	"Sig-sig"
"PIK3C2B"	"PIK3R1"	"619"	"0.83284887553312"	"Sig-sig"
"PIK3C2B"	"PIK3R2"	"620"	"0.833624872371592"	"Sig-sig"
"PIK3C2B"	"PIK3R3"	"621"	"0.833782592883881"	"Sig-non"
"PIK3C2B"	"PIK3R5"	"622"	"0.834047631091069"	"Sig-non"
"PIK3C2G"	"PIK3C3"	"623"	"0.834708187861425"	"Non-non"
"PIK3C2G"	"PIK3CA"	"624"	"0.83482650055368"	"Non-non"
"PIK3C2G"	"PIK3CB"	"625"	"0.835902518787281"	"Non-non"
"PIK3C2G"	"PIK3CD"	"626"	"0.836706516901287"	"Sig-non"
"PIK3C2G"	"PIK3CG"	"627"	"0.837003077944763"	"Sig-non"
"PIK3C2G"	"PIK3R1"	"628"	"0.838377597536331"	"Sig-non"
"PIK3C2G"	"PIK3R2"	"629"	"0.838580585992042"	"Sig-non"
"PIK3C2G"	"PIK3R3"	"630"	"0.839598393743345"	"Non-non"
"PIK3C2G"	"PIK3R5"	"631"	"0.840815952493847"	"Non-non"
"PIK3C3"	"PIK3CA"	"632"	"0.841284206556743"	"Non-non"
"PIK3C3"	"PIK3CB"	"633"	"0.841893348534221"	"Non-non"
"PIK3C3"	"PIK3CD"	"634"	"0.842852723956204"	"Sig-non"
"PIK3C3"	"PIK3CG"	"635"	"0.843957654106232"	"Sig-non"
"PIK3C3"	"PIK3R1"	"636"	"0.84397359540237"	"Sig-non"
"PIK3C3"	"PIK3R2"	"637"	"0.844158024289025"	"Sig-non"
"PIK3C3"	"PIK3R3"	"638"	"0.844674992903542"	"Non-non"
"PIK3C3"	"PIK3R5"	"639"	"0.845768456103205"	"Non-non"
"PIK3CA"	"PIK3CB"	"640"	"0.845962761666355"	"Non-non"
"PIK3CA"	"PIK3CD"	"641"	"0.846057470135789"	"Sig-non"
"PIK3CA"	"PIK3CG"	"642"	"0.846268210470646"	"Sig-non"
"PIK3CA"	"PIK3R1"	"643"	"0.84723056424791"	"Sig-non"
"PIK3CA"	"PIK3R2"	"644"	"0.847397920656882"	"Sig-non"
"PIK3CA"	"PIK3R3"	"645"	"0.849351676778727"	"Non-non"
"PIK3CA"	"PIK3R5"	"646"	"0.851663676714769"	"Non-non"
"PIK3CB"	"PIK3CD"	"647"	"0.853645873496627"	"Sig-non"
"PIK3CB"	"PIK3CG"	"648"	"0.856088298685536"	"Sig-non"
"PIK3CB"	"PIK3R1"	"649"	"0.856933401547625"	"Sig-non"
"PIK3CB"	"PIK3R2"	"650"	"0.857717878055946"	"Sig-non"
"PIK3CB"	"PIK3R3"	"651"	"0.858220600285407"	"Non-non"
"PIK3CB"	"PIK3R5"	"652"	"0.858516077811702"	"Non-non"
"PIK3CD"	"PIK3CG"	"653"	"0.859755569173642"	"Sig-sig"
"PIK3CD"	"PIK3R1"	"654"	"0.860376913176184"	"Sig-sig"
"PIK3CD"	"PIK3R2"	"655"	"0.860423800742787"	"Sig-sig"
"PIK3CD"	"PIK3R3"	"656"	"0.861343629997624"	"Sig-non"
"PIK3CD"	"PIK3R5"	"657"	"0.861603936236857"	"Sig-non"
"PIK3CG"	"PIK3R1"	"658"	"0.862223998656665"	"Sig-sig"
"PIK3CG"	"PIK3R2"	"659"	"0.862912771970559"	"Sig-sig"
"PIK3CG"	"PIK3R3"	"660"	"0.864639581717228"	"Sig-non"
"PIK3CG"	"PIK3R5"	"661"	"0.865697770247626"	"Sig-non"
"PIK3R1"	"PIK3R2"	"662"	"0.872764867003712"	"Sig-sig"
"PIK3R1"	"PIK3R3"	"663"	"0.876872129454407"	"Sig-non"
"PIK3R1"	"PIK3R5"	"664"	"0.878974970985489"	"Sig-non"
"PIK3R2"	"PIK3R3"	"665"	"0.891357781145522"	"Sig-non"
"PIK3R2"	"PIK3R5"	"666"	"0.896685907757149"	"Sig-non"
"PIK3R3"	"PIK3R5"	"667"	"Net_228"	"Non-non"
