"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"NFKB1"	"AIFM1"	"63"	"0.961577977999128"	"Sig-sig"
"NFKB1"	"FAS"	"64"	"0.964083278408383"	"Sig-sig"
"NFKB1"	"CASP7"	"65"	"0.965099496287234"	"Sig-sig"
"NFKB1"	"CASP6"	"66"	"0.965506006993797"	"Sig-sig"
"NFKB1"	"CASP2"	"67"	"0.965633317577988"	"Sig-non"
"NFKB1"	"BID"	"68"	"0.966005267755127"	"Sig-sig"
"NFKB1"	"FADD"	"69"	"0.96639317183926"	"Sig-sig"
"NFKB1"	"CASP3"	"70"	"0.967113102647704"	"Sig-sig"
"NFKB1"	"CASP8"	"71"	"0.96742766903072"	"Sig-sig"
"CASP9"	"APAF1"	"72"	"0.96829347109305"	"Non-non"
"CASP9"	"CYCS"	"73"	"0.969548048962729"	"Sig-non"
"CASP9"	"AIFM1"	"74"	"0.970182345593885"	"Sig-non"
"CASP9"	"FAS"	"75"	"0.970251136303908"	"Sig-non"
"CASP9"	"CASP7"	"76"	"0.971048308483868"	"Sig-non"
"CASP9"	"CASP6"	"77"	"0.971174489685427"	"Sig-non"
"CASP9"	"CASP2"	"78"	"0.971640434012121"	"Non-non"
"CASP9"	"BID"	"79"	"0.971657283913982"	"Sig-non"
"CASP9"	"FADD"	"80"	"0.971832356870679"	"Sig-non"
"CASP9"	"CASP3"	"81"	"0.97186675335731"	"Sig-non"
"CASP9"	"CASP8"	"82"	"0.971925966954068"	"Sig-non"
"APAF1"	"CYCS"	"83"	"0.972443215314259"	"Sig-non"
"APAF1"	"AIFM1"	"84"	"0.973235998305079"	"Sig-non"
"APAF1"	"FAS"	"85"	"0.973258474164908"	"Sig-non"
"APAF1"	"CASP7"	"86"	"0.973596652113241"	"Sig-non"
"APAF1"	"CASP6"	"87"	"0.97386596467548"	"Sig-non"
"APAF1"	"CASP2"	"88"	"0.97393118026358"	"Non-non"
"APAF1"	"BID"	"89"	"0.97438569018488"	"Sig-non"
"APAF1"	"FADD"	"90"	"0.976386191147186"	"Sig-non"
"APAF1"	"CASP3"	"91"	"0.97740542317939"	"Sig-non"
"APAF1"	"CASP8"	"92"	"0.977713776944415"	"Sig-non"
"CYCS"	"AIFM1"	"93"	"0.977717053067824"	"Sig-sig"
"CYCS"	"FAS"	"94"	"0.977960829839938"	"Sig-sig"
"CYCS"	"CASP7"	"95"	"0.977967203414361"	"Sig-sig"
"CYCS"	"CASP6"	"96"	"0.978219906230811"	"Sig-sig"
"CYCS"	"CASP2"	"97"	"0.978426030501477"	"Sig-non"
"CYCS"	"BID"	"98"	"0.978470197510313"	"Sig-sig"
"CYCS"	"FADD"	"99"	"0.979138714028948"	"Sig-sig"
"CYCS"	"CASP3"	"100"	"0.979321642111959"	"Sig-sig"
"CYCS"	"CASP8"	"101"	"0.980115386035075"	"Sig-sig"
"AIFM1"	"FAS"	"102"	"0.9801730516489"	"Sig-sig"
"AIFM1"	"CASP7"	"103"	"0.980322566943169"	"Sig-sig"
"AIFM1"	"CASP6"	"104"	"0.980425427257722"	"Sig-sig"
"AIFM1"	"CASP2"	"105"	"0.980635482674815"	"Sig-non"
"AIFM1"	"BID"	"106"	"0.980846844330311"	"Sig-sig"
"AIFM1"	"FADD"	"107"	"0.981189749076101"	"Sig-sig"
"AIFM1"	"CASP3"	"108"	"0.981411741670406"	"Sig-sig"
"AIFM1"	"CASP8"	"109"	"0.981466675052128"	"Sig-sig"
"FAS"	"CASP7"	"110"	"0.981539159441678"	"Sig-sig"
"FAS"	"CASP6"	"111"	"0.981819388286058"	"Sig-sig"
"FAS"	"CASP2"	"112"	"0.982395337610216"	"Sig-non"
"FAS"	"BID"	"113"	"0.982478651277407"	"Sig-sig"
"FAS"	"FADD"	"114"	"0.982858255143752"	"Sig-sig"
"FAS"	"CASP3"	"115"	"0.983373492965738"	"Sig-sig"
"FAS"	"CASP8"	"116"	"0.983402447369342"	"Sig-sig"
"CASP7"	"CASP6"	"117"	"0.983449730067319"	"Sig-sig"
"CASP7"	"CASP2"	"118"	"0.983629199917212"	"Sig-non"
"CASP7"	"BID"	"119"	"0.983895747770028"	"Sig-sig"
"CASP7"	"FADD"	"120"	"0.983936138215231"	"Sig-sig"
"CASP7"	"CASP3"	"121"	"0.985135663627938"	"Sig-sig"
"CASP7"	"CASP8"	"122"	"0.985288282682051"	"Sig-sig"
"CASP6"	"CASP2"	"123"	"0.98580580908986"	"Sig-non"
"CASP6"	"BID"	"124"	"0.986473969103929"	"Sig-sig"
"CASP6"	"FADD"	"125"	"0.986716552520905"	"Sig-sig"
"CASP6"	"CASP3"	"126"	"0.987762262125253"	"Sig-sig"
"CASP6"	"CASP8"	"127"	"0.988505172344"	"Sig-sig"
"CASP2"	"BID"	"128"	"0.989329293182132"	"Sig-non"
"CASP2"	"FADD"	"129"	"0.98949233949681"	"Sig-non"
"CASP2"	"CASP3"	"130"	"0.990156125818638"	"Sig-non"
"CASP2"	"CASP8"	"131"	"0.991081737266457"	"Sig-non"
"BID"	"FADD"	"132"	"0.991399998242688"	"Sig-sig"
"BID"	"CASP3"	"133"	"0.991426288006549"	"Sig-sig"
"BID"	"CASP8"	"134"	"0.991712644200217"	"Sig-sig"
"FADD"	"CASP3"	"135"	"0.993620303755407"	"Sig-sig"
"FADD"	"CASP8"	"136"	"0.995495246279348"	"Sig-sig"
"CASP3"	"CASP8"	"137"	"Net_324"	"Sig-sig"
