"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"MAPK8"	"MAPKAPK3"	"99"	"0.982932385914229"	"Non-non"
"MAPK8"	"MAPKAPK2"	"100"	"0.983087294362997"	"Sig-non"
"MAPK8"	"IL1A"	"101"	"0.983424528654612"	"Sig-non"
"MAPK8"	"TNF"	"102"	"0.983557104729314"	"Sig-non"
"MAPK8"	"HSPB1"	"103"	"0.984130683474227"	"Sig-non"
"MAPK8"	"FAS"	"104"	"0.984252527986413"	"Sig-non"
"MAPK8"	"FASLG"	"105"	"0.984651820181772"	"Sig-non"
"MAPK8"	"DAXX"	"106"	"0.984654092307245"	"Non-non"
"MAP2K4"	"RB1"	"107"	"0.984925363226953"	"Sig-sig"
"MAP2K4"	"LMNB2"	"108"	"0.985783498077963"	"Sig-sig"
"MAP2K4"	"LMNB1"	"109"	"0.986110946818794"	"Sig-sig"
"MAP2K4"	"LMNA"	"110"	"0.98612874850097"	"Sig-sig"
"MAP2K4"	"CASP6"	"111"	"0.986619430079949"	"Sig-sig"
"MAP2K4"	"PRKDC"	"112"	"0.986802747575667"	"Sig-sig"
"MAP2K4"	"DFFB"	"113"	"0.987020159502132"	"Sig-non"
"MAP2K4"	"DFFA"	"114"	"0.987043129455232"	"Sig-sig"
"MAP2K4"	"SPTAN1"	"115"	"0.987330045555809"	"Sig-sig"
"MAP2K4"	"ARHGDIB"	"116"	"0.987506316778199"	"Sig-sig"
"MAP2K4"	"PAK2"	"117"	"0.987637370886613"	"Sig-sig"
"MAP2K4"	"PAK1"	"118"	"0.987667579291519"	"Sig-sig"
"MAP2K4"	"PARP1"	"119"	"0.988229598013037"	"Sig-sig"
"MAP2K4"	"CASP7"	"120"	"0.988475925710826"	"Sig-sig"
"MAP2K4"	"CASP10"	"121"	"0.988772191034754"	"Sig-non"
"MAP2K4"	"RIPK2"	"122"	"0.989047131462493"	"Sig-sig"
"MAP2K4"	"CFLAR"	"123"	"0.989602649312755"	"Sig-sig"
"MAP2K4"	"CASP8"	"124"	"0.989650768880749"	"Sig-sig"
"MAP2K4"	"FAF1"	"125"	"0.989730050506943"	"Sig-sig"
"MAP2K4"	"FADD"	"126"	"0.989952191598903"	"Sig-sig"
"MAP2K4"	"CASP3"	"127"	"0.989956094776161"	"Sig-sig"
"MAP2K4"	"APAF1"	"128"	"0.990183999396728"	"Sig-non"
"MAP2K4"	"CASP9"	"129"	"0.990679945512607"	"Sig-non"
"MAP2K4"	"BCL2"	"130"	"0.99083413065475"	"Sig-sig"
"MAP2K4"	"CYCS"	"131"	"0.991206104090283"	"Sig-sig"
"MAP2K4"	"MAPKAPK3"	"132"	"0.991306262236889"	"Sig-non"
"MAP2K4"	"MAPKAPK2"	"133"	"0.991311645506341"	"Sig-sig"
"MAP2K4"	"IL1A"	"134"	"0.991336245504976"	"Sig-sig"
"MAP2K4"	"TNF"	"135"	"0.991453493048387"	"Sig-sig"
"MAP2K4"	"HSPB1"	"136"	"0.991454662617357"	"Sig-sig"
"MAP2K4"	"FAS"	"137"	"0.991664291182808"	"Sig-sig"
"MAP2K4"	"FASLG"	"138"	"0.991760554607033"	"Sig-sig"
"MAP2K4"	"DAXX"	"139"	"0.991800659711045"	"Sig-non"
"RB1"	"LMNB2"	"140"	"0.991896498855322"	"Sig-sig"
"RB1"	"LMNB1"	"141"	"0.991898452001248"	"Sig-sig"
"RB1"	"LMNA"	"142"	"0.991917273738765"	"Sig-sig"
"RB1"	"CASP6"	"143"	"0.992054294335134"	"Sig-sig"
"RB1"	"PRKDC"	"144"	"0.992201816852536"	"Sig-sig"
"RB1"	"DFFB"	"145"	"0.992377924862941"	"Sig-non"
"RB1"	"DFFA"	"146"	"0.992525051011555"	"Sig-sig"
"RB1"	"SPTAN1"	"147"	"0.992820517719985"	"Sig-sig"
"RB1"	"ARHGDIB"	"148"	"0.992827391686246"	"Sig-sig"
"RB1"	"PAK2"	"149"	"0.99308593487738"	"Sig-sig"
"RB1"	"PAK1"	"150"	"0.993138199200611"	"Sig-sig"
"RB1"	"PARP1"	"151"	"0.993188319804099"	"Sig-sig"
"RB1"	"CASP7"	"152"	"0.993195905352098"	"Sig-sig"
"RB1"	"CASP10"	"153"	"0.993471401475007"	"Sig-non"
"RB1"	"RIPK2"	"154"	"0.993487835758106"	"Sig-sig"
"RB1"	"CFLAR"	"155"	"0.993575233459283"	"Sig-sig"
"RB1"	"CASP8"	"156"	"0.993592904451462"	"Sig-sig"
"RB1"	"FAF1"	"157"	"0.99364582118987"	"Sig-sig"
"RB1"	"FADD"	"158"	"0.993654993421383"	"Sig-sig"
"RB1"	"CASP3"	"159"	"0.993655476462119"	"Sig-sig"
"RB1"	"APAF1"	"160"	"0.993681298156904"	"Sig-non"
"RB1"	"CASP9"	"161"	"0.993711328354032"	"Sig-non"
"RB1"	"BCL2"	"162"	"0.993767333271613"	"Sig-sig"
"RB1"	"CYCS"	"163"	"0.993860132810233"	"Sig-sig"
"RB1"	"MAPKAPK3"	"164"	"0.994100788463559"	"Sig-non"
"RB1"	"MAPKAPK2"	"165"	"0.994103811757496"	"Sig-sig"
"RB1"	"IL1A"	"166"	"0.9941211840704"	"Sig-sig"
"RB1"	"TNF"	"167"	"0.994124762675188"	"Sig-sig"
"RB1"	"HSPB1"	"168"	"0.994204378263864"	"Sig-sig"
"RB1"	"FAS"	"169"	"0.994282745831254"	"Sig-sig"
"RB1"	"FASLG"	"170"	"0.994402456617141"	"Sig-sig"
"RB1"	"DAXX"	"171"	"0.994542216123076"	"Sig-non"
"LMNB2"	"LMNB1"	"172"	"0.994581579390472"	"Sig-sig"
"LMNB2"	"LMNA"	"173"	"0.994607640345343"	"Sig-sig"
"LMNB2"	"CASP6"	"174"	"0.994736361975578"	"Sig-sig"
"LMNB2"	"PRKDC"	"175"	"0.994829694272345"	"Sig-sig"
"LMNB2"	"DFFB"	"176"	"0.99484235502307"	"Sig-non"
"LMNB2"	"DFFA"	"177"	"0.994857551650747"	"Sig-sig"
"LMNB2"	"SPTAN1"	"178"	"0.994868812300043"	"Sig-sig"
"LMNB2"	"ARHGDIB"	"179"	"0.99493835351133"	"Sig-sig"
"LMNB2"	"PAK2"	"180"	"0.995002430511113"	"Sig-sig"
"LMNB2"	"PAK1"	"181"	"0.995012304235576"	"Sig-sig"
"LMNB2"	"PARP1"	"182"	"0.995022339087647"	"Sig-sig"
"LMNB2"	"CASP7"	"183"	"0.995031192179621"	"Sig-sig"
"LMNB2"	"CASP10"	"184"	"0.995049802397757"	"Sig-non"
"LMNB2"	"RIPK2"	"185"	"0.99512038608029"	"Sig-sig"
"LMNB2"	"CFLAR"	"186"	"0.995145844723947"	"Sig-sig"
"LMNB2"	"CASP8"	"187"	"0.99522088741845"	"Sig-sig"
"LMNB2"	"FAF1"	"188"	"0.995344849465942"	"Sig-sig"
"LMNB2"	"FADD"	"189"	"0.995370539731782"	"Sig-sig"
"LMNB2"	"CASP3"	"190"	"0.995449393166948"	"Sig-sig"
"LMNB2"	"APAF1"	"191"	"0.995493617783842"	"Sig-non"
"LMNB2"	"CASP9"	"192"	"0.995548125221705"	"Sig-non"
"LMNB2"	"BCL2"	"193"	"0.995630127662499"	"Sig-sig"
"LMNB2"	"CYCS"	"194"	"0.995727109545512"	"Sig-sig"
"LMNB2"	"MAPKAPK3"	"195"	"0.995855827349482"	"Sig-non"
"LMNB2"	"MAPKAPK2"	"196"	"0.995906848836533"	"Sig-sig"
"LMNB2"	"IL1A"	"197"	"0.995920258473478"	"Sig-sig"
"LMNB2"	"TNF"	"198"	"0.995999388827567"	"Sig-sig"
"LMNB2"	"HSPB1"	"199"	"0.996005019537546"	"Sig-sig"
"LMNB2"	"FAS"	"200"	"0.996028713693453"	"Sig-sig"
"LMNB2"	"FASLG"	"201"	"0.996032957816191"	"Sig-sig"
"LMNB2"	"DAXX"	"202"	"0.996040990517297"	"Sig-non"
"LMNB1"	"LMNA"	"203"	"0.996041342527096"	"Sig-sig"
"LMNB1"	"CASP6"	"204"	"0.996143097146838"	"Sig-sig"
"LMNB1"	"PRKDC"	"205"	"0.996177288771622"	"Sig-sig"
"LMNB1"	"DFFB"	"206"	"0.996179939985131"	"Sig-non"
"LMNB1"	"DFFA"	"207"	"0.996199668742404"	"Sig-sig"
"LMNB1"	"SPTAN1"	"208"	"0.996216453862365"	"Sig-sig"
"LMNB1"	"ARHGDIB"	"209"	"0.996311273197425"	"Sig-sig"
"LMNB1"	"PAK2"	"210"	"0.996388526159571"	"Sig-sig"
"LMNB1"	"PAK1"	"211"	"0.996402529935597"	"Sig-sig"
"LMNB1"	"PARP1"	"212"	"0.996490751230058"	"Sig-sig"
"LMNB1"	"CASP7"	"213"	"0.996623242891282"	"Sig-sig"
"LMNB1"	"CASP10"	"214"	"0.996669088101565"	"Sig-non"
"LMNB1"	"RIPK2"	"215"	"0.996792760199827"	"Sig-sig"
"LMNB1"	"CFLAR"	"216"	"0.996845058616225"	"Sig-sig"
"LMNB1"	"CASP8"	"217"	"0.996871006682283"	"Sig-sig"
"LMNB1"	"FAF1"	"218"	"0.996916729500541"	"Sig-sig"
"LMNB1"	"FADD"	"219"	"0.996924679541888"	"Sig-sig"
"LMNB1"	"CASP3"	"220"	"0.996936602431799"	"Sig-sig"
"LMNB1"	"APAF1"	"221"	"0.996958460707996"	"Sig-non"
"LMNB1"	"CASP9"	"222"	"0.996976640114049"	"Sig-non"
"LMNB1"	"BCL2"	"223"	"0.997110835156794"	"Sig-sig"
"LMNB1"	"CYCS"	"224"	"0.997114157471845"	"Sig-sig"
"LMNB1"	"MAPKAPK3"	"225"	"0.997148491300504"	"Sig-non"
"LMNB1"	"MAPKAPK2"	"226"	"0.997152977581836"	"Sig-sig"
"LMNB1"	"IL1A"	"227"	"0.997278155093121"	"Sig-sig"
"LMNB1"	"TNF"	"228"	"0.997280168369897"	"Sig-sig"
"LMNB1"	"HSPB1"	"229"	"0.997300637452094"	"Sig-sig"
"LMNB1"	"FAS"	"230"	"0.997304886539915"	"Sig-sig"
"LMNB1"	"FASLG"	"231"	"0.997311145353368"	"Sig-sig"
"LMNB1"	"DAXX"	"232"	"0.997328944043544"	"Sig-non"
"LMNA"	"CASP6"	"233"	"0.997354110200068"	"Sig-sig"
"LMNA"	"PRKDC"	"234"	"0.997408147401779"	"Sig-sig"
"LMNA"	"DFFB"	"235"	"0.997416001599492"	"Sig-non"
"LMNA"	"DFFA"	"236"	"0.997453538687085"	"Sig-sig"
"LMNA"	"SPTAN1"	"237"	"0.997462038621266"	"Sig-sig"
"LMNA"	"ARHGDIB"	"238"	"0.997480713460577"	"Sig-sig"
"LMNA"	"PAK2"	"239"	"0.997490125727798"	"Sig-sig"
"LMNA"	"PAK1"	"240"	"0.997497892739598"	"Sig-sig"
"LMNA"	"PARP1"	"241"	"0.997551884861468"	"Sig-sig"
"LMNA"	"CASP7"	"242"	"0.997610219763107"	"Sig-sig"
"LMNA"	"CASP10"	"243"	"0.99764621118608"	"Sig-non"
"LMNA"	"RIPK2"	"244"	"0.99764812811032"	"Sig-sig"
"LMNA"	"CFLAR"	"245"	"0.997701577891496"	"Sig-sig"
"LMNA"	"CASP8"	"246"	"0.997705834411027"	"Sig-sig"
"LMNA"	"FAF1"	"247"	"0.99780793140698"	"Sig-sig"
"LMNA"	"FADD"	"248"	"0.997825429615851"	"Sig-sig"
"LMNA"	"CASP3"	"249"	"0.997829087361874"	"Sig-sig"
"LMNA"	"APAF1"	"250"	"0.997872101297863"	"Sig-non"
"LMNA"	"CASP9"	"251"	"0.997883275322249"	"Sig-non"
"LMNA"	"BCL2"	"252"	"0.998019806572854"	"Sig-sig"
"LMNA"	"CYCS"	"253"	"0.998026008180235"	"Sig-sig"
"LMNA"	"MAPKAPK3"	"254"	"0.998043897412769"	"Sig-non"
"LMNA"	"MAPKAPK2"	"255"	"0.998044068890163"	"Sig-sig"
"LMNA"	"IL1A"	"256"	"0.998052636638953"	"Sig-sig"
"LMNA"	"TNF"	"257"	"0.998072242622962"	"Sig-sig"
"LMNA"	"HSPB1"	"258"	"0.99807627184417"	"Sig-sig"
"LMNA"	"FAS"	"259"	"0.998080645811002"	"Sig-sig"
"LMNA"	"FASLG"	"260"	"0.99810068259568"	"Sig-sig"
"LMNA"	"DAXX"	"261"	"0.99812333589584"	"Sig-non"
"CASP6"	"PRKDC"	"262"	"0.998151963119997"	"Sig-sig"
"CASP6"	"DFFB"	"263"	"0.998153047849108"	"Sig-non"
"CASP6"	"DFFA"	"264"	"0.998157445223966"	"Sig-sig"
"CASP6"	"SPTAN1"	"265"	"0.998166176176863"	"Sig-sig"
"CASP6"	"ARHGDIB"	"266"	"0.998184402407159"	"Sig-sig"
"CASP6"	"PAK2"	"267"	"0.998203866093334"	"Sig-sig"
"CASP6"	"PAK1"	"268"	"0.998207361202328"	"Sig-sig"
"CASP6"	"PARP1"	"269"	"0.998231095408103"	"Sig-sig"
"CASP6"	"CASP7"	"270"	"0.998237268150112"	"Sig-sig"
"CASP6"	"CASP10"	"271"	"0.998252819110178"	"Sig-non"
"CASP6"	"RIPK2"	"272"	"0.998270179507796"	"Sig-sig"
"CASP6"	"CFLAR"	"273"	"0.998299543915928"	"Sig-sig"
"CASP6"	"CASP8"	"274"	"0.998306642171953"	"Sig-sig"
"CASP6"	"FAF1"	"275"	"0.99831392701568"	"Sig-sig"
"CASP6"	"FADD"	"276"	"0.99831464876143"	"Sig-sig"
"CASP6"	"CASP3"	"277"	"0.998334313300394"	"Sig-sig"
"CASP6"	"APAF1"	"278"	"0.998335423593055"	"Sig-non"
"CASP6"	"CASP9"	"279"	"0.99833728114109"	"Sig-non"
"CASP6"	"BCL2"	"280"	"0.998356587268842"	"Sig-sig"
"CASP6"	"CYCS"	"281"	"0.99842680364343"	"Sig-sig"
"CASP6"	"MAPKAPK3"	"282"	"0.998444593335544"	"Sig-non"
"CASP6"	"MAPKAPK2"	"283"	"0.998446503133588"	"Sig-sig"
"CASP6"	"IL1A"	"284"	"0.998449059560984"	"Sig-sig"
"CASP6"	"TNF"	"285"	"0.998478377508152"	"Sig-sig"
"CASP6"	"HSPB1"	"286"	"0.998514049488808"	"Sig-sig"
"CASP6"	"FAS"	"287"	"0.998535156539259"	"Sig-sig"
"CASP6"	"FASLG"	"288"	"0.998551513667803"	"Sig-sig"
"CASP6"	"DAXX"	"289"	"0.998569300652474"	"Sig-non"
"PRKDC"	"DFFB"	"290"	"0.998577091209837"	"Sig-non"
"PRKDC"	"DFFA"	"291"	"0.998595766773254"	"Sig-sig"
"PRKDC"	"SPTAN1"	"292"	"0.998604437334953"	"Sig-sig"
"PRKDC"	"ARHGDIB"	"293"	"0.998617123098382"	"Sig-sig"
"PRKDC"	"PAK2"	"294"	"0.998617495569977"	"Sig-sig"
"PRKDC"	"PAK1"	"295"	"0.998622782566393"	"Sig-sig"
"PRKDC"	"PARP1"	"296"	"0.99863160580884"	"Sig-sig"
"PRKDC"	"CASP7"	"297"	"0.998642468572515"	"Sig-sig"
"PRKDC"	"CASP10"	"298"	"0.998667280049435"	"Sig-non"
"PRKDC"	"RIPK2"	"299"	"0.998667375521602"	"Sig-sig"
"PRKDC"	"CFLAR"	"300"	"0.998686807953377"	"Sig-sig"
"PRKDC"	"CASP8"	"301"	"0.998687696269638"	"Sig-sig"
"PRKDC"	"FAF1"	"302"	"0.9986993562969"	"Sig-sig"
"PRKDC"	"FADD"	"303"	"0.998708936978408"	"Sig-sig"
"PRKDC"	"CASP3"	"304"	"0.99872560527272"	"Sig-sig"
"PRKDC"	"APAF1"	"305"	"0.998732043355733"	"Sig-non"
"PRKDC"	"CASP9"	"306"	"0.998738378438204"	"Sig-non"
"PRKDC"	"BCL2"	"307"	"0.998753144475504"	"Sig-sig"
"PRKDC"	"CYCS"	"308"	"0.998757353020211"	"Sig-sig"
"PRKDC"	"MAPKAPK3"	"309"	"0.998772231187331"	"Sig-non"
"PRKDC"	"MAPKAPK2"	"310"	"0.998809347372899"	"Sig-sig"
"PRKDC"	"IL1A"	"311"	"0.998813005609543"	"Sig-sig"
"PRKDC"	"TNF"	"312"	"0.9988290188203"	"Sig-sig"
"PRKDC"	"HSPB1"	"313"	"0.998845464886793"	"Sig-sig"
"PRKDC"	"FAS"	"314"	"0.998859245808502"	"Sig-sig"
"PRKDC"	"FASLG"	"315"	"0.998864466331848"	"Sig-sig"
"PRKDC"	"DAXX"	"316"	"0.998889350242627"	"Sig-non"
"DFFB"	"DFFA"	"317"	"0.998896289035997"	"Sig-non"
"DFFB"	"SPTAN1"	"318"	"0.99890001965971"	"Sig-non"
"DFFB"	"ARHGDIB"	"319"	"0.998901566292284"	"Sig-non"
"DFFB"	"PAK2"	"320"	"0.998914398178114"	"Sig-non"
"DFFB"	"PAK1"	"321"	"0.998922606613943"	"Sig-non"
"DFFB"	"PARP1"	"322"	"0.998944441145469"	"Sig-non"
"DFFB"	"CASP7"	"323"	"0.998958137752675"	"Sig-non"
"DFFB"	"CASP10"	"324"	"0.998962958731866"	"Non-non"
"DFFB"	"RIPK2"	"325"	"0.998987861904192"	"Sig-non"
"DFFB"	"CFLAR"	"326"	"0.99899114805073"	"Sig-non"
"DFFB"	"CASP8"	"327"	"0.998993679750503"	"Sig-non"
"DFFB"	"FAF1"	"328"	"0.998994029126252"	"Sig-non"
"DFFB"	"FADD"	"329"	"0.998998338676327"	"Sig-non"
"DFFB"	"CASP3"	"330"	"0.999015173395263"	"Sig-non"
"DFFB"	"APAF1"	"331"	"0.999041988080228"	"Non-non"
"DFFB"	"CASP9"	"332"	"0.999045211650882"	"Non-non"
"DFFB"	"BCL2"	"333"	"0.999056699865303"	"Sig-non"
"DFFB"	"CYCS"	"334"	"0.999067893922449"	"Sig-non"
"DFFB"	"MAPKAPK3"	"335"	"0.999072168541566"	"Non-non"
"DFFB"	"MAPKAPK2"	"336"	"0.999082249413848"	"Sig-non"
"DFFB"	"IL1A"	"337"	"0.999083168212355"	"Sig-non"
"DFFB"	"TNF"	"338"	"0.999091461069587"	"Sig-non"
"DFFB"	"HSPB1"	"339"	"0.999099786280249"	"Sig-non"
"DFFB"	"FAS"	"340"	"0.999102098691008"	"Sig-non"
"DFFB"	"FASLG"	"341"	"0.999103455545101"	"Sig-non"
"DFFB"	"DAXX"	"342"	"0.999123873011516"	"Non-non"
"DFFA"	"SPTAN1"	"343"	"0.999136520338166"	"Sig-sig"
"DFFA"	"ARHGDIB"	"344"	"0.999139691897395"	"Sig-sig"
"DFFA"	"PAK2"	"345"	"0.999143270881422"	"Sig-sig"
"DFFA"	"PAK1"	"346"	"0.999155663569387"	"Sig-sig"
"DFFA"	"PARP1"	"347"	"0.999163918078204"	"Sig-sig"
"DFFA"	"CASP7"	"348"	"0.999173172299057"	"Sig-sig"
"DFFA"	"CASP10"	"349"	"0.99918912104563"	"Sig-non"
"DFFA"	"RIPK2"	"350"	"0.999195250866658"	"Sig-sig"
"DFFA"	"CFLAR"	"351"	"0.999195384986074"	"Sig-sig"
"DFFA"	"CASP8"	"352"	"0.999220835902157"	"Sig-sig"
"DFFA"	"FAF1"	"353"	"0.999225029116108"	"Sig-sig"
"DFFA"	"FADD"	"354"	"0.999226754398177"	"Sig-sig"
"DFFA"	"CASP3"	"355"	"0.99923321184602"	"Sig-sig"
"DFFA"	"APAF1"	"356"	"0.999246309025916"	"Sig-non"
"DFFA"	"CASP9"	"357"	"0.999253734548787"	"Sig-non"
"DFFA"	"BCL2"	"358"	"0.99925555588542"	"Sig-sig"
"DFFA"	"CYCS"	"359"	"0.999259397825176"	"Sig-sig"
"DFFA"	"MAPKAPK3"	"360"	"0.99926041956876"	"Sig-non"
"DFFA"	"MAPKAPK2"	"361"	"0.999269984156804"	"Sig-sig"
"DFFA"	"IL1A"	"362"	"0.999270578642453"	"Sig-sig"
"DFFA"	"TNF"	"363"	"0.999290587170366"	"Sig-sig"
"DFFA"	"HSPB1"	"364"	"0.999291661007458"	"Sig-sig"
"DFFA"	"FAS"	"365"	"0.999294277406649"	"Sig-sig"
"DFFA"	"FASLG"	"366"	"0.999295736311238"	"Sig-sig"
"DFFA"	"DAXX"	"367"	"0.999313397932031"	"Sig-non"
"SPTAN1"	"ARHGDIB"	"368"	"0.99931436285019"	"Sig-sig"
"SPTAN1"	"PAK2"	"369"	"0.999316709368692"	"Sig-sig"
"SPTAN1"	"PAK1"	"370"	"0.9993175848538"	"Sig-sig"
