"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"MAT2B"	"AHCYL2"	"96"	"0.999263591568818"	"Sig-sig"
"MAT2B"	"CBS"	"97"	"0.999306784226216"	"Sig-sig"
"MAT2B"	"CTH"	"98"	"0.999316993240711"	"Sig-sig"
"MAT2B"	"GGT1"	"99"	"0.999329972307051"	"Sig-sig"
"MAT2B"	"GGT5"	"100"	"0.999475626081239"	"Sig-sig"
"MAT1A"	"MARS"	"101"	"0.99947736053178"	"Sig-non"
"MAT1A"	"WBSCR22"	"102"	"0.999480185518375"	"Sig-non"
"MAT1A"	"HEMK1"	"103"	"0.999484378441701"	"Non-non"
"MAT1A"	"LCMT1"	"104"	"0.999484461003598"	"Sig-non"
"MAT1A"	"METTL2B"	"105"	"0.999498371435987"	"Sig-non"
"MAT1A"	"LCMT2"	"106"	"0.999547082107821"	"Sig-non"
"MAT1A"	"AHCYL1"	"107"	"0.999547475218435"	"Non-non"
"MAT1A"	"AHCY"	"108"	"0.999548837489174"	"Sig-non"
"MAT1A"	"AHCYL2"	"109"	"0.999550352030741"	"Sig-non"
"MAT1A"	"CBS"	"110"	"0.999559849495937"	"Sig-non"
"MAT1A"	"CTH"	"111"	"0.999566657309947"	"Sig-non"
"MAT1A"	"GGT1"	"112"	"0.999567811978227"	"Sig-non"
"MAT1A"	"GGT5"	"113"	"0.999568632308268"	"Sig-non"
"MARS"	"WBSCR22"	"114"	"0.999569537942601"	"Sig-sig"
"MARS"	"HEMK1"	"115"	"0.999586572133151"	"Sig-non"
"MARS"	"LCMT1"	"116"	"0.999594408451548"	"Sig-sig"
"MARS"	"METTL2B"	"117"	"0.999603365399641"	"Sig-sig"
"MARS"	"LCMT2"	"118"	"0.999603668606268"	"Sig-sig"
"MARS"	"AHCYL1"	"119"	"0.999608239802864"	"Sig-non"
"MARS"	"AHCY"	"120"	"0.999668612075902"	"Sig-sig"
"MARS"	"AHCYL2"	"121"	"0.999681945949211"	"Sig-sig"
"MARS"	"CBS"	"122"	"0.999713569354888"	"Sig-sig"
"MARS"	"CTH"	"123"	"0.999716684967045"	"Sig-sig"
"MARS"	"GGT1"	"124"	"0.999717595481266"	"Sig-sig"
"MARS"	"GGT5"	"125"	"0.999720811280607"	"Sig-sig"
"WBSCR22"	"HEMK1"	"126"	"0.999725275836409"	"Sig-non"
"WBSCR22"	"LCMT1"	"127"	"0.999731375878445"	"Sig-sig"
"WBSCR22"	"METTL2B"	"128"	"0.999739954534919"	"Sig-sig"
"WBSCR22"	"LCMT2"	"129"	"0.999744819962777"	"Sig-sig"
"WBSCR22"	"AHCYL1"	"130"	"0.999758012369034"	"Sig-non"
"WBSCR22"	"AHCY"	"131"	"0.999780856258482"	"Sig-sig"
"WBSCR22"	"AHCYL2"	"132"	"0.99978574831722"	"Sig-sig"
"WBSCR22"	"CBS"	"133"	"0.999786326973242"	"Sig-sig"
"WBSCR22"	"CTH"	"134"	"0.999810757530705"	"Sig-sig"
"WBSCR22"	"GGT1"	"135"	"0.999814821891462"	"Sig-sig"
"WBSCR22"	"GGT5"	"136"	"0.999822083313183"	"Sig-sig"
"HEMK1"	"LCMT1"	"137"	"0.999837601104718"	"Sig-non"
"HEMK1"	"METTL2B"	"138"	"0.999854250509143"	"Sig-non"
"HEMK1"	"LCMT2"	"139"	"0.999863885812528"	"Sig-non"
"HEMK1"	"AHCYL1"	"140"	"0.999868869224305"	"Non-non"
"HEMK1"	"AHCY"	"141"	"0.999880218682839"	"Sig-non"
"HEMK1"	"AHCYL2"	"142"	"0.999880913709583"	"Sig-non"
"HEMK1"	"CBS"	"143"	"0.999880995832692"	"Sig-non"
"HEMK1"	"CTH"	"144"	"0.999885817927971"	"Sig-non"
"HEMK1"	"GGT1"	"145"	"0.999900894261831"	"Sig-non"
"HEMK1"	"GGT5"	"146"	"0.999903827203591"	"Sig-non"
"LCMT1"	"METTL2B"	"147"	"0.999906637155764"	"Sig-sig"
"LCMT1"	"LCMT2"	"148"	"0.999909625446015"	"Sig-sig"
"LCMT1"	"AHCYL1"	"149"	"0.99991012247755"	"Sig-non"
"LCMT1"	"AHCY"	"150"	"0.99991198000593"	"Sig-sig"
"LCMT1"	"AHCYL2"	"151"	"0.9999132617245"	"Sig-sig"
"LCMT1"	"CBS"	"152"	"0.999915907708917"	"Sig-sig"
"LCMT1"	"CTH"	"153"	"0.999916177109376"	"Sig-sig"
"LCMT1"	"GGT1"	"154"	"0.999921219924074"	"Sig-sig"
"LCMT1"	"GGT5"	"155"	"0.999921341469982"	"Sig-sig"
"METTL2B"	"LCMT2"	"156"	"0.999924017374658"	"Sig-sig"
"METTL2B"	"AHCYL1"	"157"	"0.999925247210704"	"Sig-non"
"METTL2B"	"AHCY"	"158"	"0.999925791805501"	"Sig-sig"
"METTL2B"	"AHCYL2"	"159"	"0.999929734504016"	"Sig-sig"
"METTL2B"	"CBS"	"160"	"0.999936140805049"	"Sig-sig"
"METTL2B"	"CTH"	"161"	"0.999938370658874"	"Sig-sig"
"METTL2B"	"GGT1"	"162"	"0.999939407855259"	"Sig-sig"
"METTL2B"	"GGT5"	"163"	"0.999942114573988"	"Sig-sig"
"LCMT2"	"AHCYL1"	"164"	"0.999944912976185"	"Sig-non"
"LCMT2"	"AHCY"	"165"	"0.999945565808561"	"Sig-sig"
"LCMT2"	"AHCYL2"	"166"	"0.999946090774606"	"Sig-sig"
"LCMT2"	"CBS"	"167"	"0.999947977499519"	"Sig-sig"
"LCMT2"	"CTH"	"168"	"0.999948595374902"	"Sig-sig"
"LCMT2"	"GGT1"	"169"	"0.999955556995514"	"Sig-sig"
"LCMT2"	"GGT5"	"170"	"0.999956058969993"	"Sig-sig"
"AHCYL1"	"AHCY"	"171"	"0.99996048435645"	"Sig-non"
"AHCYL1"	"AHCYL2"	"172"	"0.999962296155127"	"Sig-non"
"AHCYL1"	"CBS"	"173"	"0.999968256546158"	"Sig-non"
"AHCYL1"	"CTH"	"174"	"0.999972833357822"	"Sig-non"
"AHCYL1"	"GGT1"	"175"	"0.999975954202845"	"Sig-non"
"AHCYL1"	"GGT5"	"176"	"0.999978033004122"	"Sig-non"
"AHCY"	"AHCYL2"	"177"	"0.99998561002898"	"Sig-sig"
"AHCY"	"CBS"	"178"	"0.999986004463018"	"Sig-sig"
"AHCY"	"CTH"	"179"	"0.999987561463588"	"Sig-sig"
"AHCY"	"GGT1"	"180"	"0.99998763947478"	"Sig-sig"
"AHCY"	"GGT5"	"181"	"0.999989264456688"	"Sig-sig"
"AHCYL2"	"CBS"	"182"	"0.999990989749328"	"Sig-sig"
"AHCYL2"	"CTH"	"183"	"0.99999239955219"	"Sig-sig"
"AHCYL2"	"GGT1"	"184"	"0.999993735902922"	"Sig-sig"
"AHCYL2"	"GGT5"	"185"	"0.999993778838493"	"Sig-sig"
"CBS"	"CTH"	"186"	"0.999997700264638"	"Sig-sig"
"CBS"	"GGT1"	"187"	"0.999998330335536"	"Sig-sig"
"CBS"	"GGT5"	"188"	"0.999998741640487"	"Sig-sig"
"CTH"	"GGT1"	"189"	"0.999998888798122"	"Sig-sig"
"CTH"	"GGT5"	"190"	"0.999999972360784"	"Sig-sig"
"GGT1"	"GGT5"	"191"	"Net_45"	"Sig-sig"
