"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_310"	"Net_310"	"1"	"0.78351293192101"	"Non-non"
"PNPLA2"	"LIPF"	"2"	"0.788130755408243"	"Non-non"
"PNPLA2"	"LIPC"	"3"	"0.790065315620884"	"Non-non"
"PNPLA2"	"LIPE"	"4"	"0.803760827800349"	"Non-non"
"PNPLA2"	"LPL"	"5"	"0.807323934002617"	"Sig-non"
"PNPLA2"	"MOGAT2"	"6"	"0.832011758362048"	"Non-non"
"PNPLA2"	"GK2"	"7"	"0.865658785667437"	"Sig-non"
"PNPLA2"	"DGAT1"	"8"	"0.908890473792594"	"Sig-non"
"PNPLA2"	"PPAP2C"	"9"	"0.920914245300055"	"Sig-non"
"PNPLA2"	"PPAP2B"	"10"	"0.937134434075812"	"Sig-non"
"PNPLA2"	"PPAP2A"	"11"	"0.939366385728609"	"Sig-non"
"PNPLA2"	"AGPAT5"	"12"	"0.944382795310252"	"Sig-non"
"PNPLA2"	"AGPAT4"	"13"	"0.944590891002454"	"Sig-non"
"PNPLA2"	"AGPAT3"	"14"	"0.944929687328606"	"Sig-non"
"PNPLA2"	"AGPAT2"	"15"	"0.947743961830501"	"Non-non"
"PNPLA2"	"AGPAT1"	"16"	"0.94970396833203"	"Sig-non"
"PNPLA2"	"AGPS"	"17"	"0.951440157506734"	"Sig-non"
"PNPLA2"	"GNPAT"	"18"	"0.952287945890102"	"Sig-non"
"PNPLA2"	"GK"	"19"	"0.958057312201026"	"Non-non"
"PNPLA2"	"GPD1"	"20"	"0.959904011464584"	"Sig-non"
"LIPF"	"LIPC"	"21"	"0.961537183078291"	"Non-non"
"LIPF"	"LIPE"	"22"	"0.964260589548858"	"Non-non"
"LIPF"	"LPL"	"23"	"0.964507687641472"	"Sig-non"
"LIPF"	"MOGAT2"	"24"	"0.964742658928976"	"Non-non"
"LIPF"	"GK2"	"25"	"0.965402960819768"	"Sig-non"
"LIPF"	"DGAT1"	"26"	"0.965426567226525"	"Sig-non"
"LIPF"	"PPAP2C"	"27"	"0.966138937377438"	"Sig-non"
"LIPF"	"PPAP2B"	"28"	"0.967012164705756"	"Sig-non"
"LIPF"	"PPAP2A"	"29"	"0.967508658892173"	"Sig-non"
"LIPF"	"AGPAT5"	"30"	"0.969558998208022"	"Sig-non"
"LIPF"	"AGPAT4"	"31"	"0.972444628901853"	"Sig-non"
"LIPF"	"AGPAT3"	"32"	"0.97325009327152"	"Sig-non"
"LIPF"	"AGPAT2"	"33"	"0.973603045419943"	"Non-non"
"LIPF"	"AGPAT1"	"34"	"0.974841522753194"	"Sig-non"
"LIPF"	"AGPS"	"35"	"0.975675193905826"	"Sig-non"
"LIPF"	"GNPAT"	"36"	"0.976288281143808"	"Sig-non"
"LIPF"	"GK"	"37"	"0.978051428736131"	"Non-non"
"LIPF"	"GPD1"	"38"	"0.979007215597479"	"Sig-non"
"LIPC"	"LIPE"	"39"	"0.98097799260775"	"Non-non"
"LIPC"	"LPL"	"40"	"0.982190937633522"	"Sig-non"
"LIPC"	"MOGAT2"	"41"	"0.982336973580886"	"Non-non"
"LIPC"	"GK2"	"42"	"0.982696997328121"	"Sig-non"
"LIPC"	"DGAT1"	"43"	"0.98328802138213"	"Sig-non"
"LIPC"	"PPAP2C"	"44"	"0.98333263273408"	"Sig-non"
